name,machine_id,threads,cpu_time_us,wall_clock_time_us,package_energy,core_energy
MergeSort,dahu-9.grenoble.grid5000.fr,20,99113,20514,1646297,158386
MergeSort,dahu-9.grenoble.grid5000.fr,20,95680,19699,1501705,150567
MergeSort,dahu-9.grenoble.grid5000.fr,20,94598,18743,1419125,135313
MergeSort,dahu-9.grenoble.grid5000.fr,20,95001,19293,1499935,142887
MergeSort,dahu-9.grenoble.grid5000.fr,20,97157,20619,1563778,149818
MergeSort,dahu-9.grenoble.grid5000.fr,20,97152,19102,1414486,142382
MergeSort,dahu-9.grenoble.grid5000.fr,20,97020,22104,1750423,174496
MergeSort,dahu-9.grenoble.grid5000.fr,20,94923,18922,1489559,143254
MergeSort,dahu-9.grenoble.grid5000.fr,20,95451,18149,1417965,134977
MergeSort,dahu-9.grenoble.grid5000.fr,20,93732,18779,1419308,142718
MergeSort,dahu-9.grenoble.grid5000.fr,20,96249,19136,1489498,149986
MergeSort,dahu-9.grenoble.grid5000.fr,20,97625,20781,1572078,149925
MergeSort,dahu-9.grenoble.grid5000.fr,20,96287,19080,1493404,143070
MergeSort,dahu-9.grenoble.grid5000.fr,20,94327,19052,1498287,142427
MergeSort,dahu-9.grenoble.grid5000.fr,20,99002,22258,1791133,172140
MergeSort,dahu-9.grenoble.grid5000.fr,20,96295,18874,1413693,142810
MergeSort,dahu-9.grenoble.grid5000.fr,20,94636,18781,1494137,134931
MergeSort,dahu-9.grenoble.grid5000.fr,20,99456,20758,1644039,157208
MergeSort,dahu-9.grenoble.grid5000.fr,20,95930,18888,1499630,142152
MergeSort,dahu-9.grenoble.grid5000.fr,20,95403,19136,1507686,142978
MergeSort,dahu-9.grenoble.grid5000.fr,20,95222,19263,1471065,141800
MergeSort,dahu-9.grenoble.grid5000.fr,20,96316,18824,1497066,142596
MergeSort,dahu-9.grenoble.grid5000.fr,20,100780,20707,1577205,150613
MergeSort,dahu-9.grenoble.grid5000.fr,20,95443,18715,1494198,142612
MergeSort,dahu-9.grenoble.grid5000.fr,20,96598,19724,1494503,150384
MergeSort,dahu-9.grenoble.grid5000.fr,20,96431,20698,1567989,149787
MergeSort,dahu-9.grenoble.grid5000.fr,20,98972,22866,1799190,172385
MergeSort,dahu-9.grenoble.grid5000.fr,20,96512,22142,1711482,165882
MergeSort,dahu-9.grenoble.grid5000.fr,20,93859,18364,1413205,135634
MergeSort,dahu-9.grenoble.grid5000.fr,20,93569,19718,1566708,149649
FrogJump,dahu-9.grenoble.grid5000.fr,20,1279469,203845,15934408,1588094
FrogJump,dahu-9.grenoble.grid5000.fr,20,1279086,191621,15085960,1496218
FrogJump,dahu-9.grenoble.grid5000.fr,20,1297500,208923,16402912,1623391
FrogJump,dahu-9.grenoble.grid5000.fr,20,1280894,196434,15477927,1518862
FrogJump,dahu-9.grenoble.grid5000.fr,20,1286867,198122,15533530,1539777
FrogJump,dahu-9.grenoble.grid5000.fr,20,1287042,194443,15324180,1511380
FrogJump,dahu-9.grenoble.grid5000.fr,20,1272876,196098,15511801,1532096
FrogJump,dahu-9.grenoble.grid5000.fr,20,1283486,194547,15350913,1525104
FrogJump,dahu-9.grenoble.grid5000.fr,20,1269161,193691,15293234,1506928
FrogJump,dahu-9.grenoble.grid5000.fr,20,1278406,187407,14780724,1486227
FrogJump,dahu-9.grenoble.grid5000.fr,20,1297505,224174,17542313,1729038
FrogJump,dahu-9.grenoble.grid5000.fr,20,1278525,206853,16231587,1609131
FrogJump,dahu-9.grenoble.grid5000.fr,20,1316857,205660,16217122,1638324
FrogJump,dahu-9.grenoble.grid5000.fr,20,1296237,209595,16365254,1626665
FrogJump,dahu-9.grenoble.grid5000.fr,20,2305962,341412,26855644,2640107
FrogJump,dahu-9.grenoble.grid5000.fr,20,1262758,197017,15512107,1539930
FrogJump,dahu-9.grenoble.grid5000.fr,20,1281854,197991,15621053,1564181
FrogJump,dahu-9.grenoble.grid5000.fr,20,1305488,198748,15653707,1544627
