name,machine_id,threads,cpu_time_us,wall_clock_time_us,package_energy,core_energy
MergeSort,dahu-14.grenoble.grid5000.fr,43,150366,20242,1007505,87363
FrogJump,dahu-14.grenoble.grid5000.fr,23,1759500,179830,8980996,777255
Life - sequential generation,dahu-14.grenoble.grid5000.fr,1,161175,97293,4880907,420398
Life - parallel iterators generation,dahu-14.grenoble.grid5000.fr,15,265404,16230,928892,121192
NBody parallel iterator,dahu-14.grenoble.grid5000.fr,51,28639,3808,214416,28045
NBody parallel reduce,dahu-14.grenoble.grid5000.fr,26,138047,10115,601256,81243
NBody sequential,dahu-14.grenoble.grid5000.fr,1,107365,44992,2314020,215041
QuickSort,dahu-14.grenoble.grid5000.fr,17,201504,12719,611327,51913
Travelling Salesman Problem,dahu-14.grenoble.grid5000.fr,10,8366,1019,0,4407
MergeSort,dahu-14.grenoble.grid5000.fr,43,164689,19961,1007139,87210
FrogJump,dahu-14.grenoble.grid5000.fr,23,1907740,196053,9976903,939344
Life - sequential generation,dahu-14.grenoble.grid5000.fr,1,162593,97562,4886828,435407
Life - parallel iterators generation,dahu-14.grenoble.grid5000.fr,15,217116,14536,715635,66141
NBody parallel iterator,dahu-14.grenoble.grid5000.fr,51,15874,3484,152404,13036
NBody parallel reduce,dahu-14.grenoble.grid5000.fr,26,137093,9835,516661,49174
NBody sequential,dahu-14.grenoble.grid5000.fr,1,107183,44991,2271600,216847
QuickSort,dahu-14.grenoble.grid5000.fr,17,158741,12012,616942,57559
Travelling Salesman Problem,dahu-14.grenoble.grid5000.fr,10,4009,1501,102233,14275
MergeSort,dahu-14.grenoble.grid5000.fr,43,151181,19361,953001,86981
FrogJump,dahu-14.grenoble.grid5000.fr,23,1865308,195418,9928502,946764
Life - sequential generation,dahu-14.grenoble.grid5000.fr,1,164629,96363,4824267,416542
Life - parallel iterators generation,dahu-14.grenoble.grid5000.fr,15,203000,14661,762754,73669
NBody parallel iterator,dahu-14.grenoble.grid5000.fr,51,64580,3515,206726,17396
NBody parallel reduce,dahu-14.grenoble.grid5000.fr,26,122495,10502,524413,64949
NBody sequential,dahu-14.grenoble.grid5000.fr,1,107011,44976,2218561,194524
QuickSort,dahu-14.grenoble.grid5000.fr,17,219468,18038,928037,98822
Travelling Salesman Problem,dahu-14.grenoble.grid5000.fr,10,10212,1042,52978,4314
MergeSort,dahu-14.grenoble.grid5000.fr,43,144147,17407,915281,88908
FrogJump,dahu-14.grenoble.grid5000.fr,23,1866475,197889,10069189,949473
Life - sequential generation,dahu-14.grenoble.grid5000.fr,1,161743,96751,4876453,425937
Life - parallel iterators generation,dahu-14.grenoble.grid5000.fr,15,184645,12988,668333,62470
NBody parallel iterator,dahu-14.grenoble.grid5000.fr,51,3579,3599,206970,26622
NBody parallel reduce,dahu-14.grenoble.grid5000.fr,26,129360,9121,465270,55998
NBody sequential,dahu-14.grenoble.grid5000.fr,1,107133,44957,2265497,194249
QuickSort,dahu-14.grenoble.grid5000.fr,17,148150,9974,510924,43559
Travelling Salesman Problem,dahu-14.grenoble.grid5000.fr,10,37813,1439,49560,4360
MergeSort,dahu-14.grenoble.grid5000.fr,43,148334,17846,848264,73945
FrogJump,dahu-14.grenoble.grid5000.fr,23,1901017,203408,11560029,1046703
Life - sequential generation,dahu-14.grenoble.grid5000.fr,1,161542,96304,5103381,477283
Life - parallel iterators generation,dahu-14.grenoble.grid5000.fr,15,205656,14058,705137,60848
NBody parallel iterator,dahu-14.grenoble.grid5000.fr,51,3536,3615,158142,13127
NBody parallel reduce,dahu-14.grenoble.grid5000.fr,26,130589,9451,509032,43452
NBody sequential,dahu-14.grenoble.grid5000.fr,1,107151,44945,2311151,228353
QuickSort,dahu-14.grenoble.grid5000.fr,17,207117,15190,783628,69539
Travelling Salesman Problem,dahu-14.grenoble.grid5000.fr,10,22679,1541,50293,4360
MergeSort,dahu-14.grenoble.grid5000.fr,43,159797,22343,1114987,95931
FrogJump,dahu-14.grenoble.grid5000.fr,23,1853290,190608,9938635,957582
Life - sequential generation,dahu-14.grenoble.grid5000.fr,1,159360,97785,5153124,517584
Life - parallel iterators generation,dahu-14.grenoble.grid5000.fr,15,221813,13424,865537,73088
NBody parallel iterator,dahu-14.grenoble.grid5000.fr,51,36800,3646,236145,30662
NBody parallel reduce,dahu-14.grenoble.grid5000.fr,26,156218,10021,582762,76836
NBody sequential,dahu-14.grenoble.grid5000.fr,1,107423,44926,2415399,227160
QuickSort,dahu-14.grenoble.grid5000.fr,17,224905,18192,921994,82116
Travelling Salesman Problem,dahu-14.grenoble.grid5000.fr,10,5180,1472,51270,5094
MergeSort,dahu-14.grenoble.grid5000.fr,43,171298,21083,1116513,114153
FrogJump,dahu-14.grenoble.grid5000.fr,23,5452652,547554,31184979,3572626
Life - sequential generation,dahu-14.grenoble.grid5000.fr,1,158920,96359,4860584,434244
Life - parallel iterators generation,dahu-14.grenoble.grid5000.fr,15,182848,13310,669371,60863
NBody parallel iterator,dahu-14.grenoble.grid5000.fr,51,63346,3565,207642,26713
NBody parallel reduce,dahu-14.grenoble.grid5000.fr,26,119405,9449,603331,76928
NBody sequential,dahu-14.grenoble.grid5000.fr,1,105969,44973,2283014,201088
QuickSort,dahu-14.grenoble.grid5000.fr,17,97055,10069,502257,43514
Travelling Salesman Problem,dahu-14.grenoble.grid5000.fr,10,1672,1540,102356,8675
MergeSort,dahu-14.grenoble.grid5000.fr,43,148563,17671,852842,77847
FrogJump,dahu-14.grenoble.grid5000.fr,23,1846708,185086,9282447,802500
Life - sequential generation,dahu-14.grenoble.grid5000.fr,1,166699,97519,4916674,424300
Life - parallel iterators generation,dahu-14.grenoble.grid5000.fr,15,188238,12928,671996,56411
NBody parallel iterator,dahu-14.grenoble.grid5000.fr,51,12747,3541,203186,17396
NBody parallel reduce,dahu-14.grenoble.grid5000.fr,26,202271,12892,669859,73440
NBody sequential,dahu-14.grenoble.grid5000.fr,1,107448,45066,2279718,202006
QuickSort,dahu-14.grenoble.grid5000.fr,17,253883,20338,1011960,86567
Travelling Salesman Problem,dahu-14.grenoble.grid5000.fr,10,1399,1421,51636,4314
MergeSort,dahu-14.grenoble.grid5000.fr,43,144002,17977,853025,78000
FrogJump,dahu-14.grenoble.grid5000.fr,23,1733597,178754,8964515,774302
Life - sequential generation,dahu-14.grenoble.grid5000.fr,1,152924,89382,4459278,385469
Life - parallel iterators generation,dahu-14.grenoble.grid5000.fr,15,407827,27872,1352230,116311
NBody parallel iterator,dahu-14.grenoble.grid5000.fr,51,42263,3750,227173,17350
NBody parallel reduce,dahu-14.grenoble.grid5000.fr,26,155395,9969,513793,43927
NBody sequential,dahu-14.grenoble.grid5000.fr,1,107433,44968,2263544,214170
QuickSort,dahu-14.grenoble.grid5000.fr,17,165305,11434,600218,51959
Travelling Salesman Problem,dahu-14.grenoble.grid5000.fr,10,41817,1566,105896,8538
MergeSort,dahu-14.grenoble.grid5000.fr,43,168850,19711,1004025,94140
FrogJump,dahu-14.grenoble.grid5000.fr,23,1921645,199595,9946264,860763
Life - sequential generation,dahu-14.grenoble.grid5000.fr,1,166320,96991,4818042,420291
Life - parallel iterators generation,dahu-14.grenoble.grid5000.fr,15,238227,16994,865232,88082
NBody parallel iterator,dahu-14.grenoble.grid5000.fr,51,59459,3694,155212,13082
NBody parallel reduce,dahu-14.grenoble.grid5000.fr,26,175657,10161,571898,67702
NBody sequential,dahu-14.grenoble.grid5000.fr,1,107402,44994,2263728,196728
QuickSort,dahu-14.grenoble.grid5000.fr,17,174358,14092,706358,60496
Travelling Salesman Problem,dahu-14.grenoble.grid5000.fr,10,3200,1636,46264,4406
MergeSort,dahu-14.grenoble.grid5000.fr,43,143042,17699,901670,77939
FrogJump,dahu-14.grenoble.grid5000.fr,23,1797865,193607,9660009,843274
Life - sequential generation,dahu-14.grenoble.grid5000.fr,1,163180,97938,4880175,424391
Life - parallel iterators generation,dahu-14.grenoble.grid5000.fr,15,205047,13140,673399,65912
NBody parallel iterator,dahu-14.grenoble.grid5000.fr,51,35440,3629,156066,19141
NBody parallel reduce,dahu-14.grenoble.grid5000.fr,26,153640,8618,472350,61873
NBody sequential,dahu-14.grenoble.grid5000.fr,1,107010,44982,2259088,195703
QuickSort,dahu-14.grenoble.grid5000.fr,17,179426,14236,704405,60680
Travelling Salesman Problem,dahu-14.grenoble.grid5000.fr,10,2244,1543,101074,8629
MergeSort,dahu-14.grenoble.grid5000.fr,43,152731,17184,851560,82758
FrogJump,dahu-14.grenoble.grid5000.fr,23,1879205,187372,9293921,805117
Life - sequential generation,dahu-14.grenoble.grid5000.fr,1,160182,95557,4757984,419894
Life - parallel iterators generation,dahu-14.grenoble.grid5000.fr,15,230576,15900,810788,69446
NBody parallel iterator,dahu-14.grenoble.grid5000.fr,51,3437,3455,164489,16432
NBody parallel reduce,dahu-14.grenoble.grid5000.fr,26,131654,10559,513487,58247
NBody sequential,dahu-14.grenoble.grid5000.fr,1,106913,44867,2252863,195121
QuickSort,dahu-14.grenoble.grid5000.fr,17,127971,9039,458617,38969
Travelling Salesman Problem,dahu-14.grenoble.grid5000.fr,10,35696,1954,108154,8584
MergeSort,dahu-14.grenoble.grid5000.fr,43,143861,18429,906308,82529
FrogJump,dahu-14.grenoble.grid5000.fr,23,1919778,202293,10253880,965124
Life - sequential generation,dahu-14.grenoble.grid5000.fr,1,158933,94769,4766772,418225
Life - parallel iterators generation,dahu-14.grenoble.grid5000.fr,15,204097,13074,657591,56227
NBody parallel iterator,dahu-14.grenoble.grid5000.fr,51,28520,3500,207091,20930
NBody parallel reduce,dahu-14.grenoble.grid5000.fr,26,149858,8925,467162,59211
NBody sequential,dahu-14.grenoble.grid5000.fr,1,107053,44972,2258234,195580
QuickSort,dahu-14.grenoble.grid5000.fr,17,204370,15569,804625,69447
Travelling Salesman Problem,dahu-14.grenoble.grid5000.fr,10,28236,1431,50048,4360
MergeSort,dahu-14.grenoble.grid5000.fr,43,160926,20844,1055112,100016
FrogJump,dahu-14.grenoble.grid5000.fr,23,1877617,202588,10066381,872146
Life - sequential generation,dahu-14.grenoble.grid5000.fr,1,163090,89433,4469288,393532
Life - parallel iterators generation,dahu-14.grenoble.grid5000.fr,15,172751,13062,668395,67106
NBody parallel iterator,dahu-14.grenoble.grid5000.fr,51,57269,3538,150574,12990
NBody parallel reduce,dahu-14.grenoble.grid5000.fr,26,113306,8769,415282,45717
NBody sequential,dahu-14.grenoble.grid5000.fr,1,99637,44979,2302789,222202
QuickSort,dahu-14.grenoble.grid5000.fr,17,196412,13389,659361,56320
Travelling Salesman Problem,dahu-14.grenoble.grid5000.fr,10,8213,1558,52551,4314
MergeSort,dahu-14.grenoble.grid5000.fr,43,156479,20618,1001706,92305
FrogJump,dahu-14.grenoble.grid5000.fr,23,1922587,204899,10200902,883207
Life - sequential generation,dahu-14.grenoble.grid5000.fr,1,163572,96786,4785205,424131
Life - parallel iterators generation,dahu-14.grenoble.grid5000.fr,15,231204,14305,761350,69462
NBody parallel iterator,dahu-14.grenoble.grid5000.fr,51,33902,3455,157165,13036
NBody parallel reduce,dahu-14.grenoble.grid5000.fr,26,157776,11221,562742,52235
