name,machine_id,cpu_time_us,wall_clock_time_us,package_energy,core_energy
Life - sequential generation,dahu-10.grenoble.grid5000.fr,76473,76601,3807730,296514
NBody sequential,dahu-10.grenoble.grid5000.fr,34596,34680,1682369,128887
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72113,72228,3574881,293255
NBody sequential,dahu-10.grenoble.grid5000.fr,33392,33493,1695003,149496
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71994,72115,3536062,272110
NBody sequential,dahu-10.grenoble.grid5000.fr,33463,33584,1651729,130861
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72114,72196,3560781,284258
NBody sequential,dahu-10.grenoble.grid5000.fr,33382,33461,1632565,125903
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72194,72325,3562430,277741
NBody sequential,dahu-10.grenoble.grid5000.fr,33397,33519,1647945,131870
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71856,71934,3527091,278062
NBody sequential,dahu-10.grenoble.grid5000.fr,33381,33500,1621761,124298
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71986,72103,3573599,276686
NBody sequential,dahu-10.grenoble.grid5000.fr,33394,33515,1634029,125537
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71930,72048,3548270,275768
NBody sequential,dahu-10.grenoble.grid5000.fr,33400,33520,1686580,129575
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71929,72046,3545950,290869
NBody sequential,dahu-10.grenoble.grid5000.fr,33384,33504,1659603,135130
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71926,72043,3576651,279394
NBody sequential,dahu-10.grenoble.grid5000.fr,33497,33618,1695003,141418
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72204,72324,3555777,272463
NBody sequential,dahu-10.grenoble.grid5000.fr,33383,33466,1700923,128015
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71956,72033,3514151,276364
NBody sequential,dahu-10.grenoble.grid5000.fr,33372,33490,1614131,122874
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71940,72023,3552176,269755
NBody sequential,dahu-10.grenoble.grid5000.fr,33391,33472,1694393,134579
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71711,71827,3561575,272936
NBody sequential,dahu-10.grenoble.grid5000.fr,33392,33507,1642879,128245
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71788,71907,3506705,283662
NBody sequential,dahu-10.grenoble.grid5000.fr,33378,33458,1661678,147385
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72032,72159,3545340,271728
NBody sequential,dahu-10.grenoble.grid5000.fr,33392,33524,1631344,126500
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71647,71727,3516043,285207
NBody sequential,dahu-10.grenoble.grid5000.fr,33383,33458,1630367,124297
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72156,72284,3554556,271177
NBody sequential,dahu-10.grenoble.grid5000.fr,33390,33507,1657283,136506
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71913,72024,3557486,284779
NBody sequential,dahu-10.grenoble.grid5000.fr,33388,33470,1682980,130540
