name,machine_id,cpu_time_us,wall_clock_time_us,package_energy,core_energy
Life - sequential generation,dahu-10.grenoble.grid5000.fr,77002,77101,4791980,539554
NBody sequential,dahu-10.grenoble.grid5000.fr,35308,35402,2253412,245427
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73302,73434,4406300,512687
NBody sequential,dahu-10.grenoble.grid5000.fr,33581,33707,2116388,238680
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72255,72343,4373890,505864
NBody sequential,dahu-10.grenoble.grid5000.fr,33730,33867,2039545,232622
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71806,71938,4359974,505359
NBody sequential,dahu-10.grenoble.grid5000.fr,33637,33727,2119257,238359
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72685,72775,4326405,505313
NBody sequential,dahu-10.grenoble.grid5000.fr,33722,33809,2091242,238221
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72204,72334,4379139,504318
NBody sequential,dahu-10.grenoble.grid5000.fr,33651,33781,2095514,238267
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71421,71557,4322682,502559
NBody sequential,dahu-10.grenoble.grid5000.fr,33572,33699,2139887,238634
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72663,72786,4309193,505910
NBody sequential,dahu-10.grenoble.grid5000.fr,33573,33705,2023738,231703
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71559,71650,4372120,505176
NBody sequential,dahu-10.grenoble.grid5000.fr,33566,33656,2120905,238680
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72208,72338,4314991,505727
NBody sequential,dahu-10.grenoble.grid5000.fr,33648,33774,2120844,239047
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72171,72298,4299977,505267
NBody sequential,dahu-10.grenoble.grid5000.fr,33661,33790,2090083,239231
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72042,72103,4374195,506262
NBody sequential,dahu-10.grenoble.grid5000.fr,33658,33785,2112910,238726
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72450,72542,4313282,506231
NBody sequential,dahu-10.grenoble.grid5000.fr,33732,33856,2072016,231428
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71720,71850,4364735,503202
NBody sequential,dahu-10.grenoble.grid5000.fr,33566,33694,2099787,237992
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72188,72317,4265858,503569
NBody sequential,dahu-10.grenoble.grid5000.fr,33514,33592,2109247,239277
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72390,72518,4327931,503660
NBody sequential,dahu-10.grenoble.grid5000.fr,33578,33669,2040827,231428
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72616,72747,4444386,511556
NBody sequential,dahu-10.grenoble.grid5000.fr,33745,33825,2036432,231473
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71984,72073,4320728,503844
NBody sequential,dahu-10.grenoble.grid5000.fr,33659,33796,2050104,231290
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72219,72356,4306385,504028
NBody sequential,dahu-10.grenoble.grid5000.fr,33657,33786,2118158,237165
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71817,71953,4380421,503156
NBody sequential,dahu-10.grenoble.grid5000.fr,33734,33863,2039119,230785
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71711,71824,4307484,502834
NBody sequential,dahu-10.grenoble.grid5000.fr,33497,33631,2128718,237854
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71966,72103,4315235,503661
NBody sequential,dahu-10.grenoble.grid5000.fr,33606,33731,2097895,238175
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71901,72033,4316518,497739
NBody sequential,dahu-10.grenoble.grid5000.fr,33679,33773,2016352,232071
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71481,71568,4301991,497709
NBody sequential,dahu-10.grenoble.grid5000.fr,33746,33872,2103815,238588
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72028,72161,4295826,503385
NBody sequential,dahu-10.grenoble.grid5000.fr,33562,33688,2127985,238588
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72212,72302,4320668,504288
