name,machine_id,cpu_time_us,wall_clock_time_us,package_energy,core_energy
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72667,72742,3707327,297202
NBody sequential,dahu-10.grenoble.grid5000.fr,33409,33487,1740596,146711
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72371,72456,3659842,299452
NBody sequential,dahu-10.grenoble.grid5000.fr,33452,33528,1685359,131412
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71832,71904,3574515,286737
NBody sequential,dahu-10.grenoble.grid5000.fr,33404,33483,1648738,138802
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71844,71871,3522025,274390
NBody sequential,dahu-10.grenoble.grid5000.fr,33399,33479,1639828,136506
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71989,72062,3569266,291328
NBody sequential,dahu-10.grenoble.grid5000.fr,33425,33500,1647030,142428
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71399,71477,3543387,285085
NBody sequential,dahu-10.grenoble.grid5000.fr,33407,33486,1646541,133416
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71573,71649,3511099,273288
NBody sequential,dahu-10.grenoble.grid5000.fr,33399,33476,1642941,126409
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71605,71681,3526908,278246
NBody sequential,dahu-10.grenoble.grid5000.fr,33435,33509,1642818,134717
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71488,71567,3508414,275354
NBody sequential,dahu-10.grenoble.grid5000.fr,33404,33480,1644527,149512
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71815,71890,3572135,282560
NBody sequential,dahu-10.grenoble.grid5000.fr,33424,33499,1700801,153505
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71819,71900,3567007,281230
NBody sequential,dahu-10.grenoble.grid5000.fr,33406,33484,1644161,128153
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72003,72079,3575980,296744
NBody sequential,dahu-10.grenoble.grid5000.fr,33406,33481,1691341,132651
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72007,72078,3575003,286049
NBody sequential,dahu-10.grenoble.grid5000.fr,33403,33480,1653499,148532
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71749,71821,3515921,272294
NBody sequential,dahu-10.grenoble.grid5000.fr,33406,33486,1640742,129667
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71782,71858,3577750,286692
NBody sequential,dahu-10.grenoble.grid5000.fr,33423,33496,1702022,145778
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71776,71822,3564017,272278
NBody sequential,dahu-10.grenoble.grid5000.fr,33406,33484,1645504,132666
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71953,72029,3482962,287471
NBody sequential,dahu-10.grenoble.grid5000.fr,33407,33487,1633236,132666
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71936,72011,3570669,284672
NBody sequential,dahu-10.grenoble.grid5000.fr,33409,33484,1655941,137058
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72260,72335,3609366,281550
NBody sequential,dahu-10.grenoble.grid5000.fr,33522,33599,1689448,132284
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71873,71948,3519034,282102
NBody sequential,dahu-10.grenoble.grid5000.fr,33411,33470,1696284,139413
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72145,72230,3577262,297386
NBody sequential,dahu-10.grenoble.grid5000.fr,33406,33484,1638485,131335
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71588,71664,3524710,290593
NBody sequential,dahu-10.grenoble.grid5000.fr,33496,33571,1652584,150644
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72576,72654,3565482,284733
NBody sequential,dahu-10.grenoble.grid5000.fr,33399,33479,1699031,148074
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71478,71556,3561880,278383
NBody sequential,dahu-10.grenoble.grid5000.fr,33404,33480,1683041,131274
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71994,72073,3571035,283984
NBody sequential,dahu-10.grenoble.grid5000.fr,33406,33434,1643917,138909
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71805,71879,3515677,275676
NBody sequential,dahu-10.grenoble.grid5000.fr,33414,33492,1642146,132514
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71477,71550,3519217,284902
NBody sequential,dahu-10.grenoble.grid5000.fr,33406,33484,1634029,128887
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71818,71894,3559867,281000
NBody sequential,dahu-10.grenoble.grid5000.fr,33408,33455,1694759,136001
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71846,71923,3574331,298136
NBody sequential,dahu-10.grenoble.grid5000.fr,33423,33499,1638973,126821
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71637,71720,3514639,272646
NBody sequential,dahu-10.grenoble.grid5000.fr,33406,33484,1646664,132728
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71917,71990,3564261,276548
NBody sequential,dahu-10.grenoble.grid5000.fr,33404,33432,1689266,130723
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72124,72199,3596426,293714
NBody sequential,dahu-10.grenoble.grid5000.fr,33405,33484,1645931,142520
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71965,72038,3560477,275033
NBody sequential,dahu-10.grenoble.grid5000.fr,33498,33580,1699092,134395
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71974,72034,3541678,285130
NBody sequential,dahu-10.grenoble.grid5000.fr,33404,33480,1653438,147201
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71832,71909,3572745,285635
NBody sequential,dahu-10.grenoble.grid5000.fr,33406,33484,1697200,140500
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72095,72167,3562980,275768
NBody sequential,dahu-10.grenoble.grid5000.fr,33406,33483,1646907,126363
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71894,71972,3583914,289951
NBody sequential,dahu-10.grenoble.grid5000.fr,33407,33481,1691585,143942
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72164,72244,3566458,278843
NBody sequential,dahu-10.grenoble.grid5000.fr,33405,33482,1690486,134319
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71781,71862,3575247,297769
NBody sequential,dahu-10.grenoble.grid5000.fr,33411,33487,1709224,137332
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71847,71924,3565055,275921
NBody sequential,dahu-10.grenoble.grid5000.fr,33408,33486,1635250,142535
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71836,71912,3516654,295718
NBody sequential,dahu-10.grenoble.grid5000.fr,33407,33483,1687679,129668
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71514,71587,3575491,285911
NBody sequential,dahu-10.grenoble.grid5000.fr,33405,33485,1696895,144723
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71553,71630,3560599,275553
NBody sequential,dahu-10.grenoble.grid5000.fr,33411,33487,1703243,137149
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71898,71973,3575674,289399
NBody sequential,dahu-10.grenoble.grid5000.fr,33405,33440,1646541,142795
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71368,71397,3542410,278980
NBody sequential,dahu-10.grenoble.grid5000.fr,33406,33484,1657283,139582
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71718,71791,3531791,288389
NBody sequential,dahu-10.grenoble.grid5000.fr,33406,33481,1650142,128245
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71942,72011,3560904,282423
NBody sequential,dahu-10.grenoble.grid5000.fr,33411,33488,1703975,139766
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71924,71998,3567069,275996
NBody sequential,dahu-10.grenoble.grid5000.fr,33415,33495,1638851,127281
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71962,72034,3689078,328231
NBody sequential,dahu-10.grenoble.grid5000.fr,33400,33476,1677608,131320
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71948,72022,3566580,276777
NBody sequential,dahu-10.grenoble.grid5000.fr,33497,33585,1634883,128107
