name,machine_id,cpu_time_us,wall_clock_time_us,package_energy,core_energy
Life - sequential generation,dahu-10.grenoble.grid5000.fr,78249,78375,4841052,544940
NBody sequential,dahu-10.grenoble.grid5000.fr,33962,34089,2044734,230601
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72502,72595,4358021,511464
NBody sequential,dahu-10.grenoble.grid5000.fr,33446,33524,2093013,237257
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72787,72917,4368824,510500
NBody sequential,dahu-10.grenoble.grid5000.fr,33580,33711,2034785,231474
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73628,73759,4443836,517798
NBody sequential,dahu-10.grenoble.grid5000.fr,33626,33781,2049372,230908
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73058,73196,4372670,503706
NBody sequential,dahu-10.grenoble.grid5000.fr,33447,33574,2101129,230923
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72789,72916,4360890,510499
NBody sequential,dahu-10.grenoble.grid5000.fr,33453,33580,2019892,230785
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73050,73177,4429065,511096
NBody sequential,dahu-10.grenoble.grid5000.fr,33452,33582,2038691,230877
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73144,73274,4361378,510454
NBody sequential,dahu-10.grenoble.grid5000.fr,33445,33571,2029780,230877
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72998,73127,4298389,503890
NBody sequential,dahu-10.grenoble.grid5000.fr,33447,33575,2093866,237900
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72881,73010,4370351,510867
NBody sequential,dahu-10.grenoble.grid5000.fr,33452,33579,2034418,231306
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73149,73276,4352956,510576
NBody sequential,dahu-10.grenoble.grid5000.fr,33451,33583,2024897,231152
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72682,72787,4321034,504074
NBody sequential,dahu-10.grenoble.grid5000.fr,33441,33526,2034907,231290
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73156,73248,4424305,511235
NBody sequential,dahu-10.grenoble.grid5000.fr,33444,33574,2047663,230938
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73001,73129,4290700,509765
NBody sequential,dahu-10.grenoble.grid5000.fr,33457,33592,2112238,238451
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72906,73033,4363576,511463
NBody sequential,dahu-10.grenoble.grid5000.fr,33614,33743,2021967,237762
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72728,72869,4414723,511648
