name,machine_id,cpu_time_us,wall_clock_time_us,package_energy,core_energy
Life - sequential generation,dahu-10.grenoble.grid5000.fr,78298,78425,3899526,304990
NBody sequential,dahu-10.grenoble.grid5000.fr,34588,34725,1743831,138756
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73025,73151,3607107,277465
NBody sequential,dahu-10.grenoble.grid5000.fr,33416,33483,1689083,129759
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73788,73905,3686148,326273
NBody sequential,dahu-10.grenoble.grid5000.fr,33434,33557,1634151,126317
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72588,72717,3557852,278016
NBody sequential,dahu-10.grenoble.grid5000.fr,33502,33623,1647518,147155
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73072,73202,3604239,277634
NBody sequential,dahu-10.grenoble.grid5000.fr,33423,33503,1663020,136461
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72973,73057,3563101,303308
NBody sequential,dahu-10.grenoble.grid5000.fr,33424,33546,1621395,125674
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72418,72503,3545523,292062
NBody sequential,dahu-10.grenoble.grid5000.fr,33417,33509,1674678,135191
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73134,73256,3603324,282744
NBody sequential,dahu-10.grenoble.grid5000.fr,33510,33634,1653865,141372
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72902,72982,3565298,283708
NBody sequential,dahu-10.grenoble.grid5000.fr,33418,33537,1626460,125567
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72808,72884,3533499,301333
NBody sequential,dahu-10.grenoble.grid5000.fr,33492,33612,1615657,129101
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72667,72794,3582755,282836
NBody sequential,dahu-10.grenoble.grid5000.fr,33496,33616,1688899,140179
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72774,72889,3528739,274666
NBody sequential,dahu-10.grenoble.grid5000.fr,33449,33567,1628414,132834
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72965,73045,3584525,297156
NBody sequential,dahu-10.grenoble.grid5000.fr,33500,33621,1613826,124894
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72934,73012,3572866,275461
NBody sequential,dahu-10.grenoble.grid5000.fr,33498,33619,1675899,145105
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72581,72697,3610099,277374
NBody sequential,dahu-10.grenoble.grid5000.fr,33416,33543,1689204,138801
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72730,72831,3621268,297815
NBody sequential,dahu-10.grenoble.grid5000.fr,33429,33562,1651424,151898
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72748,72877,3600821,291419
NBody sequential,dahu-10.grenoble.grid5000.fr,33723,33837,1699337,154913
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73358,73475,3592520,275905
NBody sequential,dahu-10.grenoble.grid5000.fr,33575,33703,1630428,138068
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73763,73895,3699331,307393
NBody sequential,dahu-10.grenoble.grid5000.fr,33740,33853,1703059,142336
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72744,72872,3627799,286232
NBody sequential,dahu-10.grenoble.grid5000.fr,33510,33655,1634639,126776
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72581,72696,3615042,306199
NBody sequential,dahu-10.grenoble.grid5000.fr,34316,34459,1752742,161063
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73669,73758,3667960,312150
