name,machine_id,cpu_time_us,wall_clock_time_us,package_energy,core_energy
Life - sequential generation,dahu-10.grenoble.grid5000.fr,78607,78736,4801196,548001
NBody sequential,dahu-10.grenoble.grid5000.fr,34809,34938,2166681,245795
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73086,73163,4296803,505971
NBody sequential,dahu-10.grenoble.grid5000.fr,33701,33791,2100520,239552
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73003,73120,4362171,514952
NBody sequential,dahu-10.grenoble.grid5000.fr,33708,33794,2111079,239369
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73004,73091,4392933,513299
NBody sequential,dahu-10.grenoble.grid5000.fr,33624,33764,2052668,231611
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72609,72738,4346730,512428
NBody sequential,dahu-10.grenoble.grid5000.fr,33632,33761,2109369,239643
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73572,73714,4393544,513437
NBody sequential,dahu-10.grenoble.grid5000.fr,33855,33985,2088191,238879
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73130,73253,4378041,511876
NBody sequential,dahu-10.grenoble.grid5000.fr,33862,33942,2115351,238543
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73374,73499,4375905,512794
NBody sequential,dahu-10.grenoble.grid5000.fr,33540,33625,2048639,231611
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72958,73086,4297474,505267
NBody sequential,dahu-10.grenoble.grid5000.fr,33462,33540,2063471,238129
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72916,73044,4355885,511158
NBody sequential,dahu-10.grenoble.grid5000.fr,33460,33539,2007075,230678
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73307,73437,4366078,512153
NBody sequential,dahu-10.grenoble.grid5000.fr,33553,33682,2015498,232025
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72860,72947,4332936,512428
NBody sequential,dahu-10.grenoble.grid5000.fr,33467,33598,2099665,231611
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72700,72825,4351368,504533
NBody sequential,dahu-10.grenoble.grid5000.fr,33474,33600,2025752,230969
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73365,73494,4370350,511326
NBody sequential,dahu-10.grenoble.grid5000.fr,33454,33581,2016413,239093
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73038,73163,4343617,513330
NBody sequential,dahu-10.grenoble.grid5000.fr,33461,33584,2017085,231902
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72920,73049,4357167,512198
NBody sequential,dahu-10.grenoble.grid5000.fr,33461,33590,2053278,238772
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72887,73014,4350514,504885
NBody sequential,dahu-10.grenoble.grid5000.fr,33454,33550,1998225,231244
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72681,72808,4338734,510912
NBody sequential,dahu-10.grenoble.grid5000.fr,33479,33602,2068660,238206
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73050,73139,4362965,512565
NBody sequential,dahu-10.grenoble.grid5000.fr,33471,33597,2105952,238818
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73064,73192,4363270,511234
NBody sequential,dahu-10.grenoble.grid5000.fr,33605,33706,2030451,231060
Life - sequential generation,dahu-10.grenoble.grid5000.fr,85073,85152,6173202,625816
NBody sequential,dahu-10.grenoble.grid5000.fr,37562,37639,2423456,259656
Life - sequential generation,dahu-10.grenoble.grid5000.fr,79334,79408,5012133,554334
NBody sequential,dahu-10.grenoble.grid5000.fr,36328,36403,2412835,259733
Life - sequential generation,dahu-10.grenoble.grid5000.fr,78916,78991,5026843,561036
NBody sequential,dahu-10.grenoble.grid5000.fr,36333,36363,2363580,252725
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73956,74083,4447682,518854
NBody sequential,dahu-10.grenoble.grid5000.fr,33753,33882,2092585,238557
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72624,72765,4269032,504579
NBody sequential,dahu-10.grenoble.grid5000.fr,33660,33792,2099054,238312
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72745,72875,4289784,505037
