name,machine_id,cpu_time_us,wall_clock_time_us,package_energy,core_energy
Life - sequential generation,dahu-10.grenoble.grid5000.fr,77172,77252,4766528,538407
NBody sequential,dahu-10.grenoble.grid5000.fr,35439,35525,2251947,245794
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73901,74027,4495533,519083
NBody sequential,dahu-10.grenoble.grid5000.fr,33547,33676,2111200,238451
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73381,73510,4423817,517385
NBody sequential,dahu-10.grenoble.grid5000.fr,33573,33699,2110590,229959
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73080,73204,4376454,511555
NBody sequential,dahu-10.grenoble.grid5000.fr,33485,33615,2117548,237579
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72632,72721,4304676,504258
NBody sequential,dahu-10.grenoble.grid5000.fr,33656,33788,2068415,231749
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72855,72954,4350331,510087
NBody sequential,dahu-10.grenoble.grid5000.fr,33502,33631,2108088,237808
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72287,72412,4312183,502881
NBody sequential,dahu-10.grenoble.grid5000.fr,33596,33720,2150569,238588
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72612,72749,4390735,503477
NBody sequential,dahu-10.grenoble.grid5000.fr,33428,33517,2050776,231382
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72757,72887,4288564,503614
NBody sequential,dahu-10.grenoble.grid5000.fr,33415,33543,2094416,238221
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72659,72787,4409047,511464
NBody sequential,dahu-10.grenoble.grid5000.fr,33400,33491,2098139,238863
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72982,73074,4312917,505007
NBody sequential,dahu-10.grenoble.grid5000.fr,33560,33641,2048945,231336
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72907,73034,4366505,510118
NBody sequential,dahu-10.grenoble.grid5000.fr,33396,33472,2128229,238634
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72989,73121,4437428,506277
NBody sequential,dahu-10.grenoble.grid5000.fr,33400,33481,2039789,230739
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72637,72768,4369495,511479
NBody sequential,dahu-10.grenoble.grid5000.fr,33383,33478,2034480,231749
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72634,72721,4330128,504350
NBody sequential,dahu-10.grenoble.grid5000.fr,33401,33493,2070673,231520
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72956,73086,4344044,506185
NBody sequential,dahu-10.grenoble.grid5000.fr,33397,33494,2110041,238404
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72639,72762,4379993,512152
NBody sequential,dahu-10.grenoble.grid5000.fr,33400,33534,2112178,237625
