name,machine_id,cpu_time_us,wall_clock_time_us,package_energy,core_energy
Life - sequential generation,dahu-10.grenoble.grid5000.fr,80302,80431,5106188,567018
NBody sequential,dahu-10.grenoble.grid5000.fr,36507,36635,2327143,256489
Life - sequential generation,dahu-10.grenoble.grid5000.fr,76907,77020,4815844,550280
NBody sequential,dahu-10.grenoble.grid5000.fr,35820,35950,2274042,249619
Life - sequential generation,dahu-10.grenoble.grid5000.fr,76520,76633,4769214,548551
NBody sequential,dahu-10.grenoble.grid5000.fr,35384,35503,2297785,257024
Life - sequential generation,dahu-10.grenoble.grid5000.fr,77044,77175,4805468,550066
NBody sequential,dahu-10.grenoble.grid5000.fr,34257,34385,2146906,242352
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71875,72001,4328785,511234
NBody sequential,dahu-10.grenoble.grid5000.fr,33522,33650,2088374,244142
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72009,72091,4357350,514264
NBody sequential,dahu-10.grenoble.grid5000.fr,33516,33608,2122492,242260
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71362,71520,4298024,512336
NBody sequential,dahu-10.grenoble.grid5000.fr,33711,33840,2093561,241755
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71888,72015,4371937,511235
NBody sequential,dahu-10.grenoble.grid5000.fr,33530,33662,2019099,234029
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71370,71463,4361867,511004
NBody sequential,dahu-10.grenoble.grid5000.fr,33516,33604,2120661,240777
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71271,71400,4228016,503844
NBody sequential,dahu-10.grenoble.grid5000.fr,33473,33600,2086421,240547
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72280,72405,4328053,510867
NBody sequential,dahu-10.grenoble.grid5000.fr,33994,34074,2109980,240057
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71728,71857,4223378,503890
NBody sequential,dahu-10.grenoble.grid5000.fr,33516,33641,2111078,240608
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71710,71789,4299001,509398
NBody sequential,dahu-10.grenoble.grid5000.fr,33512,33600,2030695,233264
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72307,72437,4350331,507379
NBody sequential,dahu-10.grenoble.grid5000.fr,33440,33566,2056635,231688
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72400,72529,4288136,509169
NBody sequential,dahu-10.grenoble.grid5000.fr,33545,33667,2036738,233448
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71943,72081,4360157,507838
NBody sequential,dahu-10.grenoble.grid5000.fr,33498,33632,2083979,241388
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72153,72248,4308399,509674
NBody sequential,dahu-10.grenoble.grid5000.fr,33732,33875,2118403,239980
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71768,71869,4312916,507991
NBody sequential,dahu-10.grenoble.grid5000.fr,33509,33598,2053095,233524
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72081,72169,4291615,508618
NBody sequential,dahu-10.grenoble.grid5000.fr,33643,33731,2089106,241067
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72013,72141,4303944,509857
NBody sequential,dahu-10.grenoble.grid5000.fr,33505,33635,2117914,241021
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72831,72960,4416493,515212
NBody sequential,dahu-10.grenoble.grid5000.fr,33584,33714,2059504,232989
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71990,72119,4307912,508480
NBody sequential,dahu-10.grenoble.grid5000.fr,33459,33541,2021601,232070
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71808,71940,4309925,508572
NBody sequential,dahu-10.grenoble.grid5000.fr,33692,33829,2105952,240011
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72018,72149,4224904,502054
NBody sequential,dahu-10.grenoble.grid5000.fr,33600,33726,2111872,239323
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73142,73270,4372486,509857
NBody sequential,dahu-10.grenoble.grid5000.fr,33771,33895,2081476,240608
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72078,72176,4304005,510454
