name,machine_id,cpu_time_us,wall_clock_time_us,package_energy,core_energy
MergeSort,dahu-10.grenoble.grid5000.fr,159403,18153,1054135,83308
FrogJump,dahu-10.grenoble.grid5000.fr,1669682,166942,12634245,1243859
Life - sequential generation,dahu-10.grenoble.grid5000.fr,336597,97349,7584514,679458
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1783283,35057,3829763,261967
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,88277,4136,458983,29101
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,666087,11507,1461239,87073
NBody sequential,dahu-10.grenoble.grid5000.fr,156734,45760,3729726,320871
QuickSort,dahu-10.grenoble.grid5000.fr,133145,9985,786314,66616
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,9705,1194,87891,6976
MergeSort,dahu-10.grenoble.grid5000.fr,151392,13266,1164181,102495
FrogJump,dahu-10.grenoble.grid5000.fr,1867054,196348,16526874,1511334
Life - sequential generation,dahu-10.grenoble.grid5000.fr,323857,98068,7750408,688271
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1582164,29230,3258597,218728
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,198976,5035,550413,36643
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,515037,9335,1170163,66065
NBody sequential,dahu-10.grenoble.grid5000.fr,182455,46075,3711538,321514
QuickSort,dahu-10.grenoble.grid5000.fr,137541,8861,810545,66830
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,8971,1734,163451,14046
MergeSort,dahu-10.grenoble.grid5000.fr,157511,12419,1129574,105020
FrogJump,dahu-10.grenoble.grid5000.fr,1883085,207840,16735797,1548008
Life - sequential generation,dahu-10.grenoble.grid5000.fr,324935,97454,7627666,678019
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1310497,25070,2931877,191939
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,363238,7140,780638,51530
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,675304,13366,1576473,95196
NBody sequential,dahu-10.grenoble.grid5000.fr,163359,46318,3028618,258646
QuickSort,dahu-10.grenoble.grid5000.fr,145125,9769,866392,75200
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,9815,1451,62744,7344
MergeSort,dahu-10.grenoble.grid5000.fr,153578,13725,1079282,104468
FrogJump,dahu-10.grenoble.grid5000.fr,1865244,213677,16972003,1505597
Life - sequential generation,dahu-10.grenoble.grid5000.fr,346094,97674,6238388,463774
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1676590,30612,3411917,206320
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,64300,2834,360046,22766
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,506121,12130,1504330,86767
NBody sequential,dahu-10.grenoble.grid5000.fr,165260,45873,3085258,276226
QuickSort,dahu-10.grenoble.grid5000.fr,138603,8984,758482,46175
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7866,1184,77576,3856
MergeSort,dahu-10.grenoble.grid5000.fr,148419,13638,1122312,111200
FrogJump,dahu-10.grenoble.grid5000.fr,1851185,207786,16403095,1516460
Life - sequential generation,dahu-10.grenoble.grid5000.fr,345801,101922,6397689,489951
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1722280,31315,3488334,219632
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,142546,2930,323974,23133
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,560820,9537,1260373,77648
NBody sequential,dahu-10.grenoble.grid5000.fr,145050,45755,3634085,321086
QuickSort,dahu-10.grenoble.grid5000.fr,131845,9368,801695,68345
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,10700,1433,155029,14856
MergeSort,dahu-10.grenoble.grid5000.fr,148866,13150,1169431,104376
FrogJump,dahu-10.grenoble.grid5000.fr,2425263,339302,27590750,2536862
Life - sequential generation,dahu-10.grenoble.grid5000.fr,323547,97402,7662395,684996
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1543488,29062,3295279,225798
