name,machine_id,cpu_time_us,wall_clock_time_us,package_energy,core_energy
MergeSort,dahu-10.grenoble.grid5000.fr,331888,19663,1396420,115821
FrogJump,dahu-10.grenoble.grid5000.fr,2335918,202547,15996664,1410292
Life - sequential generation,dahu-10.grenoble.grid5000.fr,177603,96819,5937667,452054
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,2250379,42338,4691761,305082
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,215919,2914,371886,22216
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,1225044,21978,2663262,161155
NBody sequential,dahu-10.grenoble.grid5000.fr,330569,45583,2950432,231948
QuickSort,dahu-10.grenoble.grid5000.fr,199267,12658,1019223,63235
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,2850,1596,76172,7528
MergeSort,dahu-10.grenoble.grid5000.fr,239785,16127,1313779,118239
FrogJump,dahu-10.grenoble.grid5000.fr,2449656,232464,19313916,1698346
Life - sequential generation,dahu-10.grenoble.grid5000.fr,195257,96583,7468792,698567
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,2410454,44591,4991625,328735
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,285659,5065,606565,37118
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,1164808,18905,2173578,140133
NBody sequential,dahu-10.grenoble.grid5000.fr,278749,45448,3575491,327420
QuickSort,dahu-10.grenoble.grid5000.fr,207658,14952,1151181,107956
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,4505,1200,161255,7435
MergeSort,dahu-10.grenoble.grid5000.fr,221824,14592,1308285,102785
FrogJump,dahu-10.grenoble.grid5000.fr,2427281,226950,19364269,1745807
Life - sequential generation,dahu-10.grenoble.grid5000.fr,187497,96484,7486858,690627
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,2668068,44121,4998583,318806
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,486353,7050,831175,51653
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,918669,16228,1998164,118223
NBody sequential,dahu-10.grenoble.grid5000.fr,322370,45382,2938042,289094
QuickSort,dahu-10.grenoble.grid5000.fr,205558,14446,1236752,76775
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,4202,1732,186828,14459
MergeSort,dahu-10.grenoble.grid5000.fr,234446,14552,1139340,108875
FrogJump,dahu-10.grenoble.grid5000.fr,2337897,222958,18420729,1608718
Life - sequential generation,dahu-10.grenoble.grid5000.fr,206345,95844,5942795,428966
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,2104675,39359,4471851,289996
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,448834,7951,913755,58385
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,956134,14160,1762630,102862
NBody sequential,dahu-10.grenoble.grid5000.fr,99754,45239,3600272,325569
QuickSort,dahu-10.grenoble.grid5000.fr,172350,11723,911741,80065
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,3377,1658,160216,14458
MergeSort,dahu-10.grenoble.grid5000.fr,224630,15126,1335812,110482
FrogJump,dahu-10.grenoble.grid5000.fr,2405290,220647,18434767,1635172
Life - sequential generation,dahu-10.grenoble.grid5000.fr,202801,100485,7805278,712460
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,2550645,45198,5037768,340532
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,434337,5019,508665,29973
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,843541,16030,1977595,112776
NBody sequential,dahu-10.grenoble.grid5000.fr,99971,45347,3587881,321606
QuickSort,dahu-10.grenoble.grid5000.fr,194603,13244,1133237,96696
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7637,1223,79711,7711
MergeSort,dahu-10.grenoble.grid5000.fr,243372,16840,1531002,132620
FrogJump,dahu-10.grenoble.grid5000.fr,2613214,323599,26643181,2398734
Life - sequential generation,dahu-10.grenoble.grid5000.fr,184887,96170,5941940,424162
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,2208177,38085,4309315,279607
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,237242,3083,376525,23057
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,989955,14608,1859676,104637
NBody sequential,dahu-10.grenoble.grid5000.fr,287728,45478,2914116,256306
QuickSort,dahu-10.grenoble.grid5000.fr,190878,12149,1016721,66708
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,24057,1704,170898,14688
MergeSort,dahu-10.grenoble.grid5000.fr,225628,14941,1276608,122370
FrogJump,dahu-10.grenoble.grid5000.fr,2424547,235300,19001050,1673193
Life - sequential generation,dahu-10.grenoble.grid5000.fr,190618,96928,5928757,436616
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,2270702,39722,4386769,284075
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,249781,2986,379455,22996
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,759461,8868,1208127,68269
NBody sequential,dahu-10.grenoble.grid5000.fr,229947,45539,3596182,322249
QuickSort,dahu-10.grenoble.grid5000.fr,194389,14065,1173458,104805
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,2925,1266,85999,7298
MergeSort,dahu-10.grenoble.grid5000.fr,220649,13756,1165707,103780
FrogJump,dahu-10.grenoble.grid5000.fr,2455587,233547,19880686,1804482
Life - sequential generation,dahu-10.grenoble.grid5000.fr,185523,96308,7434307,686817
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1924461,34630,3890066,271866
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,232096,3339,481932,22629
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,995900,12523,1637813,97415
NBody sequential,dahu-10.grenoble.grid5000.fr,205712,45425,3576529,325018
QuickSort,dahu-10.grenoble.grid5000.fr,173648,10726,880308,76071
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,1929,1684,166260,14550
MergeSort,dahu-10.grenoble.grid5000.fr,229425,14465,1330257,119248
FrogJump,dahu-10.grenoble.grid5000.fr,6690402,546169,47458313,4253629
Life - sequential generation,dahu-10.grenoble.grid5000.fr,196280,99685,7697612,717172
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1530987,29147,3385428,233937
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,1350,3283,339110,22919
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,381989,10294,1300350,76255
NBody sequential,dahu-10.grenoble.grid5000.fr,178880,45310,2971611,286370
QuickSort,dahu-10.grenoble.grid5000.fr,171704,12769,1018979,69784
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,9834,1718,144836,14688
MergeSort,dahu-10.grenoble.grid5000.fr,240423,15219,1365108,119279
FrogJump,dahu-10.grenoble.grid5000.fr,6584308,584756,50360223,4553326
Life - sequential generation,dahu-10.grenoble.grid5000.fr,189623,96779,7512004,701780
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,2074175,37336,4280567,292919
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,663510,11262,1227292,81350
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,675563,11280,1441341,83522
NBody sequential,dahu-10.grenoble.grid5000.fr,127234,45429,2890862,259105
QuickSort,dahu-10.grenoble.grid5000.fr,191747,10677,982724,79820
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7769,1211,77087,7344
MergeSort,dahu-10.grenoble.grid5000.fr,225567,14488,1285702,109074
FrogJump,dahu-10.grenoble.grid5000.fr,2474902,229157,18414198,1589609
Life - sequential generation,dahu-10.grenoble.grid5000.fr,199657,96732,6029831,485316
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,2397736,42841,4795215,319219
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,629377,8460,929441,59853
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,1487168,28546,3323112,218270
NBody sequential,dahu-10.grenoble.grid5000.fr,97867,45200,3585074,322080
QuickSort,dahu-10.grenoble.grid5000.fr,168517,10339,916929,81105
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,14978,2122,163207,14321
MergeSort,dahu-10.grenoble.grid5000.fr,247547,16193,1425656,124695
FrogJump,dahu-10.grenoble.grid5000.fr,2620895,323990,26640313,2445506
Life - sequential generation,dahu-10.grenoble.grid5000.fr,184033,97048,7517437,704091
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1616122,28860,3310233,231795
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,496263,7211,948240,59654
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,1034502,19265,2276972,143300
