name,machine_id,cpu_time_us,wall_clock_time_us,package_energy,core_energy
MergeSort,dahu-10.grenoble.grid5000.fr,174399,17900,1629208,134823
FrogJump,dahu-10.grenoble.grid5000.fr,2140187,173150,15579855,1355213
Life - sequential generation,dahu-10.grenoble.grid5000.fr,762623,99683,7790202,723507
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1623271,27562,3139945,251547
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,157788,2639,333617,24924
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,527647,8910,1166989,74435
NBody sequential,dahu-10.grenoble.grid5000.fr,404775,47895,3449576,341236
QuickSort,dahu-10.grenoble.grid5000.fr,123120,7751,699766,59793
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,11842,1215,79834,7482
MergeSort,dahu-10.grenoble.grid5000.fr,162606,13090,1060239,96328
FrogJump,dahu-10.grenoble.grid5000.fr,2346572,197567,16431111,1510890
Life - sequential generation,dahu-10.grenoble.grid5000.fr,874777,100511,7242047,728617
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1646631,27722,3133171,242582
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,162582,2728,344359,24679
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,532244,9076,1169187,74756
NBody sequential,dahu-10.grenoble.grid5000.fr,450643,47890,3316459,340777
QuickSort,dahu-10.grenoble.grid5000.fr,130039,7904,663206,60037
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,12912,1287,162353,13923
MergeSort,dahu-10.grenoble.grid5000.fr,161724,12608,1105710,89750
FrogJump,dahu-10.grenoble.grid5000.fr,2295495,193230,16905475,1490082
Life - sequential generation,dahu-10.grenoble.grid5000.fr,861939,101380,8572976,734201
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1558262,25889,3058220,233922
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,157399,2637,245849,16524
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,564546,9550,1216916,82436
NBody sequential,dahu-10.grenoble.grid5000.fr,415475,47836,3394828,338007
QuickSort,dahu-10.grenoble.grid5000.fr,124852,7974,690550,59502
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,11719,1227,77759,7436
MergeSort,dahu-10.grenoble.grid5000.fr,155533,12721,1143429,97568
