name,machine_id,cpu_time_us,wall_clock_time_us,package_energy,core_energy
MergeSort,dahu-10.grenoble.grid5000.fr,1258249,24264,2621270,186629
FrogJump,dahu-10.grenoble.grid5000.fr,6056628,247590,23090212,1850107
Life - sequential generation,dahu-10.grenoble.grid5000.fr,647738,81399,5412950,445520
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,949085,29565,2839104,212884
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,217895,4057,358520,32482
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,4181213,122665,12102203,884493
NBody sequential,dahu-10.grenoble.grid5000.fr,1055029,39965,3541312,288986
QuickSort,dahu-10.grenoble.grid5000.fr,367710,24335,1849360,171008
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,100732,1864,190856,15009
MergeSort,dahu-10.grenoble.grid5000.fr,868007,21398,2164911,156488
FrogJump,dahu-10.grenoble.grid5000.fr,7992556,357827,33012428,2579565
Life - sequential generation,dahu-10.grenoble.grid5000.fr,586146,79630,5637254,444894
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,699006,24451,2620049,191113
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,271,3182,335205,24174
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,2337259,41945,4944018,308891
NBody sequential,dahu-10.grenoble.grid5000.fr,1280990,51845,4529773,359611
QuickSort,dahu-10.grenoble.grid5000.fr,65612,10534,969358,83294
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,204,1713,213501,14459
MergeSort,dahu-10.grenoble.grid5000.fr,864623,18948,2148615,137532
FrogJump,dahu-10.grenoble.grid5000.fr,7196417,328317,30603315,2373397
Life - sequential generation,dahu-10.grenoble.grid5000.fr,665159,83408,5631211,466772
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,763352,24751,2657403,201853
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,272,3177,371336,23745
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,711397,13717,1800410,108936
NBody sequential,dahu-10.grenoble.grid5000.fr,2028682,52581,4614673,316481
QuickSort,dahu-10.grenoble.grid5000.fr,68493,13718,933470,91816
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,262,1854,111938,13587
MergeSort,dahu-10.grenoble.grid5000.fr,862126,17712,1882807,130004
FrogJump,dahu-10.grenoble.grid5000.fr,7808977,331627,30760175,2409414
Life - sequential generation,dahu-10.grenoble.grid5000.fr,925678,82651,5826340,471010
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,747125,23111,2493707,166204
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,214982,4278,481139,29988
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,2740497,52228,5647020,376273
NBody sequential,dahu-10.grenoble.grid5000.fr,1900102,42202,4271473,298793
QuickSort,dahu-10.grenoble.grid5000.fr,91185,12382,990232,96558
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,1654,1919,181335,14504
MergeSort,dahu-10.grenoble.grid5000.fr,685022,18065,1948237,134090
FrogJump,dahu-10.grenoble.grid5000.fr,6184060,299113,26634270,2161247
Life - sequential generation,dahu-10.grenoble.grid5000.fr,588850,79328,5486009,452513
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,716566,21973,2341364,169647
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,206873,3208,364318,22674
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,676685,9476,1292477,77219
NBody sequential,dahu-10.grenoble.grid5000.fr,1833184,52495,4517139,307178
QuickSort,dahu-10.grenoble.grid5000.fr,57585,18169,1274655,129301
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,92139,1500,108825,7742
MergeSort,dahu-10.grenoble.grid5000.fr,374957,19159,1967707,142106
FrogJump,dahu-10.grenoble.grid5000.fr,7374241,332928,30567304,2418410
Life - sequential generation,dahu-10.grenoble.grid5000.fr,507989,81277,5418077,480482
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,796182,23189,2428216,162149
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,204286,3239,498717,30539
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,695687,9903,1323238,78917
NBody sequential,dahu-10.grenoble.grid5000.fr,1978041,52558,4630726,317107
QuickSort,dahu-10.grenoble.grid5000.fr,45494,13556,856382,82757
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,34628,1777,167541,14367
MergeSort,dahu-10.grenoble.grid5000.fr,944111,21205,2256952,168437
FrogJump,dahu-10.grenoble.grid5000.fr,7870337,321668,28923388,2303568
Life - sequential generation,dahu-10.grenoble.grid5000.fr,641525,87265,5890609,504120
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,802233,22422,2474726,161552
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,200369,3217,380309,23195
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,920672,15813,2012385,122384
NBody sequential,dahu-10.grenoble.grid5000.fr,2011951,53193,4940234,349116
QuickSort,dahu-10.grenoble.grid5000.fr,203212,13318,1292355,100276
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,190,1646,209716,14596
MergeSort,dahu-10.grenoble.grid5000.fr,792704,18779,1975337,135726
FrogJump,dahu-10.grenoble.grid5000.fr,7188287,357614,32685280,2637338
Life - sequential generation,dahu-10.grenoble.grid5000.fr,389897,80564,5373705,444343
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,734010,24489,2511712,182743
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,266,3329,489013,31273
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,438874,10171,1308774,77403
NBody sequential,dahu-10.grenoble.grid5000.fr,1838232,52000,4592579,309948
QuickSort,dahu-10.grenoble.grid5000.fr,105487,13675,898618,78994
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,48174,1670,172851,14076
MergeSort,dahu-10.grenoble.grid5000.fr,817211,15576,1676143,114429
FrogJump,dahu-10.grenoble.grid5000.fr,6840409,306557,27410331,2209963
Life - sequential generation,dahu-10.grenoble.grid5000.fr,683441,87185,5857895,471867
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,836566,24325,2586114,172844
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,385,3188,369139,23241
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,699754,15329,1922053,114872
NBody sequential,dahu-10.grenoble.grid5000.fr,1855606,53351,5147814,382714
QuickSort,dahu-10.grenoble.grid5000.fr,174954,16793,1357601,116999
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,137,2100,271728,21558
MergeSort,dahu-10.grenoble.grid5000.fr,229086,18623,1636531,134716
FrogJump,dahu-10.grenoble.grid5000.fr,6555257,255240,22996340,1761933
Life - sequential generation,dahu-10.grenoble.grid5000.fr,725161,82775,6613875,595889
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,3520356,128054,12482817,946611
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,190842,3736,494567,30386
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,691859,11648,1435970,86261
NBody sequential,dahu-10.grenoble.grid5000.fr,1640273,52534,4847888,374101
QuickSort,dahu-10.grenoble.grid5000.fr,707368,45191,4033010,325217
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,294,1659,161926,14734
MergeSort,dahu-10.grenoble.grid5000.fr,222274,16389,1532284,129744
FrogJump,dahu-10.grenoble.grid5000.fr,7202356,378948,32593361,2713241
Life - sequential generation,dahu-10.grenoble.grid5000.fr,627864,82132,6356490,595384
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,894586,23584,2451043,182484
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,449645,9774,1149411,65270
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,2807027,63681,6815046,468073
NBody sequential,dahu-10.grenoble.grid5000.fr,1762727,41801,4028860,288634
QuickSort,dahu-10.grenoble.grid5000.fr,107492,11350,872129,77708
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,152,1075,182678,15010
MergeSort,dahu-10.grenoble.grid5000.fr,550515,23998,2375116,182835
FrogJump,dahu-10.grenoble.grid5000.fr,7953182,429915,37326259,3211837
Life - sequential generation,dahu-10.grenoble.grid5000.fr,622768,82198,5714096,458908
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,845609,24789,2534601,185849
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,222416,4032,387938,22185
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,979724,16416,1982844,122278
NBody sequential,dahu-10.grenoble.grid5000.fr,1439452,45806,4207753,330710
QuickSort,dahu-10.grenoble.grid5000.fr,56152,17312,1355222,122324
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,60168,1647,194396,14688
MergeSort,dahu-10.grenoble.grid5000.fr,246555,18533,1767208,138143
FrogJump,dahu-10.grenoble.grid5000.fr,6298943,323267,29203844,2355022
Life - sequential generation,dahu-10.grenoble.grid5000.fr,767321,80977,5587998,439125
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,626549,22783,2451593,164643
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,220,3432,402831,22139
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,2977129,86418,8783120,618044
NBody sequential,dahu-10.grenoble.grid5000.fr,1333799,42259,3804678,294296
QuickSort,dahu-10.grenoble.grid5000.fr,1291121,51356,4508473,356933
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,38602,2850,190612,14458
MergeSort,dahu-10.grenoble.grid5000.fr,468073,32432,3055473,238956
FrogJump,dahu-10.grenoble.grid5000.fr,7286127,387748,34422702,2874473
Life - sequential generation,dahu-10.grenoble.grid5000.fr,733641,88770,5651719,453813
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,802321,23530,2241876,164154
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,218577,3166,484984,30631
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,1474845,23112,2848870,171696
NBody sequential,dahu-10.grenoble.grid5000.fr,1924054,52864,5129991,376196
QuickSort,dahu-10.grenoble.grid5000.fr,38264,13887,1078488,104224
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,76128,1468,187439,15285
MergeSort,dahu-10.grenoble.grid5000.fr,1038347,20739,2351495,160589
FrogJump,dahu-10.grenoble.grid5000.fr,7299688,302289,28020863,2283785
Life - sequential generation,dahu-10.grenoble.grid5000.fr,763326,83885,6714216,596822
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1361412,38339,4270741,305633
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,455047,6807,738646,53030
