name,machine_id,cpu_time_us,package_energy,core_energy
MergeSort,dahu-13.grenoble.grid5000.fr,77821,1245968,100414
FrogJump,dahu-13.grenoble.grid5000.fr,800376,13120022,1242192
Life - sequential generation,dahu-13.grenoble.grid5000.fr,172434,5170580,562826
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,213125,1700435,115898
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,34449433,242461293,19937706
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,42690,327330,24037
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,107693,862242,58523
NBody sequential,dahu-13.grenoble.grid5000.fr,76790,2474969,284457
QuickSort,dahu-13.grenoble.grid5000.fr,50180,678710,61797
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3519,79773,7834
MergeSort,dahu-13.grenoble.grid5000.fr,61068,1009763,93070
FrogJump,dahu-13.grenoble.grid5000.fr,1185866,17617875,1691798
Life - sequential generation,dahu-13.grenoble.grid5000.fr,165017,5369981,619328
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,218045,1437130,123134
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,38334315,280414687,24682251
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,35569,293944,24005
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,95140,908017,68330
NBody sequential,dahu-13.grenoble.grid5000.fr,82546,2720208,317521
QuickSort,dahu-13.grenoble.grid5000.fr,53800,633483,54438
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,2789,75073,7849
MergeSort,dahu-13.grenoble.grid5000.fr,63023,991148,93927
FrogJump,dahu-13.grenoble.grid5000.fr,983337,13962366,1494672
Life - sequential generation,dahu-13.grenoble.grid5000.fr,174728,6349227,619053
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,179482,1272092,120855
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,35363737,237462832,20353070
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,39802,324523,24067
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,98581,939023,59961
NBody sequential,dahu-13.grenoble.grid5000.fr,77435,3085868,279409
QuickSort,dahu-13.grenoble.grid5000.fr,52714,656920,54621
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7456,81054,7803
MergeSort,dahu-13.grenoble.grid5000.fr,63614,1015744,85466
FrogJump,dahu-13.grenoble.grid5000.fr,1035696,16291096,1574171
Life - sequential generation,dahu-13.grenoble.grid5000.fr,163240,6582015,611281
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,203845,1521298,129148
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,36688823,236611882,21002294
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,20147,411071,32176
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,79157,993588,75750
NBody sequential,dahu-13.grenoble.grid5000.fr,79425,2609063,309228
QuickSort,dahu-13.grenoble.grid5000.fr,53897,569212,54346
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,8074,72082,7665
MergeSort,dahu-13.grenoble.grid5000.fr,63412,884702,85221
FrogJump,dahu-13.grenoble.grid5000.fr,1034441,17540909,1780675
Life - sequential generation,dahu-13.grenoble.grid5000.fr,173596,5725755,672114
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,202769,1503842,135420
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,34714744,211428108,18746356
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,32224,412596,32176
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,84506,866086,66019
NBody sequential,dahu-13.grenoble.grid5000.fr,80987,2668450,317337
QuickSort,dahu-13.grenoble.grid5000.fr,54831,671141,62669
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,8528,0,0
MergeSort,dahu-13.grenoble.grid5000.fr,60857,884519,85251
FrogJump,dahu-13.grenoble.grid5000.fr,1056583,14179896,1542867
Life - sequential generation,dahu-13.grenoble.grid5000.fr,174912,5632126,671655
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,196493,1384457,120365
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,33782076,223063455,19756615
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,10945,311278,23623
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,123175,856809,66601
NBody sequential,dahu-13.grenoble.grid5000.fr,81383,2614739,309642
QuickSort,dahu-13.grenoble.grid5000.fr,53805,564391,54774
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3046,79773,7711
MergeSort,dahu-13.grenoble.grid5000.fr,60693,967588,93468
FrogJump,dahu-13.grenoble.grid5000.fr,1084980,14260950,1503210
Life - sequential generation,dahu-13.grenoble.grid5000.fr,174815,5553208,656508
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,201926,1541256,137837
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,35535907,247723853,20292926
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,19711,320495,24097
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,93333,923643,67948
NBody sequential,dahu-13.grenoble.grid5000.fr,79655,3228385,310911
QuickSort,dahu-13.grenoble.grid5000.fr,53210,667296,54590
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,5227,68969,7895
MergeSort,dahu-13.grenoble.grid5000.fr,60304,1060849,93835
FrogJump,dahu-13.grenoble.grid5000.fr,1037497,15676351,1587773
Life - sequential generation,dahu-13.grenoble.grid5000.fr,170310,6607100,620017
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,160285,1482662,129361
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,37483761,227073089,19312823
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,23629,321654,24740
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,84285,915158,69156
NBody sequential,dahu-13.grenoble.grid5000.fr,81593,2704522,317383
QuickSort,dahu-13.grenoble.grid5000.fr,56046,547911,54361
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4101,146728,15515
MergeSort,dahu-13.grenoble.grid5000.fr,63536,956235,93575
FrogJump,dahu-13.grenoble.grid5000.fr,1040046,16386311,1656118
Life - sequential generation,dahu-13.grenoble.grid5000.fr,174622,5619065,665856
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,193365,1538387,130279
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,37739872,240104488,21623215
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,3369,422546,32207
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,66574,884764,68070
NBody sequential,dahu-13.grenoble.grid5000.fr,81662,2625420,316939
QuickSort,dahu-13.grenoble.grid5000.fr,53487,618223,54560
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,2928,144836,15652
MergeSort,dahu-13.grenoble.grid5000.fr,63998,829893,86001
FrogJump,dahu-13.grenoble.grid5000.fr,1039841,14553918,1518678
Life - sequential generation,dahu-13.grenoble.grid5000.fr,174363,5656175,662413
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,201421,1456296,122507
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,37623307,254094442,20875779
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,25498,426146,32007
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,80660,807493,55218
