name,machine_id,cpu_time_us,package_energy,core_energy
MergeSort,dahu-13.grenoble.grid5000.fr,83488,833067,65683
FrogJump,dahu-13.grenoble.grid5000.fr,894073,8984474,840796
Life - sequential generation,dahu-13.grenoble.grid5000.fr,238707,5003283,555665
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,310258,894712,119080
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,47706186,212050971,20283470
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,2688,328673,24098
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,162352,803648,56166
NBody sequential,dahu-13.grenoble.grid5000.fr,132862,3102409,364232
QuickSort,dahu-13.grenoble.grid5000.fr,68460,665770,61827
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7574,70251,7757
MergeSort,dahu-13.grenoble.grid5000.fr,83842,791990,85420
FrogJump,dahu-13.grenoble.grid5000.fr,1289874,14282983,1445284
Life - sequential generation,dahu-13.grenoble.grid5000.fr,273673,6529219,750649
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,331885,1836909,147064
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,70289067,261243777,22948439
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,4810,314513,24358
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,137734,796690,58232
NBody sequential,dahu-13.grenoble.grid5000.fr,134330,3019157,339843
QuickSort,dahu-13.grenoble.grid5000.fr,68350,656553,62469
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3787,65430,15560
MergeSort,dahu-13.grenoble.grid5000.fr,76169,1063718,101408
FrogJump,dahu-13.grenoble.grid5000.fr,1295451,14397363,1498941
Life - sequential generation,dahu-13.grenoble.grid5000.fr,285466,6377975,742494
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,345845,1659297,139077
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,70263403,267021106,22731194
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,40871,335388,24297
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,167736,831602,59563
NBody sequential,dahu-13.grenoble.grid5000.fr,136355,3071404,350263
QuickSort,dahu-13.grenoble.grid5000.fr,69639,586607,54743
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,5781,157836,15729
MergeSort,dahu-13.grenoble.grid5000.fr,84390,929258,86292
FrogJump,dahu-13.grenoble.grid5000.fr,2184311,14902672,1529434
Life - sequential generation,dahu-13.grenoble.grid5000.fr,291532,6472518,743258
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,375225,1679622,140928
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,69719277,290234669,23336845
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,15156,357665,24969
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,121030,946104,67182
NBody sequential,dahu-13.grenoble.grid5000.fr,142980,3897634,365425
QuickSort,dahu-13.grenoble.grid5000.fr,70813,783751,70609
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,9339,156860,15637
MergeSort,dahu-13.grenoble.grid5000.fr,84571,895811,86246
FrogJump,dahu-13.grenoble.grid5000.fr,1549088,35122164,3481346
Life - sequential generation,dahu-13.grenoble.grid5000.fr,282439,6508345,736420
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,340107,1683406,133095
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,71681973,276260828,23382393
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,9077,325012,24801
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,155581,841855,60527
NBody sequential,dahu-13.grenoble.grid5000.fr,136008,3774221,348703
QuickSort,dahu-13.grenoble.grid5000.fr,68713,620970,57329
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4260,64087,7986
MergeSort,dahu-13.grenoble.grid5000.fr,81312,998350,95901
FrogJump,dahu-13.grenoble.grid5000.fr,1277520,15397116,1518173
Life - sequential generation,dahu-13.grenoble.grid5000.fr,292511,7890605,735425
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,366090,1642757,136706
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,71858946,266681324,22880171
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,43651,335143,24847
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,150206,729368,51011
NBody sequential,dahu-13.grenoble.grid5000.fr,136354,3741079,340333
QuickSort,dahu-13.grenoble.grid5000.fr,66924,738646,65927
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3598,89539,7895
MergeSort,dahu-13.grenoble.grid5000.fr,77120,1149900,109471
FrogJump,dahu-13.grenoble.grid5000.fr,1269141,16254109,1607969
Life - sequential generation,dahu-13.grenoble.grid5000.fr,291995,8025980,734829
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,355443,1692562,131289
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,72673469,273927705,24087234
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,34333,364256,25444
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,118483,776609,50475
NBody sequential,dahu-13.grenoble.grid5000.fr,140728,4023061,365074
QuickSort,dahu-13.grenoble.grid5000.fr,68137,579100,57161
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6929,92773,7803
MergeSort,dahu-13.grenoble.grid5000.fr,82531,1045469,89322
FrogJump,dahu-13.grenoble.grid5000.fr,1283967,15549948,1523559
Life - sequential generation,dahu-13.grenoble.grid5000.fr,300520,8235270,774899
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,317411,1724910,137807
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,75036765,287350766,23651030
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,71,351867,25383
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,141755,908262,67993
NBody sequential,dahu-13.grenoble.grid5000.fr,135108,3724172,341098
QuickSort,dahu-13.grenoble.grid5000.fr,67897,666868,56855
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4369,90698,7711
MergeSort,dahu-13.grenoble.grid5000.fr,85142,1034482,102281
