name,machine_id,cpu_time_us,package_energy,core_energy
MergeSort,dahu-13.grenoble.grid5000.fr,55412,1279660,108187
FrogJump,dahu-13.grenoble.grid5000.fr,590264,15053367,1501343
Life - sequential generation,dahu-13.grenoble.grid5000.fr,104631,6268355,610332
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,111099,1724788,138006
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,6924781,81924106,7842673
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,43995,745298,59868
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,82534,1370785,95273
NBody sequential,dahu-13.grenoble.grid5000.fr,48576,3011223,278307
QuickSort,dahu-13.grenoble.grid5000.fr,46539,865660,71053
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4366,67810,7757
MergeSort,dahu-13.grenoble.grid5000.fr,49910,1194333,103229
FrogJump,dahu-13.grenoble.grid5000.fr,1324147,16665546,1670178
Life - sequential generation,dahu-13.grenoble.grid5000.fr,105557,6389082,618518
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,109341,1647335,129468
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,6154534,77994185,7485004
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,22176,855527,68759
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,87768,1471737,104346
NBody sequential,dahu-13.grenoble.grid5000.fr,48683,3005363,285039
QuickSort,dahu-13.grenoble.grid5000.fr,45753,866819,71451
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3850,84473,7757
MergeSort,dahu-13.grenoble.grid5000.fr,50461,1268613,112103
FrogJump,dahu-13.grenoble.grid5000.fr,757263,15434042,1513736
Life - sequential generation,dahu-13.grenoble.grid5000.fr,123356,6141342,608053
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,132303,1859065,160527
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,6701060,101393113,10727396
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,40961,673704,57421
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,90845,1256222,103489
NBody sequential,dahu-13.grenoble.grid5000.fr,52860,2882744,286309
QuickSort,dahu-13.grenoble.grid5000.fr,50211,839170,80967
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3936,84777,7726
MergeSort,dahu-13.grenoble.grid5000.fr,53767,1112241,125674
FrogJump,dahu-13.grenoble.grid5000.fr,2271371,16283589,1794399
Life - sequential generation,dahu-13.grenoble.grid5000.fr,105529,5974777,607716
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,117348,1579159,148273
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,10373363,115551035,12540446
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,41700,663024,60266
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,95064,1243527,105723
NBody sequential,dahu-13.grenoble.grid5000.fr,51255,2854424,284167
QuickSort,dahu-13.grenoble.grid5000.fr,47699,762266,72660
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3256,81360,7803
MergeSort,dahu-13.grenoble.grid5000.fr,53016,1146176,115469
FrogJump,dahu-13.grenoble.grid5000.fr,883582,16497211,1825596
Life - sequential generation,dahu-13.grenoble.grid5000.fr,111284,5937485,609032
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,115301,1582089,148777
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,10264764,111907734,11715684
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,39802,669615,61628
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,92032,1228085,104682
NBody sequential,dahu-13.grenoble.grid5000.fr,54510,2813347,285590
QuickSort,dahu-13.grenoble.grid5000.fr,47219,766417,72415
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,2138,78980,7757
MergeSort,dahu-13.grenoble.grid5000.fr,51508,1106930,117075
FrogJump,dahu-13.grenoble.grid5000.fr,883306,15839132,1782633
Life - sequential generation,dahu-13.grenoble.grid5000.fr,115762,4891833,610806
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,112764,1606991,157116
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,10190504,132247403,13510987
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,17910,581847,52861
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,82544,1347530,113082
NBody sequential,dahu-13.grenoble.grid5000.fr,50862,2851616,285498
QuickSort,dahu-13.grenoble.grid5000.fr,45189,763914,72124
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,2052,82641,7711
MergeSort,dahu-13.grenoble.grid5000.fr,52202,1160275,112317
FrogJump,dahu-13.grenoble.grid5000.fr,902230,16730914,1815223
Life - sequential generation,dahu-13.grenoble.grid5000.fr,115094,5968613,601259
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,107949,1543880,140148
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,11566348,113642165,11443665
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,23733,637449,59777
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,86145,1289730,111919
NBody sequential,dahu-13.grenoble.grid5000.fr,51897,2854363,286247
QuickSort,dahu-13.grenoble.grid5000.fr,45441,765074,72109
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3910,0,0
MergeSort,dahu-13.grenoble.grid5000.fr,52179,1086484,106167
FrogJump,dahu-13.grenoble.grid5000.fr,883833,39411642,4357884
Life - sequential generation,dahu-13.grenoble.grid5000.fr,110620,6024276,617111
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,105065,1573299,148487
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,11537396,129886875,13655602
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,30712,669920,63113
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,100313,1315487,122782
NBody sequential,dahu-13.grenoble.grid5000.fr,51924,2853264,286386
QuickSort,dahu-13.grenoble.grid5000.fr,46424,757444,73363
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,2915,87403,7712
MergeSort,dahu-13.grenoble.grid5000.fr,51908,1144894,116234
FrogJump,dahu-13.grenoble.grid5000.fr,895658,16638507,1815039
Life - sequential generation,dahu-13.grenoble.grid5000.fr,111122,5909897,610271
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,117485,1514950,141984
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,10142918,125517746,12745099
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,33595,673765,60772
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,91746,1330075,113189
NBody sequential,dahu-13.grenoble.grid5000.fr,51873,2846429,285758
