name,machine_id,cpu_time_us,package_energy,core_energy
MergeSort,dahu-13.grenoble.grid5000.fr,81906,746885,57972
FrogJump,dahu-13.grenoble.grid5000.fr,2197953,10353916,957153
Life - sequential generation,dahu-13.grenoble.grid5000.fr,244568,5284959,572098
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,329230,940611,107865
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,55838087,375502273,31389113
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,76,245116,24006
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,154110,903440,67075
NBody sequential,dahu-13.grenoble.grid5000.fr,120615,2968255,340655
QuickSort,dahu-13.grenoble.grid5000.fr,65905,684385,61536
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3773,103210,7666
MergeSort,dahu-13.grenoble.grid5000.fr,76411,884275,86613
FrogJump,dahu-13.grenoble.grid5000.fr,1283440,15684225,1598452
Life - sequential generation,dahu-13.grenoble.grid5000.fr,269760,6716963,775726
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,314121,1633602,137716
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,95154742,416401095,34344063
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,40994,343627,25123
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,158360,817442,60450
NBody sequential,dahu-13.grenoble.grid5000.fr,123632,3059685,350630
QuickSort,dahu-13.grenoble.grid5000.fr,65896,686461,62883
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4829,72571,7849
MergeSort,dahu-13.grenoble.grid5000.fr,84287,872862,86323
FrogJump,dahu-13.grenoble.grid5000.fr,1242587,15315391,1623835
Life - sequential generation,dahu-13.grenoble.grid5000.fr,251089,7305462,685042
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,278163,1747493,146743
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,129462997,397706074,32361412
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,58,255248,24955
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,115726,951535,68040
NBody sequential,dahu-13.grenoble.grid5000.fr,123906,3803763,349299
QuickSort,dahu-13.grenoble.grid5000.fr,64529,649290,54835
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3650,78796,7849
MergeSort,dahu-13.grenoble.grid5000.fr,79420,979673,85879
FrogJump,dahu-13.grenoble.grid5000.fr,1241599,15815084,1537574
Life - sequential generation,dahu-13.grenoble.grid5000.fr,264378,7923563,746487
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,320560,1726680,146528
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,138222149,368699312,29671718
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,55966,249756,17411
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,83219,755430,51684
NBody sequential,dahu-13.grenoble.grid5000.fr,124319,3816823,349085
QuickSort,dahu-13.grenoble.grid5000.fr,66388,730528,64750
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4534,90698,7894
MergeSort,dahu-13.grenoble.grid5000.fr,81066,947325,93835
FrogJump,dahu-13.grenoble.grid5000.fr,1230280,16294575,1598697
Life - sequential generation,dahu-13.grenoble.grid5000.fr,266953,8034159,745248
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,325349,1667843,137761
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,92468461,408313469,31931406
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,22260,333007,25750
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,145144,931821,62348
NBody sequential,dahu-13.grenoble.grid5000.fr,126986,3661245,342138
QuickSort,dahu-13.grenoble.grid5000.fr,68307,731810,65897
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,5300,81909,7803
MergeSort,dahu-13.grenoble.grid5000.fr,80136,1045896,103551
FrogJump,dahu-13.grenoble.grid5000.fr,1248357,15170555,1481820
Life - sequential generation,dahu-13.grenoble.grid5000.fr,268756,7782572,739189
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,293693,1752559,147660
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,81720930,434354662,33053630
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,59,343627,25659
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,154347,968076,69478
NBody sequential,dahu-13.grenoble.grid5000.fr,123367,3769522,350355
QuickSort,dahu-13.grenoble.grid5000.fr,65141,655394,57299
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4220,165710,15698
MergeSort,dahu-13.grenoble.grid5000.fr,79247,1097775,91265
FrogJump,dahu-13.grenoble.grid5000.fr,1215481,15041649,1551038
Life - sequential generation,dahu-13.grenoble.grid5000.fr,247957,5940415,675938
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,301664,1735591,148134
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,84855971,426003731,33075066
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,63,347472,25826
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,122951,848569,59992
NBody sequential,dahu-13.grenoble.grid5000.fr,124545,3782339,350416
QuickSort,dahu-13.grenoble.grid5000.fr,67205,757261,66326
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7243,93261,7849
MergeSort,dahu-13.grenoble.grid5000.fr,75230,1011899,92596
FrogJump,dahu-13.grenoble.grid5000.fr,1239783,15726766,1544076
Life - sequential generation,dahu-13.grenoble.grid5000.fr,258590,7493877,700006
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,317568,1837459,145702
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,88809408,405557067,30663770
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,50540,333434,25490
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,126361,838987,61155
NBody sequential,dahu-13.grenoble.grid5000.fr,126408,3723318,348473
