name,machine_id,cpu_time_us,package_energy,core_energy
MergeSort,dahu-13.grenoble.grid5000.fr,54634,1328671,115637
FrogJump,dahu-13.grenoble.grid5000.fr,1011958,24131103,2475509
Life - sequential generation,dahu-13.grenoble.grid5000.fr,110410,4552296,553554
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,116673,1951228,161492
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,5643253,108103056,11120652
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,31874,808713,70211
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,81359,1382503,119340
NBody sequential,dahu-13.grenoble.grid5000.fr,50760,2230280,277818
QuickSort,dahu-13.grenoble.grid5000.fr,44857,800474,77066
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3515,79773,7665
MergeSort,dahu-13.grenoble.grid5000.fr,49786,1143124,116632
FrogJump,dahu-13.grenoble.grid5000.fr,957375,18846387,2054392
Life - sequential generation,dahu-13.grenoble.grid5000.fr,101861,4757007,593487
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,100296,1617366,151608
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,8180959,107157441,10873863
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,46667,697875,62133
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,80941,1304195,109058
NBody sequential,dahu-13.grenoble.grid5000.fr,50457,2215448,277633
QuickSort,dahu-13.grenoble.grid5000.fr,47168,804014,77265
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,2851,85449,7436
MergeSort,dahu-13.grenoble.grid5000.fr,51939,1060789,108141
FrogJump,dahu-13.grenoble.grid5000.fr,844192,16806598,1823179
Life - sequential generation,dahu-13.grenoble.grid5000.fr,102817,5900559,600709
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,107636,1604060,142106
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,8338925,106534151,11838666
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,34819,694700,62118
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,87826,1242855,110466
NBody sequential,dahu-13.grenoble.grid5000.fr,49521,2689018,277618
QuickSort,dahu-13.grenoble.grid5000.fr,46023,779478,77525
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3792,80993,7742
MergeSort,dahu-13.grenoble.grid5000.fr,53136,1091244,108324
FrogJump,dahu-13.grenoble.grid5000.fr,861405,16798846,1904620
Life - sequential generation,dahu-13.grenoble.grid5000.fr,117011,5758530,608618
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,112032,1720760,174283
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,8457759,103360942,11459960
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,38396,605284,59211
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,97419,1319271,120901
NBody sequential,dahu-13.grenoble.grid5000.fr,48809,2049738,270228
QuickSort,dahu-13.grenoble.grid5000.fr,44768,788328,77480
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,5527,151611,15468
MergeSort,dahu-13.grenoble.grid5000.fr,52290,1089170,113235
FrogJump,dahu-13.grenoble.grid5000.fr,953203,39445761,4528678
Life - sequential generation,dahu-13.grenoble.grid5000.fr,103942,5603257,593915
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,109090,1481624,145901
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,9104166,111662007,12348737
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,26168,687621,68590
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,83017,1319943,128673
NBody sequential,dahu-13.grenoble.grid5000.fr,48805,2167536,276808
QuickSort,dahu-13.grenoble.grid5000.fr,44807,826780,85007
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4747,0,0
MergeSort,dahu-13.grenoble.grid5000.fr,52726,1138424,121559
FrogJump,dahu-13.grenoble.grid5000.fr,839023,16764605,1960909
Life - sequential generation,dahu-13.grenoble.grid5000.fr,105237,4595691,586143
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,100877,1679988,169968
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,9053856,102940350,11257832
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,38056,698667,60955
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,71699,1300778,119340
NBody sequential,dahu-13.grenoble.grid5000.fr,48925,2679680,277419
QuickSort,dahu-13.grenoble.grid5000.fr,45493,783872,77586
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3670,152710,15422
MergeSort,dahu-13.grenoble.grid5000.fr,51650,1145261,122155
FrogJump,dahu-13.grenoble.grid5000.fr,862619,16248249,1888662
Life - sequential generation,dahu-13.grenoble.grid5000.fr,105312,4647632,594314
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,95242,1442928,151102
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,8603795,109532801,12191713
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,29983,686827,69080
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,76599,1333981,126852
NBody sequential,dahu-13.grenoble.grid5000.fr,49169,2669000,277374
QuickSort,dahu-13.grenoble.grid5000.fr,55893,1172849,107146
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3645,89294,8078
MergeSort,dahu-13.grenoble.grid5000.fr,54723,1258480,131963
FrogJump,dahu-13.grenoble.grid5000.fr,1522083,17373796,1925153
Life - sequential generation,dahu-13.grenoble.grid5000.fr,107529,5704392,601550
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,106228,1585995,154851
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,8334028,103155254,11271556
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,37379,601195,57926
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,78832,1373471,127556
NBody sequential,dahu-13.grenoble.grid5000.fr,48238,2182550,277159
QuickSort,dahu-13.grenoble.grid5000.fr,44818,756773,79331
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4279,67139,7712
MergeSort,dahu-13.grenoble.grid5000.fr,51573,1046689,116219
FrogJump,dahu-13.grenoble.grid5000.fr,871726,15387290,1800336
Life - sequential generation,dahu-13.grenoble.grid5000.fr,103624,4653247,593839
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,105900,1606624,161538
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,8350010,104726844,11542289
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,40055,754271,77449
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,88361,1270382,119707
NBody sequential,dahu-13.grenoble.grid5000.fr,49053,2180231,277327
QuickSort,dahu-13.grenoble.grid5000.fr,45820,818968,88159
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4690,0,0
MergeSort,dahu-13.grenoble.grid5000.fr,49941,1087339,131488
FrogJump,dahu-13.grenoble.grid5000.fr,841410,16144978,1901637
Life - sequential generation,dahu-13.grenoble.grid5000.fr,104997,4651782,594910
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,90844,1446835,145366
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,8333057,107172455,11788574
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,35192,673888,67917
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,83775,1225461,112883
NBody sequential,dahu-13.grenoble.grid5000.fr,48876,2773797,285789
QuickSort,dahu-13.grenoble.grid5000.fr,46682,807188,79636
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3859,157653,15515
MergeSort,dahu-13.grenoble.grid5000.fr,52863,1010435,107682
