name,machine_id,cpu_time_us,package_energy,core_energy
MergeSort,dahu-13.grenoble.grid5000.fr,59212,722288,56503
FrogJump,dahu-13.grenoble.grid5000.fr,643946,9243629,865919
Life - sequential generation,dahu-13.grenoble.grid5000.fr,134654,5025012,556033
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,153593,982968,108798
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,10812912,99691456,12124195
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,43308,356323,46374
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,68938,797911,88541
NBody sequential,dahu-13.grenoble.grid5000.fr,62806,2461969,262946
QuickSort,dahu-13.grenoble.grid5000.fr,51451,558897,63664
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3290,66834,7849
MergeSort,dahu-13.grenoble.grid5000.fr,58306,843809,99818
FrogJump,dahu-13.grenoble.grid5000.fr,967476,13573451,1685234
Life - sequential generation,dahu-13.grenoble.grid5000.fr,137560,5176195,564922
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,139774,1036863,121099
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,16334623,145163080,15255400
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,24677,434326,41984
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,73605,811644,72675
NBody sequential,dahu-13.grenoble.grid5000.fr,63172,2739251,278291
QuickSort,dahu-13.grenoble.grid5000.fr,50420,633727,63372
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,2332,76416,7757
MergeSort,dahu-13.grenoble.grid5000.fr,56333,979429,107727
FrogJump,dahu-13.grenoble.grid5000.fr,910947,13965052,1603685
Life - sequential generation,dahu-13.grenoble.grid5000.fr,134980,5904892,603004
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,130700,1349057,132941
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,17802312,146501089,15309899
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,5395,457946,41340
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,66239,963132,81763
NBody sequential,dahu-13.grenoble.grid5000.fr,58697,2308649,277924
QuickSort,dahu-13.grenoble.grid5000.fr,47107,625426,64535
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3851,145447,7849
MergeSort,dahu-13.grenoble.grid5000.fr,53915,918028,99557
FrogJump,dahu-13.grenoble.grid5000.fr,937678,14457605,1636106
Life - sequential generation,dahu-13.grenoble.grid5000.fr,126357,4845569,603723
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,136368,1278134,123042
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,17467144,143563659,15048208
