name,machine_id,cpu_time_us,package_energy,core_energy
MergeSort,dahu-13.grenoble.grid5000.fr,94359,820128,77143
FrogJump,dahu-13.grenoble.grid5000.fr,1095342,10605625,1263474
Life - sequential generation,dahu-13.grenoble.grid5000.fr,305475,6312423,774884
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,565499,1403317,139628
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,110069498,655625457,48629214
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,24769,240478,16876
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,208339,1147153,74266
NBody sequential,dahu-13.grenoble.grid5000.fr,176305,4204091,364538
QuickSort,dahu-13.grenoble.grid5000.fr,74727,805173,62623
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6163,85510,7803
MergeSort,dahu-13.grenoble.grid5000.fr,99954,1148252,94523
FrogJump,dahu-13.grenoble.grid5000.fr,1455976,16002095,1543984
Life - sequential generation,dahu-13.grenoble.grid5000.fr,356197,8719704,772803
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,508253,2092341,157835
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,173126454,672925951,50081567
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,5812,262573,17335
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,139505,1013913,66677
NBody sequential,dahu-13.grenoble.grid5000.fr,185931,4216481,364630
QuickSort,dahu-13.grenoble.grid5000.fr,76775,791807,64123
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4919,158447,15713
MergeSort,dahu-13.grenoble.grid5000.fr,96359,1152829,98640
FrogJump,dahu-13.grenoble.grid5000.fr,1752841,16116902,1487971
Life - sequential generation,dahu-13.grenoble.grid5000.fr,390753,8616250,764756
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,480046,2083857,157192
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,175448185,588568622,42327512
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,12715,244201,25872
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,184060,1056821,67734
NBody sequential,dahu-13.grenoble.grid5000.fr,183926,4219715,364217
QuickSort,dahu-13.grenoble.grid5000.fr,78119,696837,56961
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6002,89233,7711
MergeSort,dahu-13.grenoble.grid5000.fr,88111,1080319,102464
FrogJump,dahu-13.grenoble.grid5000.fr,1454037,15521262,1491597
Life - sequential generation,dahu-13.grenoble.grid5000.fr,373618,8960426,780300
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,533059,2249384,169554
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,165739232,586832666,41550914
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,3366,358580,26225
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,127382,976377,60420
NBody sequential,dahu-13.grenoble.grid5000.fr,183991,4309804,371958
QuickSort,dahu-13.grenoble.grid5000.fr,77611,754942,66938
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,9518,182434,15835
MergeSort,dahu-13.grenoble.grid5000.fr,99321,1094663,103306
FrogJump,dahu-13.grenoble.grid5000.fr,1498249,16206318,1568234
Life - sequential generation,dahu-13.grenoble.grid5000.fr,394905,8716897,776658
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,497714,2194575,170886
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,238847973,624299488,43925137
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,8240,321898,26010
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,204686,1076474,76117
NBody sequential,dahu-13.grenoble.grid5000.fr,185658,3517020,372280
QuickSort,dahu-13.grenoble.grid5000.fr,78661,722959,66601
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6205,89844,7803
MergeSort,dahu-13.grenoble.grid5000.fr,99596,976560,95319
FrogJump,dahu-13.grenoble.grid5000.fr,1496755,16311481,1584024
Life - sequential generation,dahu-13.grenoble.grid5000.fr,369997,8436502,798629
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,505674,2079523,171819
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,179616700,613903397,44378675
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,77,252319,17198
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,186932,929441,59686
NBody sequential,dahu-13.grenoble.grid5000.fr,185216,4263295,371759
QuickSort,dahu-13.grenoble.grid5000.fr,79430,693784,57834
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,10722,171447,15606
MergeSort,dahu-13.grenoble.grid5000.fr,92704,1075010,89704
FrogJump,dahu-13.grenoble.grid5000.fr,3354869,16216694,1568785
Life - sequential generation,dahu-13.grenoble.grid5000.fr,394672,7124189,777072
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,487080,1986445,156351
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,178268580,610454919,44942174
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,13374,244872,17029
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,178738,1033872,60174
NBody sequential,dahu-13.grenoble.grid5000.fr,186139,4264943,374023
QuickSort,dahu-13.grenoble.grid5000.fr,76704,784788,66081
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7288,180541,15697
MergeSort,dahu-13.grenoble.grid5000.fr,95745,996884,93881
FrogJump,dahu-13.grenoble.grid5000.fr,1455230,16390950,1523635
Life - sequential generation,dahu-13.grenoble.grid5000.fr,391247,8751870,777592
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,469523,2004024,157590
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,177677491,598071833,44972927
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,42855,211547,17564
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,195151,900144,60924
NBody sequential,dahu-13.grenoble.grid5000.fr,184694,3433097,365303
QuickSort,dahu-13.grenoble.grid5000.fr,75990,736082,66708
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4583,153442,15698
MergeSort,dahu-13.grenoble.grid5000.fr,99610,864317,90102
FrogJump,dahu-13.grenoble.grid5000.fr,1459863,16105122,1586289
Life - sequential generation,dahu-13.grenoble.grid5000.fr,393984,7064985,776995
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,504268,2244196,177924
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,176640616,588493916,43280549
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,54376,362121,25475
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,212536,911862,59165
NBody sequential,dahu-13.grenoble.grid5000.fr,184115,4094961,363987
QuickSort,dahu-13.grenoble.grid5000.fr,75223,745360,66432
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7057,80078,7589
MergeSort,dahu-13.grenoble.grid5000.fr,95876,1133481,91065
FrogJump,dahu-13.grenoble.grid5000.fr,1460959,16704975,1581867
Life - sequential generation,dahu-13.grenoble.grid5000.fr,285721,7920757,743412
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,492709,1958918,145901
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,174935020,578398666,44200109
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,67800,251281,17809
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,125889,1010801,66968
NBody sequential,dahu-13.grenoble.grid5000.fr,185068,3424368,372325
QuickSort,dahu-13.grenoble.grid5000.fr,76430,616392,57466
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4368,84045,7941
MergeSort,dahu-13.grenoble.grid5000.fr,97861,1023801,101913
FrogJump,dahu-13.grenoble.grid5000.fr,1876397,16351399,1606607
Life - sequential generation,dahu-13.grenoble.grid5000.fr,401848,7178998,777776
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,495331,2189325,162654
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,163198927,596195313,42172614
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,25192,368407,25582
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,116847,1132505,76041
NBody sequential,dahu-13.grenoble.grid5000.fr,182137,4144582,366389
QuickSort,dahu-13.grenoble.grid5000.fr,75934,688170,57758
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4061,85693,7849
MergeSort,dahu-13.grenoble.grid5000.fr,86077,1080259,93880
FrogJump,dahu-13.grenoble.grid5000.fr,1682155,16248859,1531591
Life - sequential generation,dahu-13.grenoble.grid5000.fr,394197,7215619,785839
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,522845,1990717,147721
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,177612652,631415681,48174712
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,13044,259276,17457
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,174166,928220,59808
NBody sequential,dahu-13.grenoble.grid5000.fr,185704,4104420,365625
QuickSort,dahu-13.grenoble.grid5000.fr,81439,734251,74878
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,10202,176758,15881
MergeSort,dahu-13.grenoble.grid5000.fr,88383,1067441,89765
FrogJump,dahu-13.grenoble.grid5000.fr,3347781,15880941,1563568
Life - sequential generation,dahu-13.grenoble.grid5000.fr,368491,6597700,724394
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,508382,2228266,176654
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,237517948,595994873,44596394
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,3999,368895,25750
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,209390,819151,51653
NBody sequential,dahu-13.grenoble.grid5000.fr,181539,4154591,363772
QuickSort,dahu-13.grenoble.grid5000.fr,82750,781370,65744
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6689,99792,7803
MergeSort,dahu-13.grenoble.grid5000.fr,91082,1168027,96390
FrogJump,dahu-13.grenoble.grid5000.fr,1498001,16057088,1493754
Life - sequential generation,dahu-13.grenoble.grid5000.fr,386383,8694497,777148
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,534916,2106685,171391
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,172950047,630589145,46711757
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,17303,357421,25781
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,212955,1041440,67886
NBody sequential,dahu-13.grenoble.grid5000.fr,186649,4169911,363880
QuickSort,dahu-13.grenoble.grid5000.fr,74929,783079,57513
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6018,176086,15790
MergeSort,dahu-13.grenoble.grid5000.fr,86511,1073362,90392
FrogJump,dahu-13.grenoble.grid5000.fr,1423289,15966939,1552215
Life - sequential generation,dahu-13.grenoble.grid5000.fr,389158,7302533,783544
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,508733,2266901,177526
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,177539220,871685086,65986360
