name,machine_id,cpu_time_us,package_energy,core_energy
MergeSort,dahu-13.grenoble.grid5000.fr,87514,1238217,109365
FrogJump,dahu-13.grenoble.grid5000.fr,1020250,15034202,1342514
Life - sequential generation,dahu-13.grenoble.grid5000.fr,245779,8398294,748170
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,376396,2136774,152205
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,94764492,503209344,39569916
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,67206,357299,24908
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,145711,850157,59211
NBody sequential,dahu-13.grenoble.grid5000.fr,142976,3791799,347647
QuickSort,dahu-13.grenoble.grid5000.fr,71031,730589,66096
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3948,88501,7895
MergeSort,dahu-13.grenoble.grid5000.fr,85729,1021115,102235
FrogJump,dahu-13.grenoble.grid5000.fr,1309207,15589621,1541980
Life - sequential generation,dahu-13.grenoble.grid5000.fr,307058,8864541,787614
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,370061,1748043,147997
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,162242241,468856222,37367817
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,52333,235168,16800
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,94198,843809,57528
NBody sequential,dahu-13.grenoble.grid5000.fr,142671,3812186,348764
QuickSort,dahu-13.grenoble.grid5000.fr,70947,732297,66142
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,5556,90027,7803
MergeSort,dahu-13.grenoble.grid5000.fr,85359,1033079,102327
FrogJump,dahu-13.grenoble.grid5000.fr,1368399,14999535,1563216
Life - sequential generation,dahu-13.grenoble.grid5000.fr,300815,6552352,736221
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,383508,1714656,137608
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,113611955,448145886,35811073
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,66805,215332,16906
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,171281,906919,66280
NBody sequential,dahu-13.grenoble.grid5000.fr,140299,3729666,341802
QuickSort,dahu-13.grenoble.grid5000.fr,71957,815610,73807
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6832,77514,15529
MergeSort,dahu-13.grenoble.grid5000.fr,88132,1021055,103168
FrogJump,dahu-13.grenoble.grid5000.fr,1361624,15073020,1545912
Life - sequential generation,dahu-13.grenoble.grid5000.fr,306603,6636030,736588
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,382572,1694087,137133
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,118781004,466053006,37497576
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,7957,350280,25336
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,108508,854978,57788
NBody sequential,dahu-13.grenoble.grid5000.fr,143164,3114494,350141
QuickSort,dahu-13.grenoble.grid5000.fr,70333,664488,65683
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,5570,81970,7849
MergeSort,dahu-13.grenoble.grid5000.fr,86835,1031308,102693
FrogJump,dahu-13.grenoble.grid5000.fr,1458898,15625997,1614104
Life - sequential generation,dahu-13.grenoble.grid5000.fr,303802,6688338,743825
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,363836,1888850,143039
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,160336232,443684899,34661630
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,67,287780,24602
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,161961,850583,57681
NBody sequential,dahu-13.grenoble.grid5000.fr,138045,3118095,348840
QuickSort,dahu-13.grenoble.grid5000.fr,69854,676451,62409
