name,machine_id,cpu_time_us,package_energy,core_energy
MergeSort,dahu-13.grenoble.grid5000.fr,69137,728392,57330
FrogJump,dahu-13.grenoble.grid5000.fr,759575,8796181,833315
Life - sequential generation,dahu-13.grenoble.grid5000.fr,181543,5009264,554793
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,237697,970212,123670
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,28632980,208304581,18409006
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,37848,318724,24725
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,69104,902036,66447
NBody sequential,dahu-13.grenoble.grid5000.fr,84407,3332206,318179
QuickSort,dahu-13.grenoble.grid5000.fr,55584,637999,57237
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4140,161194,15789
MergeSort,dahu-13.grenoble.grid5000.fr,59645,940305,95304
FrogJump,dahu-13.grenoble.grid5000.fr,1258971,14877037,1540389
Life - sequential generation,dahu-13.grenoble.grid5000.fr,160365,5390611,625832
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,225934,1616635,133859
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,36859874,222019817,19686051
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,53554,400878,34103
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,101888,842039,73929
NBody sequential,dahu-13.grenoble.grid5000.fr,83568,2615472,310146
QuickSort,dahu-13.grenoble.grid5000.fr,53678,654906,57972
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,8281,92895,7666
MergeSort,dahu-13.grenoble.grid5000.fr,59546,941526,94876
FrogJump,dahu-13.grenoble.grid5000.fr,1150864,19693492,2121314
Life - sequential generation,dahu-13.grenoble.grid5000.fr,173585,5288439,618502
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,225524,1538692,126026
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,38852672,206512105,17860684
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,16961,446288,25628
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,97042,950498,65943
NBody sequential,dahu-13.grenoble.grid5000.fr,87235,2731988,318561
QuickSort,dahu-13.grenoble.grid5000.fr,55258,613707,54391
