name,machine_id,cpu_time_us,package_energy,core_energy
MergeSort,dahu-13.grenoble.grid5000.fr,67593,774595,61001
FrogJump,dahu-13.grenoble.grid5000.fr,709720,9226538,856341
Life - sequential generation,dahu-13.grenoble.grid5000.fr,157921,5097643,564295
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,143650,854612,108355
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,20141712,157652489,17221466
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,50166,321655,30875
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,93511,706847,70549
NBody sequential,dahu-13.grenoble.grid5000.fr,73471,2708734,348748
QuickSort,dahu-13.grenoble.grid5000.fr,57939,549864,62149
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4641,56946,7879
MergeSort,dahu-13.grenoble.grid5000.fr,62147,789976,92993
FrogJump,dahu-13.grenoble.grid5000.fr,894852,11798248,1421829
Life - sequential generation,dahu-13.grenoble.grid5000.fr,147239,5498216,687872
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,168169,1096921,119141
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,30565133,157677636,15965061
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,6277,344970,31747
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,84823,867186,71329
NBody sequential,dahu-13.grenoble.grid5000.fr,74089,2523003,310437
QuickSort,dahu-13.grenoble.grid5000.fr,55260,619505,62287
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3332,145569,15422
MergeSort,dahu-13.grenoble.grid5000.fr,59221,947446,100858
FrogJump,dahu-13.grenoble.grid5000.fr,962476,14857628,1597565
Life - sequential generation,dahu-13.grenoble.grid5000.fr,156986,5453600,665550
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,179662,1340450,129713
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,27744296,193527642,19002616
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,37363,381957,31916
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,100278,985044,80784
NBody sequential,dahu-13.grenoble.grid5000.fr,72943,2549554,310452
QuickSort,dahu-13.grenoble.grid5000.fr,54074,634887,62271
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,2675,78307,7711
MergeSort,dahu-13.grenoble.grid5000.fr,58967,962706,93284
FrogJump,dahu-13.grenoble.grid5000.fr,1009068,14355066,1602798
Life - sequential generation,dahu-13.grenoble.grid5000.fr,155720,5553941,672771
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,161276,1527401,149420
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,29254366,176785437,16989610
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,39676,357970,30708
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,76395,1138608,89995
NBody sequential,dahu-13.grenoble.grid5000.fr,72889,2552911,317643
QuickSort,dahu-13.grenoble.grid5000.fr,53569,567076,54759
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3663,143188,15468
MergeSort,dahu-13.grenoble.grid5000.fr,61546,887448,93268
FrogJump,dahu-13.grenoble.grid5000.fr,1018527,16751422,1725228
Life - sequential generation,dahu-13.grenoble.grid5000.fr,158142,5636216,664969
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,181175,1430417,127510
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,27385849,237755433,22446783
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,17595,367614,31748
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,68997,830930,73593
NBody sequential,dahu-13.grenoble.grid5000.fr,71017,2509577,309626
QuickSort,dahu-13.grenoble.grid5000.fr,53581,606810,62378
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,5151,56579,7803
MergeSort,dahu-13.grenoble.grid5000.fr,60309,883054,93192
FrogJump,dahu-13.grenoble.grid5000.fr,969903,16495746,1779910
Life - sequential generation,dahu-13.grenoble.grid5000.fr,155537,6138596,611648
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,166383,1245602,116785
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,27772063,138212415,14665356
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,12730,312316,31717
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,99487,688658,65055
NBody sequential,dahu-13.grenoble.grid5000.fr,69202,2498285,310101
QuickSort,dahu-13.grenoble.grid5000.fr,52150,555906,62148
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3162,69336,7711
MergeSort,dahu-13.grenoble.grid5000.fr,60235,766600,85374
FrogJump,dahu-13.grenoble.grid5000.fr,1005358,12089752,1439240
Life - sequential generation,dahu-13.grenoble.grid5000.fr,145957,5378831,675663
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,174907,1106504,117565
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,25804370,200332373,19912674
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,16800,376708,31961
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,56789,850706,73700
NBody sequential,dahu-13.grenoble.grid5000.fr,77766,2613763,310820
QuickSort,dahu-13.grenoble.grid5000.fr,52364,613829,62409
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4930,53771,8124
MergeSort,dahu-13.grenoble.grid5000.fr,56760,978269,93636
FrogJump,dahu-13.grenoble.grid5000.fr,950553,12900541,1457631
Life - sequential generation,dahu-13.grenoble.grid5000.fr,152006,5432909,666759
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,164513,1272823,127464
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,32780839,170646719,17158736
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,36872,362121,31747
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,76840,755369,65652
NBody sequential,dahu-13.grenoble.grid5000.fr,70513,2576104,317123
QuickSort,dahu-13.grenoble.grid5000.fr,54500,675230,62562
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6327,63049,7849
MergeSort,dahu-13.grenoble.grid5000.fr,61540,947202,101683
FrogJump,dahu-13.grenoble.grid5000.fr,968817,12193511,1406605
Life - sequential generation,dahu-13.grenoble.grid5000.fr,152048,5416184,673506
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,171173,1295773,119172
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,27066196,173558699,16952966
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,33861,438536,39872
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,62169,784605,65774
NBody sequential,dahu-13.grenoble.grid5000.fr,72609,2576165,317720
QuickSort,dahu-13.grenoble.grid5000.fr,51944,610777,62210
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6636,148010,15468
MergeSort,dahu-13.grenoble.grid5000.fr,58472,858213,93147
FrogJump,dahu-13.grenoble.grid5000.fr,993711,13099881,1465128
Life - sequential generation,dahu-13.grenoble.grid5000.fr,155869,5431871,664326
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,163864,1262509,117091
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,26883299,211279488,19680757
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,25110,406981,31992
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,56399,942320,75108
NBody sequential,dahu-13.grenoble.grid5000.fr,68786,2458978,294571
QuickSort,dahu-13.grenoble.grid5000.fr,50737,669310,62241
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,2659,72571,7757
MergeSort,dahu-13.grenoble.grid5000.fr,57735,935300,93391
FrogJump,dahu-13.grenoble.grid5000.fr,971652,15031273,1613737
Life - sequential generation,dahu-13.grenoble.grid5000.fr,145860,5272203,635012
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,154675,1377132,120487
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,28019335,190464478,17471973
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,18110,405333,32268
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,111469,978696,74801
NBody sequential,dahu-13.grenoble.grid5000.fr,71425,2652825,316756
QuickSort,dahu-13.grenoble.grid5000.fr,51390,701231,62179
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4048,75134,7573
MergeSort,dahu-13.grenoble.grid5000.fr,56663,811888,85390
FrogJump,dahu-13.grenoble.grid5000.fr,988821,14274988,1546432
Life - sequential generation,dahu-13.grenoble.grid5000.fr,146854,4986499,603126
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,172527,1343564,119661
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,34058183,193678642,18237784
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,37260,387938,32068
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,79004,870726,66295
NBody sequential,dahu-13.grenoble.grid5000.fr,69503,2435357,294234
QuickSort,dahu-13.grenoble.grid5000.fr,52503,648192,62516
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7640,131775,15606
MergeSort,dahu-13.grenoble.grid5000.fr,60341,840208,85389
FrogJump,dahu-13.grenoble.grid5000.fr,1036207,14750756,1583061
Life - sequential generation,dahu-13.grenoble.grid5000.fr,150902,5191881,635241
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,151163,1354916,120548
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,28164007,193595330,17149862
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,5621,323485,24021
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,110022,913694,66234
NBody sequential,dahu-13.grenoble.grid5000.fr,71718,2499750,293668
QuickSort,dahu-13.grenoble.grid5000.fr,52947,650755,54438
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,2610,122680,15606
MergeSort,dahu-13.grenoble.grid5000.fr,60951,825559,77556
FrogJump,dahu-13.grenoble.grid5000.fr,991512,14896264,1529893
Life - sequential generation,dahu-13.grenoble.grid5000.fr,150682,5117663,610149
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,177501,1478817,127755
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,29899351,204331142,17749668
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,8150,441771,31671
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,92471,949399,65805
NBody sequential,dahu-13.grenoble.grid5000.fr,69687,2455439,286401
QuickSort,dahu-13.grenoble.grid5000.fr,48819,615965,54423
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3671,152831,15423
MergeSort,dahu-13.grenoble.grid5000.fr,58653,846311,85282
FrogJump,dahu-13.grenoble.grid5000.fr,958561,14608300,1482647
Life - sequential generation,dahu-13.grenoble.grid5000.fr,147373,5166307,611020
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,169382,1475277,126148
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,26460075,194386282,17752207
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,33745,483397,39933
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,85784,1000669,74312
NBody sequential,dahu-13.grenoble.grid5000.fr,70147,2450555,294234
QuickSort,dahu-13.grenoble.grid5000.fr,51427,589537,54422
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6185,67200,15453
MergeSort,dahu-13.grenoble.grid5000.fr,61100,927365,92947
FrogJump,dahu-13.grenoble.grid5000.fr,974928,14230249,1495850
Life - sequential generation,dahu-13.grenoble.grid5000.fr,149348,5366990,641177
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,183551,1440853,127266
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,28844440,232579360,20924953
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,49541,294066,23822
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,85826,909238,82911
NBody sequential,dahu-13.grenoble.grid5000.fr,68572,2482294,294662
QuickSort,dahu-13.grenoble.grid5000.fr,54008,550048,54391
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6672,65796,7711
MergeSort,dahu-13.grenoble.grid5000.fr,59032,874814,86124
FrogJump,dahu-13.grenoble.grid5000.fr,988214,14110377,1486915
Life - sequential generation,dahu-13.grenoble.grid5000.fr,143846,5145068,611862
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,178774,1370236,122140
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,28497683,190311158,17484519
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,5477,394897,31732
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,50947,848081,67565
NBody sequential,dahu-13.grenoble.grid5000.fr,68459,2387506,278108
QuickSort,dahu-13.grenoble.grid5000.fr,49065,646665,62653
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4025,70191,7711
MergeSort,dahu-13.grenoble.grid5000.fr,58092,901548,85756
FrogJump,dahu-13.grenoble.grid5000.fr,996035,15086692,1591827
Life - sequential generation,dahu-13.grenoble.grid5000.fr,149493,5078539,611005
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,175779,1450313,128199
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,28110056,172725693,16866276
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,33493,348083,31900
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,74950,812987,71879
NBody sequential,dahu-13.grenoble.grid5000.fr,71263,2576349,317338
QuickSort,dahu-13.grenoble.grid5000.fr,52755,542052,54437
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,5429,70251,0
MergeSort,dahu-13.grenoble.grid5000.fr,59982,877684,93101
FrogJump,dahu-13.grenoble.grid5000.fr,978874,12878324,1462190
Life - sequential generation,dahu-13.grenoble.grid5000.fr,150406,5430772,673582
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,171553,1203121,117520
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,28672091,180852748,17010356
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,31013,386107,31671
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,110286,809080,64704
NBody sequential,dahu-13.grenoble.grid5000.fr,72506,2591302,309045
QuickSort,dahu-13.grenoble.grid5000.fr,51735,549315,54453
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,2573,147704,15422
MergeSort,dahu-13.grenoble.grid5000.fr,59435,885374,92703
FrogJump,dahu-13.grenoble.grid5000.fr,969020,14354089,1515618
Life - sequential generation,dahu-13.grenoble.grid5000.fr,156804,5545518,672420
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,167054,1306881,117948
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,28418965,192748164,18788935
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,44412,381469,32192
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,88275,853574,75337
NBody sequential,dahu-13.grenoble.grid5000.fr,73357,2554375,308800
QuickSort,dahu-13.grenoble.grid5000.fr,50093,662596,62607
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3404,70251,7848
MergeSort,dahu-13.grenoble.grid5000.fr,58184,905515,85221
FrogJump,dahu-13.grenoble.grid5000.fr,996052,14508142,1587329
Life - sequential generation,dahu-13.grenoble.grid5000.fr,156252,5317430,634659
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,152549,1374935,129147
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,31456644,164561041,15955482
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,11850,403014,31625
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,133418,1085568,91601
NBody sequential,dahu-13.grenoble.grid5000.fr,71483,2447320,294448
QuickSort,dahu-13.grenoble.grid5000.fr,54820,628477,62134
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4227,63233,7665
MergeSort,dahu-13.grenoble.grid5000.fr,57528,893736,93268
FrogJump,dahu-13.grenoble.grid5000.fr,1061890,13622584,1494336
Life - sequential generation,dahu-13.grenoble.grid5000.fr,157834,5473314,673292
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,175294,1385800,134273
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,26780070,193728081,17772725
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,17564,404907,31809
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,102370,969846,73471
NBody sequential,dahu-13.grenoble.grid5000.fr,69917,2372614,285850
QuickSort,dahu-13.grenoble.grid5000.fr,49514,667479,62286
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3358,57129,7803
MergeSort,dahu-13.grenoble.grid5000.fr,57122,878049,93162
FrogJump,dahu-13.grenoble.grid5000.fr,1682516,14669396,1576894
Life - sequential generation,dahu-13.grenoble.grid5000.fr,158963,6314865,634476
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,158133,1466244,137746
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,28036238,186675792,18593861
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,18918,380736,31671
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,90277,956297,84196
NBody sequential,dahu-13.grenoble.grid5000.fr,71455,2525628,302818
QuickSort,dahu-13.grenoble.grid5000.fr,51821,637145,62470
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,5170,67749,7757
MergeSort,dahu-13.grenoble.grid5000.fr,58145,965085,101149
FrogJump,dahu-13.grenoble.grid5000.fr,1154976,14346582,1576023
Life - sequential generation,dahu-13.grenoble.grid5000.fr,151240,5277208,635608
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,177087,1386043,118177
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,29580473,172345934,16772794
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,25856,444762,39474
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,110099,906736,74328
NBody sequential,dahu-13.grenoble.grid5000.fr,70943,2459161,294036
QuickSort,dahu-13.grenoble.grid5000.fr,51302,645323,62011
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4192,67626,7894
MergeSort,dahu-13.grenoble.grid5000.fr,62939,927915,93223
FrogJump,dahu-13.grenoble.grid5000.fr,1012555,14322962,1540894
Life - sequential generation,dahu-13.grenoble.grid5000.fr,152179,5097826,612306
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,169876,1368465,117963
