name,machine_id,cpu_time_us,package_energy,core_energy
MergeSort,dahu-13.grenoble.grid5000.fr,72865,796812,61184
FrogJump,dahu-13.grenoble.grid5000.fr,772384,7869181,670231
Life - sequential generation,dahu-13.grenoble.grid5000.fr,167792,5309251,417353
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,215904,769468,60863
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,25575923,96522519,11351437
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,48925,268981,30845
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,101886,636107,69676
NBody sequential,dahu-13.grenoble.grid5000.fr,83407,2727227,347356
QuickSort,dahu-13.grenoble.grid5000.fr,63018,578612,61689
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4324,62805,7711
MergeSort,dahu-13.grenoble.grid5000.fr,69380,846128,100766
FrogJump,dahu-13.grenoble.grid5000.fr,912561,9345313,1172760
Life - sequential generation,dahu-13.grenoble.grid5000.fr,178913,5813461,739817
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,224308,1014218,117335
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,26181385,85913720,10046133
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,34535,209045,23180
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,96594,627318,69600
NBody sequential,dahu-13.grenoble.grid5000.fr,83093,2659844,339201
QuickSort,dahu-13.grenoble.grid5000.fr,65272,505980,61154
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,5211,62377,7528
MergeSort,dahu-13.grenoble.grid5000.fr,70409,799924,92351
FrogJump,dahu-13.grenoble.grid5000.fr,981678,10216832,1283318
Life - sequential generation,dahu-13.grenoble.grid5000.fr,177952,5777817,740688
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,210583,1035886,117168
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,29002910,150121198,15481259
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,40779,238524,23592
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,118412,698362,63204
NBody sequential,dahu-13.grenoble.grid5000.fr,91585,2811028,346683
QuickSort,dahu-13.grenoble.grid5000.fr,65600,586180,61751
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6559,68664,7757
MergeSort,dahu-13.grenoble.grid5000.fr,69000,837644,93146
FrogJump,dahu-13.grenoble.grid5000.fr,1040754,13104764,1433472
Life - sequential generation,dahu-13.grenoble.grid5000.fr,178709,6136153,626428
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,238582,1466854,139383
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,38386531,192613521,17283324
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,26595,298950,23547
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,94155,938902,63005
NBody sequential,dahu-13.grenoble.grid5000.fr,90123,2702569,309917
QuickSort,dahu-13.grenoble.grid5000.fr,57851,602232,54269
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7713,68115,7712
MergeSort,dahu-13.grenoble.grid5000.fr,63096,895506,93131
FrogJump,dahu-13.grenoble.grid5000.fr,1163118,16355244,1618480
Life - sequential generation,dahu-13.grenoble.grid5000.fr,186837,6241133,603034
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,228625,1407284,123012
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,39860074,195761034,17575018
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,12811,305663,23501
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,84516,836301,63388
NBody sequential,dahu-13.grenoble.grid5000.fr,84492,2645317,316695
QuickSort,dahu-13.grenoble.grid5000.fr,54415,554442,54300
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,5430,69397,7849
MergeSort,dahu-13.grenoble.grid5000.fr,67203,878965,93024
FrogJump,dahu-13.grenoble.grid5000.fr,1052974,13129911,1443280
Life - sequential generation,dahu-13.grenoble.grid5000.fr,194718,5971725,734553
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,241751,1372433,132299
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,38613177,180445583,17188005
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,37344,361572,32007
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,107260,810362,65163
NBody sequential,dahu-13.grenoble.grid5000.fr,93750,2861138,348457
QuickSort,dahu-13.grenoble.grid5000.fr,57062,621946,62455
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7458,137512,15468
MergeSort,dahu-13.grenoble.grid5000.fr,68014,824949,93147
FrogJump,dahu-13.grenoble.grid5000.fr,1044093,12485320,1395024
Life - sequential generation,dahu-13.grenoble.grid5000.fr,200351,6139694,742417
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,193189,1478023,136522
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,35914236,201199436,18852798
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,2949,361205,32084
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,118776,787901,64321
NBody sequential,dahu-13.grenoble.grid5000.fr,93102,2882867,347784
QuickSort,dahu-13.grenoble.grid5000.fr,59410,605956,62210
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6457,63110,7757
MergeSort,dahu-13.grenoble.grid5000.fr,69671,998898,108554
FrogJump,dahu-13.grenoble.grid5000.fr,1051064,12776945,1411945
Life - sequential generation,dahu-13.grenoble.grid5000.fr,190365,6076340,720538
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,232938,1431637,128030
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,42273307,197381331,18394425
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,8255,289245,23960
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,98087,858213,64505
NBody sequential,dahu-13.grenoble.grid5000.fr,87808,2704644,324223
QuickSort,dahu-13.grenoble.grid5000.fr,56095,560301,54514
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6474,52184,15606
MergeSort,dahu-13.grenoble.grid5000.fr,63996,801206,85374
FrogJump,dahu-13.grenoble.grid5000.fr,1004886,13058560,1410705
Life - sequential generation,dahu-13.grenoble.grid5000.fr,184821,5741685,687934
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,245010,1617244,144554
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,42013598,206010764,19475110
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,32266,377807,32360
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,111446,864683,64673
NBody sequential,dahu-13.grenoble.grid5000.fr,87369,2592095,309886
QuickSort,dahu-13.grenoble.grid5000.fr,55729,580626,54943
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,14739,58227,8032
MergeSort,dahu-13.grenoble.grid5000.fr,61619,891111,86032
FrogJump,dahu-13.grenoble.grid5000.fr,1078917,12992704,1344273
Life - sequential generation,dahu-13.grenoble.grid5000.fr,186169,5659776,673980
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,204296,1547176,130448
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,39131200,198123578,17643241
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,42001,310119,23776
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,115682,899046,64230
NBody sequential,dahu-13.grenoble.grid5000.fr,87781,2679681,309550
QuickSort,dahu-13.grenoble.grid5000.fr,56337,769713,70319
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,5924,62866,7849
MergeSort,dahu-13.grenoble.grid5000.fr,65678,991636,93636
FrogJump,dahu-13.grenoble.grid5000.fr,1091604,13541164,1468969
Life - sequential generation,dahu-13.grenoble.grid5000.fr,181476,5553148,666407
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,205432,1366147,122798
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,38893181,193574089,17873505
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,32596,303039,24327
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,123450,830198,64903
NBody sequential,dahu-13.grenoble.grid5000.fr,88554,2674065,317964
QuickSort,dahu-13.grenoble.grid5000.fr,57379,656187,62378
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3483,82337,7772
MergeSort,dahu-13.grenoble.grid5000.fr,62000,1034299,101684
FrogJump,dahu-13.grenoble.grid5000.fr,1054759,14767967,1582433
Life - sequential generation,dahu-13.grenoble.grid5000.fr,185379,7059186,746701
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,253375,1604976,144371
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,37427356,207137592,18663430
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,13060,413329,32146
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,88239,976987,74511
NBody sequential,dahu-13.grenoble.grid5000.fr,90170,2707330,317858
QuickSort,dahu-13.grenoble.grid5000.fr,59001,621214,55019
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3890,56519,7895
MergeSort,dahu-13.grenoble.grid5000.fr,64473,887570,85496
FrogJump,dahu-13.grenoble.grid5000.fr,1082971,13989466,1452552
Life - sequential generation,dahu-13.grenoble.grid5000.fr,187044,5672043,665718
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,230103,1651241,137256
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,39587948,212635808,18290753
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,7973,415832,31870
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,65207,867063,73057
NBody sequential,dahu-13.grenoble.grid5000.fr,89483,2632440,309382
QuickSort,dahu-13.grenoble.grid5000.fr,57284,695066,62011
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4303,77575,7757
MergeSort,dahu-13.grenoble.grid5000.fr,62459,1010495,93330
FrogJump,dahu-13.grenoble.grid5000.fr,1103836,15118186,1558917
Life - sequential generation,dahu-13.grenoble.grid5000.fr,188945,5689378,664173
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,241042,1641720,130494
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,37911244,213263919,18311667
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,20463,442504,32191
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,92915,1019712,74037
NBody sequential,dahu-13.grenoble.grid5000.fr,95878,3453726,323932
QuickSort,dahu-13.grenoble.grid5000.fr,57524,710814,62347
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3907,75012,7711
MergeSort,dahu-13.grenoble.grid5000.fr,66736,1023496,85588
FrogJump,dahu-13.grenoble.grid5000.fr,2619584,16592181,1658597
Life - sequential generation,dahu-13.grenoble.grid5000.fr,192819,6962629,671426
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,200511,1564083,121452
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,40179263,225369967,19943275
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,8591,411193,32298
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,106779,911558,76010
NBody sequential,dahu-13.grenoble.grid5000.fr,88717,2714410,316772
QuickSort,dahu-13.grenoble.grid5000.fr,54724,685301,62194
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3036,89050,7849
MergeSort,dahu-13.grenoble.grid5000.fr,60563,996152,93375
FrogJump,dahu-13.grenoble.grid5000.fr,1029745,13909999,1403301
Life - sequential generation,dahu-13.grenoble.grid5000.fr,187444,5800706,671961
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,223258,1534053,130785
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,39547224,217901541,18041882
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,32013,391356,32221
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,107027,866148,56687
NBody sequential,dahu-13.grenoble.grid5000.fr,88056,2727471,316037
QuickSort,dahu-13.grenoble.grid5000.fr,56193,598631,54529
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7159,67871,7711
MergeSort,dahu-13.grenoble.grid5000.fr,65097,1021909,92948
FrogJump,dahu-13.grenoble.grid5000.fr,1012177,14922447,1451573
Life - sequential generation,dahu-13.grenoble.grid5000.fr,191102,6966534,657104
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,236352,1622737,122446
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,39174156,224068396,20018857
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,23358,390807,32191
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,92688,967222,65408
NBody sequential,dahu-13.grenoble.grid5000.fr,87404,2637200,309917
QuickSort,dahu-13.grenoble.grid5000.fr,54651,613341,54896
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,10169,73608,7741
MergeSort,dahu-13.grenoble.grid5000.fr,65290,1058896,100934
FrogJump,dahu-13.grenoble.grid5000.fr,1102664,13348293,1372426
Life - sequential generation,dahu-13.grenoble.grid5000.fr,189631,5724168,664479
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,232259,1398434,130233
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,38409696,216293819,18217924
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,83,317260,23975
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,83876,908811,65239
NBody sequential,dahu-13.grenoble.grid5000.fr,88259,2701043,317444
QuickSort,dahu-13.grenoble.grid5000.fr,54723,571165,54376
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3278,73547,7757
MergeSort,dahu-13.grenoble.grid5000.fr,61662,987119,93193
FrogJump,dahu-13.grenoble.grid5000.fr,1033619,15561972,1500241
Life - sequential generation,dahu-13.grenoble.grid5000.fr,188561,6102218,631568
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,237412,1630184,131917
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,38687606,219047840,18253176
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,30731,307433,23838
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,110599,841734,56503
NBody sequential,dahu-13.grenoble.grid5000.fr,89000,2740655,317872
QuickSort,dahu-13.grenoble.grid5000.fr,56906,574157,54943
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3202,150635,15514
MergeSort,dahu-13.grenoble.grid5000.fr,67060,887388,92657
FrogJump,dahu-13.grenoble.grid5000.fr,1775066,14564599,1528731
Life - sequential generation,dahu-13.grenoble.grid5000.fr,186942,5460191,634491
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,244562,1628292,130019
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,38815757,215350767,18064082
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,39526,323791,24189
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,115963,903134,65255
NBody sequential,dahu-13.grenoble.grid5000.fr,93191,2800164,324651
QuickSort,dahu-13.grenoble.grid5000.fr,54898,606444,54346
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4078,78491,7757
MergeSort,dahu-13.grenoble.grid5000.fr,61442,907957,85159
FrogJump,dahu-13.grenoble.grid5000.fr,1048702,14731652,1502583
Life - sequential generation,dahu-13.grenoble.grid5000.fr,196564,6011704,695599
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,244803,1599117,129667
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,38397681,214838745,17681261
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,49224,429625,32115
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,117941,840147,56992
NBody sequential,dahu-13.grenoble.grid5000.fr,92369,2858880,332132
QuickSort,dahu-13.grenoble.grid5000.fr,55409,566832,54575
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6137,93017,7803
MergeSort,dahu-13.grenoble.grid5000.fr,69898,904295,85466
FrogJump,dahu-13.grenoble.grid5000.fr,1020877,13237088,1354647
Life - sequential generation,dahu-13.grenoble.grid5000.fr,195945,5967819,695354
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,236798,1609248,131044
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,39832079,222344340,19310038
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,85,336669,24112
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,77457,913633,65591
NBody sequential,dahu-13.grenoble.grid5000.fr,88556,2675103,317261
QuickSort,dahu-13.grenoble.grid5000.fr,55973,605101,54391
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4450,85815,7711
MergeSort,dahu-13.grenoble.grid5000.fr,65043,848875,85435
FrogJump,dahu-13.grenoble.grid5000.fr,1071559,15348655,1543127
Life - sequential generation,dahu-13.grenoble.grid5000.fr,185673,5492113,633496
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,244212,1510311,122400
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,40000821,213359256,17761005
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,65,328795,24083
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,134284,876585,65713
NBody sequential,dahu-13.grenoble.grid5000.fr,86622,2644708,317536
QuickSort,dahu-13.grenoble.grid5000.fr,58426,663878,62332
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,5501,147033,15622
MergeSort,dahu-13.grenoble.grid5000.fr,62701,844480,85098
FrogJump,dahu-13.grenoble.grid5000.fr,1078973,15976827,1612987
Life - sequential generation,dahu-13.grenoble.grid5000.fr,184899,5614121,665473
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,205896,1553340,130830
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,38649164,219544421,18207398
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,7793,437560,32160
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,88809,991757,65040
NBody sequential,dahu-13.grenoble.grid5000.fr,93304,3372428,309213
QuickSort,dahu-13.grenoble.grid5000.fr,56115,674010,54972
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3158,154602,15698
MergeSort,dahu-13.grenoble.grid5000.fr,64136,979490,85313
FrogJump,dahu-13.grenoble.grid5000.fr,1068540,22191838,2267200
Life - sequential generation,dahu-13.grenoble.grid5000.fr,183992,5409654,633190
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,218924,1467037,123838
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,39630577,211113595,18272040
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,33535,331664,32053
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,116743,1062009,74527
NBody sequential,dahu-13.grenoble.grid5000.fr,88724,3287955,309213
QuickSort,dahu-13.grenoble.grid5000.fr,55954,650145,57176
