name,machine_id,cpu_time_us,package_energy,core_energy
MergeSort,dahu-13.grenoble.grid5000.fr,93065,1362424,126408
FrogJump,dahu-13.grenoble.grid5000.fr,1032203,12673002,1120434
Life - sequential generation,dahu-13.grenoble.grid5000.fr,77092,4220021,331627
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,575661,2450372,147967
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,115384168,645908808,47586045
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,79644,356566,24848
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,327731,1220273,81717
NBody sequential,dahu-13.grenoble.grid5000.fr,34592,2378290,270856
QuickSort,dahu-13.grenoble.grid5000.fr,89908,651121,56090
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7055,81298,7712
MergeSort,dahu-13.grenoble.grid5000.fr,83021,978574,94691
FrogJump,dahu-13.grenoble.grid5000.fr,1264230,14908409,1488185
Life - sequential generation,dahu-13.grenoble.grid5000.fr,79174,4501515,379868
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,789259,2532342,211875
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,166731388,682481957,52382411
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,74265,462218,33262
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,301823,1513362,109655
NBody sequential,dahu-13.grenoble.grid5000.fr,34643,2409479,262196
QuickSort,dahu-13.grenoble.grid5000.fr,88815,668516,57160
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6467,72876,7757
MergeSort,dahu-13.grenoble.grid5000.fr,83752,997983,93131
FrogJump,dahu-13.grenoble.grid5000.fr,1271991,14038172,1446110
Life - sequential generation,dahu-13.grenoble.grid5000.fr,76564,5207812,586005
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,787795,2746148,223533
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,161271056,578188339,42352878
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,76011,352355,26086
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,315826,1326351,95686
NBody sequential,dahu-13.grenoble.grid5000.fr,36107,2392206,262319
QuickSort,dahu-13.grenoble.grid5000.fr,87929,680418,60878
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6598,84045,7895
MergeSort,dahu-13.grenoble.grid5000.fr,83025,1068600,100965
FrogJump,dahu-13.grenoble.grid5000.fr,1259806,14001490,1432936
Life - sequential generation,dahu-13.grenoble.grid5000.fr,77008,5199510,579212
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,806092,3032951,239384
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,164089061,767076650,55185814
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,81277,357176,26163
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,393838,1230527,84257
NBody sequential,dahu-13.grenoble.grid5000.fr,36830,2485772,261493
QuickSort,dahu-13.grenoble.grid5000.fr,89701,673338,58492
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6328,102905,7665
MergeSort,dahu-13.grenoble.grid5000.fr,84349,1034604,91708
FrogJump,dahu-13.grenoble.grid5000.fr,1285352,14513208,1458411
Life - sequential generation,dahu-13.grenoble.grid5000.fr,77382,5302721,585409
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,768932,2817315,216159
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,207516831,624906909,44496424
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,76018,369323,25199
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,329439,1341428,93483
NBody sequential,dahu-13.grenoble.grid5000.fr,35363,2415399,262915
QuickSort,dahu-13.grenoble.grid5000.fr,87934,587340,51515
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6262,190979,7925
MergeSort,dahu-13.grenoble.grid5000.fr,86775,988279,94187
FrogJump,dahu-13.grenoble.grid5000.fr,1258565,14659569,1501803
Life - sequential generation,dahu-13.grenoble.grid5000.fr,76436,5266100,585945
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,794449,3119132,243484
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,193546558,525494199,39572991
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,76425,355285,26102
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,343946,1331723,94814
NBody sequential,dahu-13.grenoble.grid5000.fr,35139,1961786,147202
QuickSort,dahu-13.grenoble.grid5000.fr,90927,633116,59517
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6301,76232,8491
MergeSort,dahu-13.grenoble.grid5000.fr,83837,959043,96788
FrogJump,dahu-13.grenoble.grid5000.fr,1346004,13577968,1274276
Life - sequential generation,dahu-13.grenoble.grid5000.fr,76068,4459584,405527
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,795578,2924309,227863
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,157002110,588406635,46067856
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,76313,341735,24710
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,357359,1065060,84945
NBody sequential,dahu-13.grenoble.grid5000.fr,36030,1977717,148486
QuickSort,dahu-13.grenoble.grid5000.fr,90486,634764,57069
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6744,80078,7757
MergeSort,dahu-13.grenoble.grid5000.fr,77173,1044981,97308
FrogJump,dahu-13.grenoble.grid5000.fr,1304434,13747645,1405198
Life - sequential generation,dahu-13.grenoble.grid5000.fr,76585,4325978,331490
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,818621,2769524,219555
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,197705526,587366111,42749179
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,75048,355956,25031
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,303431,1229000,83217
NBody sequential,dahu-13.grenoble.grid5000.fr,36151,2526178,270581
QuickSort,dahu-13.grenoble.grid5000.fr,89340,705503,65529
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6516,90393,8047
MergeSort,dahu-13.grenoble.grid5000.fr,81978,902891,88832
FrogJump,dahu-13.grenoble.grid5000.fr,2334192,14753320,1504770
Life - sequential generation,dahu-13.grenoble.grid5000.fr,77046,5159228,578661
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,786955,2841729,225935
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,158718542,560542633,43268904
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,74238,361999,24541
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,315500,1293027,101118
NBody sequential,dahu-13.grenoble.grid5000.fr,34916,1972285,148410
QuickSort,dahu-13.grenoble.grid5000.fr,87850,642760,55937
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6512,172729,15943
MergeSort,dahu-13.grenoble.grid5000.fr,86838,863523,55080
FrogJump,dahu-13.grenoble.grid5000.fr,1417482,14402246,1469443
Life - sequential generation,dahu-13.grenoble.grid5000.fr,76286,5361742,585194
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,798441,2735649,212548
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,157182733,700398598,53357327
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,76897,380126,24924
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,348688,1452999,101163
NBody sequential,dahu-13.grenoble.grid5000.fr,35747,2458184,261676
QuickSort,dahu-13.grenoble.grid5000.fr,93455,674437,57054
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6611,80383,7436
MergeSort,dahu-13.grenoble.grid5000.fr,79725,992979,86123
FrogJump,dahu-13.grenoble.grid5000.fr,1290150,14359094,1400776
Life - sequential generation,dahu-13.grenoble.grid5000.fr,76647,4375722,330388
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,800357,2863152,223747
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,203161603,611188438,42277312
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,74691,372801,25613
