name,machine_id,cpu_time_us,package_energy,core_energy
MergeSort,dahu-13.grenoble.grid5000.fr,90383,1402707,124266
FrogJump,dahu-13.grenoble.grid5000.fr,989586,22270328,1923194
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73177,4096242,312350
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,621716,2706963,187715
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,91832916,569112801,43148601
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,74216,362731,24602
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,352561,1535030,110053
NBody sequential,dahu-13.grenoble.grid5000.fr,36950,2224298,220596
QuickSort,dahu-13.grenoble.grid5000.fr,85291,623656,47109
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6368,78125,7803
MergeSort,dahu-13.grenoble.grid5000.fr,80127,910642,93284
FrogJump,dahu-13.grenoble.grid5000.fr,1298367,15012047,1529618
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72526,4993151,564111
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,680076,2690606,215363
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,145260219,505268726,41089588
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,70610,350951,25031
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,298521,1288693,95074
NBody sequential,dahu-13.grenoble.grid5000.fr,36521,1962458,149542
QuickSort,dahu-13.grenoble.grid5000.fr,81226,630553,56044
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6529,75012,7941
MergeSort,dahu-13.grenoble.grid5000.fr,75616,980344,86246
FrogJump,dahu-13.grenoble.grid5000.fr,1241097,14387597,1372532
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72918,4057790,319143
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,702889,2650262,220856
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,166624572,533957801,40261491
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,72319,361876,25306
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,265711,1076718,75934
NBody sequential,dahu-13.grenoble.grid5000.fr,35132,1936092,147844
QuickSort,dahu-13.grenoble.grid5000.fr,87839,639280,56029
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6414,89233,7803
MergeSort,dahu-13.grenoble.grid5000.fr,74487,861326,80493
FrogJump,dahu-13.grenoble.grid5000.fr,1259736,13949366,1408135
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72884,4084950,323825
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,687142,2778619,232560
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,141705955,644430174,48968385
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,72714,357726,25092
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,280795,1101438,76132
NBody sequential,dahu-13.grenoble.grid5000.fr,35803,2510125,272019
QuickSort,dahu-13.grenoble.grid5000.fr,81118,661559,56014
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6359,87707,8033
MergeSort,dahu-13.grenoble.grid5000.fr,79938,953245,86185
FrogJump,dahu-13.grenoble.grid5000.fr,1246010,14683861,1513859
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73013,4261524,416909
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,680088,2699639,207789
