name,machine_id,cpu_time_us,package_energy,core_energy
MergeSort,dahu-13.grenoble.grid5000.fr,62736,1229916,109471
FrogJump,dahu-13.grenoble.grid5000.fr,638796,11610871,1103436
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73140,4077443,338574
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,152919,1639278,116739
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,15204003,136117389,11480538
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,45102,586181,39015
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,94711,1335629,85741
NBody sequential,dahu-13.grenoble.grid5000.fr,33916,1885249,154499
QuickSort,dahu-13.grenoble.grid5000.fr,48192,653563,54438
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4891,77758,8033
MergeSort,dahu-13.grenoble.grid5000.fr,58942,1133420,100934
FrogJump,dahu-13.grenoble.grid5000.fr,749171,12872342,1249734
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72845,3881521,314920
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,155617,1665340,116463
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,11808430,83988005,7563157
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,45732,554442,39672
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,104181,1134396,80096
NBody sequential,dahu-13.grenoble.grid5000.fr,34461,2371942,261952
QuickSort,dahu-13.grenoble.grid5000.fr,44383,659544,54958
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,5527,86181,7758
MergeSort,dahu-13.grenoble.grid5000.fr,57026,979184,93498
FrogJump,dahu-13.grenoble.grid5000.fr,780953,14671898,1503623
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72995,4878955,559858
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,161760,1638058,132361
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,15176894,150350812,13410879
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,44156,547545,41401
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,113890,1145383,83691
NBody sequential,dahu-13.grenoble.grid5000.fr,34158,2471002,263466
QuickSort,dahu-13.grenoble.grid5000.fr,42953,557860,48730
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4440,181274,15698
MergeSort,dahu-13.grenoble.grid5000.fr,60703,1133969,100032
FrogJump,dahu-13.grenoble.grid5000.fr,881915,15547872,1525425
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72941,5059985,564952
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,164441,1773128,143162
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,17433039,158329795,14510091
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,44704,558837,41738
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,99677,1113706,84074
NBody sequential,dahu-13.grenoble.grid5000.fr,34381,2427789,270351
QuickSort,dahu-13.grenoble.grid5000.fr,42599,610167,65300
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4610,173339,6916
MergeSort,dahu-13.grenoble.grid5000.fr,54620,1162839,116218
FrogJump,dahu-13.grenoble.grid5000.fr,854975,15100059,1497992
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73108,3943654,316389
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,163548,1668391,134578
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,17758344,141075444,13901013
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,43109,386107,33553
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,118521,1064389,91677
NBody sequential,dahu-13.grenoble.grid5000.fr,34701,1878352,148211
QuickSort,dahu-13.grenoble.grid5000.fr,42753,634276,62378
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4300,85449,7803
MergeSort,dahu-13.grenoble.grid5000.fr,55771,992124,97889
FrogJump,dahu-13.grenoble.grid5000.fr,878210,15653158,1620591
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72689,4900378,554886
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,164794,1602901,142076
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,16952859,142599244,14029763
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,42436,420959,32925
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,104079,1039182,83232
NBody sequential,dahu-13.grenoble.grid5000.fr,34467,2373529,263007
QuickSort,dahu-13.grenoble.grid5000.fr,42803,585692,54805
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4167,85876,7941
MergeSort,dahu-13.grenoble.grid5000.fr,56141,1070798,102250
FrogJump,dahu-13.grenoble.grid5000.fr,888306,14360620,1557218
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72784,3935598,319464
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,163612,1465756,144555
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,18204810,161653516,15263173
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,43106,414428,33217
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,100322,1133603,91601
NBody sequential,dahu-13.grenoble.grid5000.fr,34814,2340204,263375
QuickSort,dahu-13.grenoble.grid5000.fr,41923,589110,57329
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4417,81665,7849
MergeSort,dahu-13.grenoble.grid5000.fr,57745,1176327,117733
FrogJump,dahu-13.grenoble.grid5000.fr,890369,14513940,1600043
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72842,4956775,564754
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,163358,1513546,144968
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,19227301,145417657,14240566
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,44396,414245,32849
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,98597,1030943,82620
NBody sequential,dahu-13.grenoble.grid5000.fr,34170,2350397,262869
QuickSort,dahu-13.grenoble.grid5000.fr,47556,595580,58354
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4363,153381,15836
MergeSort,dahu-13.grenoble.grid5000.fr,55280,1071408,109548
FrogJump,dahu-13.grenoble.grid5000.fr,906235,14561486,1594443
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73034,4879627,556675
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,166330,1514828,136063
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,17557648,151709145,14644150
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,43191,507140,41310
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,104879,945005,74083
NBody sequential,dahu-13.grenoble.grid5000.fr,34368,2367059,263145
QuickSort,dahu-13.grenoble.grid5000.fr,41975,584532,56992
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4395,83374,7803
MergeSort,dahu-13.grenoble.grid5000.fr,54445,1099973,106902
FrogJump,dahu-13.grenoble.grid5000.fr,891085,23300539,2510393
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73333,4861254,559383
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,161961,1523861,136583
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,19920642,159519001,15159806
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,43624,517699,40453
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,109239,1026365,81916
NBody sequential,dahu-13.grenoble.grid5000.fr,34588,2359491,262869
QuickSort,dahu-13.grenoble.grid5000.fr,42742,601256,57099
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4385,165161,15637
MergeSort,dahu-13.grenoble.grid5000.fr,54590,1068052,109732
FrogJump,dahu-13.grenoble.grid5000.fr,867331,14705345,1612161
Life - sequential generation,dahu-13.grenoble.grid5000.fr,83459,5845993,619268
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,171354,1757625,140408
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,18749801,147700733,14312660
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,43815,420471,33232
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,106538,1028562,90178
NBody sequential,dahu-13.grenoble.grid5000.fr,34338,2376154,263236
QuickSort,dahu-13.grenoble.grid5000.fr,43590,597105,57850
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4591,81055,7895
MergeSort,dahu-13.grenoble.grid5000.fr,57167,1076596,109058
FrogJump,dahu-13.grenoble.grid5000.fr,899027,14698998,1599676
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73271,5011889,563193
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,165631,1611934,141571
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,17468739,142477785,13457237
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,45302,507323,41279
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,108209,1052366,82712
NBody sequential,dahu-13.grenoble.grid5000.fr,35202,2387690,263130
QuickSort,dahu-13.grenoble.grid5000.fr,42473,607786,57880
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4972,0,7849
MergeSort,dahu-13.grenoble.grid5000.fr,59092,1170774,114153
FrogJump,dahu-13.grenoble.grid5000.fr,884411,14141627,1542117
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72896,4893054,554916
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,163935,1519833,141082
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,17683877,159674945,14165000
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,44671,428160,33507
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,105637,1067197,81334
NBody sequential,dahu-13.grenoble.grid5000.fr,35897,2369989,263099
QuickSort,dahu-13.grenoble.grid5000.fr,41787,641356,58201
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4834,150574,15942
MergeSort,dahu-13.grenoble.grid5000.fr,54123,1129880,105463
FrogJump,dahu-13.grenoble.grid5000.fr,983446,14562646,1530505
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72936,4830737,555941
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,161991,1618404,133921
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,17052413,151528421,14088607
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,43835,518309,41815
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,100909,1045713,82008
NBody sequential,dahu-13.grenoble.grid5000.fr,34704,2354303,262900
QuickSort,dahu-13.grenoble.grid5000.fr,42061,583616,57437
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4344,69214,7803
MergeSort,dahu-13.grenoble.grid5000.fr,53986,1106259,105325
FrogJump,dahu-13.grenoble.grid5000.fr,865501,13861720,1513690
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73715,4925098,563989
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,167497,1527279,134058
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,18038169,143859617,13674069
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,44776,413696,33171
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,101034,1130856,89382
NBody sequential,dahu-13.grenoble.grid5000.fr,36306,2369073,262456
QuickSort,dahu-13.grenoble.grid5000.fr,43713,609068,57482
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4295,85144,7803
MergeSort,dahu-13.grenoble.grid5000.fr,56441,1104795,107161
FrogJump,dahu-13.grenoble.grid5000.fr,870785,14201929,1542240
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72936,4891589,563790
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,165539,1528012,133110
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,18134663,142006412,13507008
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,44284,515929,41188
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,107051,1130247,90637
NBody sequential,dahu-13.grenoble.grid5000.fr,35895,2363275,262594
QuickSort,dahu-13.grenoble.grid5000.fr,41887,608153,57788
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4303,82580,7941
MergeSort,dahu-13.grenoble.grid5000.fr,54722,1104062,107024
FrogJump,dahu-13.grenoble.grid5000.fr,855307,14134607,1540526
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73124,4877612,556905
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,166080,1530391,134533
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,17397413,143212463,13719342
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,43240,416014,33339
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,96777,1049558,82620
NBody sequential,dahu-13.grenoble.grid5000.fr,34997,2368586,263191
QuickSort,dahu-13.grenoble.grid5000.fr,42703,601622,58018
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4374,73730,7941
MergeSort,dahu-13.grenoble.grid5000.fr,55742,1094479,105371
FrogJump,dahu-13.grenoble.grid5000.fr,2321562,16099141,1701865
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72431,5128283,564417
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,165909,1645199,142505
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,18644056,147506275,14174379
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,44311,404417,41723
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,111751,1034543,82544
NBody sequential,dahu-13.grenoble.grid5000.fr,35062,2385492,263833
QuickSort,dahu-13.grenoble.grid5000.fr,44054,598814,57742
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4338,76538,7986
MergeSort,dahu-13.grenoble.grid5000.fr,54935,1227353,123012
FrogJump,dahu-13.grenoble.grid5000.fr,910535,14035486,1542072
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72879,4877551,559843
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,165755,1598995,142779
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,17422727,144526302,14161787
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,43218,405517,41524
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,105370,1125668,91326
NBody sequential,dahu-13.grenoble.grid5000.fr,35203,1993037,168453
QuickSort,dahu-13.grenoble.grid5000.fr,43107,582701,57696
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4324,88562,7895
MergeSort,dahu-13.grenoble.grid5000.fr,54334,1147946,114704
FrogJump,dahu-13.grenoble.grid5000.fr,889119,14206323,1506224
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72942,4923876,550295
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,162923,1505856,133125
