name,machine_id,cpu_time_us,wall_clock_time_us,package_energy,core_energy
MergeSort,dahu-10.grenoble.grid5000.fr,149342,17028,1590695,130432
FrogJump,dahu-10.grenoble.grid5000.fr,1679799,158721,14892235,1286026
Life - sequential generation,dahu-10.grenoble.grid5000.fr,625363,94851,7235821,693825
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,989996,28522,3185234,242153
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,119281,2631,342162,24740
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,359353,10514,1216489,81534
NBody sequential,dahu-10.grenoble.grid5000.fr,318588,44977,3267692,332270
QuickSort,dahu-10.grenoble.grid5000.fr,107190,8681,784178,68544
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,9296,1138,87951,7344
MergeSort,dahu-10.grenoble.grid5000.fr,149479,13261,1061277,98792
FrogJump,dahu-10.grenoble.grid5000.fr,1954255,194414,16897906,1541964
Life - sequential generation,dahu-10.grenoble.grid5000.fr,701187,96366,6900862,707762
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,949630,23338,2678033,202373
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,116437,2529,249695,16708
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,343720,8567,1144834,74327
NBody sequential,dahu-10.grenoble.grid5000.fr,319443,44918,3264945,325156
QuickSort,dahu-10.grenoble.grid5000.fr,101971,8125,723143,61139
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,19036,1898,143737,15055
MergeSort,dahu-10.grenoble.grid5000.fr,140390,12063,947995,90285
FrogJump,dahu-10.grenoble.grid5000.fr,1880540,188846,16089498,1459100
Life - sequential generation,dahu-10.grenoble.grid5000.fr,694293,100879,7349713,745462
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,942380,22509,2671929,205204
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,127253,2790,336791,24097
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,324324,7579,1007871,66983
NBody sequential,dahu-10.grenoble.grid5000.fr,320053,48054,4074819,345933
QuickSort,dahu-10.grenoble.grid5000.fr,105918,9057,908812,75046
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,11150,1311,92102,7466
MergeSort,dahu-10.grenoble.grid5000.fr,131471,12289,1107785,89887
FrogJump,dahu-10.grenoble.grid5000.fr,1942495,199553,17631180,1554036
Life - sequential generation,dahu-10.grenoble.grid5000.fr,665880,95254,6896344,701734
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,946415,22375,2584649,195626
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,114052,2478,364745,24954
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,323932,7334,1043759,66448
NBody sequential,dahu-10.grenoble.grid5000.fr,317514,48298,4237538,352649
QuickSort,dahu-10.grenoble.grid5000.fr,100739,7769,759642,59303
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,12207,1454,90331,7451
MergeSort,dahu-10.grenoble.grid5000.fr,130068,12787,1229916,96819
FrogJump,dahu-10.grenoble.grid5000.fr,1890659,192140,17017840,1492118
Life - sequential generation,dahu-10.grenoble.grid5000.fr,675342,104588,8971412,764816
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,960825,23631,2696587,196314
