name,machine_id,cpu_time_us,wall_clock_time_us,package_energy,core_energy
MergeSort,dahu-10.grenoble.grid5000.fr,102575,16864,1429378,117749
FrogJump,dahu-10.grenoble.grid5000.fr,1076305,144791,13274807,1129400
Life - sequential generation,dahu-10.grenoble.grid5000.fr,293542,100123,8356424,703861
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,499294,21405,2391717,156519
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,99708,3341,477354,22920
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,234352,7938,1094846,60098
NBody sequential,dahu-10.grenoble.grid5000.fr,155653,34802,2495477,245871
QuickSort,dahu-10.grenoble.grid5000.fr,80156,7359,663450,50628
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,13817,1785,150451,14459
MergeSort,dahu-10.grenoble.grid5000.fr,102093,13525,1218076,102556
FrogJump,dahu-10.grenoble.grid5000.fr,1236655,162793,14313196,1254676
Life - sequential generation,dahu-10.grenoble.grid5000.fr,328052,76978,5535508,546761
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,478277,17429,2021357,132192
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,95505,3415,379088,23179
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,241742,8365,1175900,69462
NBody sequential,dahu-10.grenoble.grid5000.fr,138085,47436,3983571,333830
QuickSort,dahu-10.grenoble.grid5000.fr,79890,8198,774840,59349
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7145,1194,88622,7328
MergeSort,dahu-10.grenoble.grid5000.fr,92402,12667,1222287,95196
FrogJump,dahu-10.grenoble.grid5000.fr,1188334,171378,15513449,1330534
Life - sequential generation,dahu-10.grenoble.grid5000.fr,333422,77176,5522813,551014
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,477385,17129,1995600,133859
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,99902,3341,365294,22491
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,246942,8413,1045041,62134
NBody sequential,dahu-10.grenoble.grid5000.fr,147015,35979,2642998,259595
QuickSort,dahu-10.grenoble.grid5000.fr,79110,7485,654661,58951
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7901,1316,165161,7252
MergeSort,dahu-10.grenoble.grid5000.fr,94116,11388,1004941,83293
FrogJump,dahu-10.grenoble.grid5000.fr,1301558,178527,15388389,1382676
Life - sequential generation,dahu-10.grenoble.grid5000.fr,327102,77028,5535936,545429
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,466679,16098,1838985,126057
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,97208,3269,352538,22980
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,250302,8471,1026121,69431
NBody sequential,dahu-10.grenoble.grid5000.fr,150624,36093,2594903,256948
QuickSort,dahu-10.grenoble.grid5000.fr,79735,7190,660643,51316
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7694,1367,91675,7084
MergeSort,dahu-10.grenoble.grid5000.fr,98972,13543,1127378,97109
FrogJump,dahu-10.grenoble.grid5000.fr,1303093,173025,14691735,1328270
Life - sequential generation,dahu-10.grenoble.grid5000.fr,338181,77281,5443956,545812
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,499538,18668,2053889,141938
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,98280,3304,349669,22950
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,256284,9562,1122983,69294
NBody sequential,dahu-10.grenoble.grid5000.fr,151220,35935,2580438,255021
QuickSort,dahu-10.grenoble.grid5000.fr,81719,7599,722288,59593
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7625,1201,79224,7298
MergeSort,dahu-10.grenoble.grid5000.fr,95444,11689,1042539,88984
FrogJump,dahu-10.grenoble.grid5000.fr,1280728,174054,15123008,1345543
Life - sequential generation,dahu-10.grenoble.grid5000.fr,333472,79765,5695603,570782
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,481302,16987,2003596,130417
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,100368,3373,329833,29376
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,237788,8091,894346,59777
NBody sequential,dahu-10.grenoble.grid5000.fr,158215,35926,2452020,251012
QuickSort,dahu-10.grenoble.grid5000.fr,84413,7603,715940,57879
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,14443,2012,74157,14183
MergeSort,dahu-10.grenoble.grid5000.fr,112418,14599,1286130,109579
FrogJump,dahu-10.grenoble.grid5000.fr,1945959,299876,24024963,2297204
Life - sequential generation,dahu-10.grenoble.grid5000.fr,343061,76886,5343614,541835
