name,machine_id,cpu_time_us,wall_clock_time_us,package_energy,core_energy
MergeSort,dahu-10.grenoble.grid5000.fr,148172,20417,1176693,98410
FrogJump,dahu-10.grenoble.grid5000.fr,1657089,160545,11758881,1185291
Life - sequential generation,dahu-10.grenoble.grid5000.fr,543926,93466,7266521,656997
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,968395,29048,2680779,207575
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,126260,2844,310668,21435
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,368592,10057,1064573,71451
NBody sequential,dahu-10.grenoble.grid5000.fr,297666,44871,3587942,308663
QuickSort,dahu-10.grenoble.grid5000.fr,103345,8286,676390,59441
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,11171,1596,163329,14459
MergeSort,dahu-10.grenoble.grid5000.fr,142989,13587,1130857,110328
FrogJump,dahu-10.grenoble.grid5000.fr,1836508,188411,14903465,1427337
Life - sequential generation,dahu-10.grenoble.grid5000.fr,657241,96182,7516582,681677
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,875746,21006,2052729,153811
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,135865,3428,367247,28549
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,366836,10740,1018918,72201
NBody sequential,dahu-10.grenoble.grid5000.fr,278498,48059,3316336,338390
QuickSort,dahu-10.grenoble.grid5000.fr,104197,8628,717283,67564
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,9703,1236,71533,7084
MergeSort,dahu-10.grenoble.grid5000.fr,135415,14496,1150510,118651
FrogJump,dahu-10.grenoble.grid5000.fr,1835440,192021,14841698,1489149
Life - sequential generation,dahu-10.grenoble.grid5000.fr,605511,101178,6822249,723048
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,917253,23627,2208735,168284
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,117276,2733,306030,14688
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,331469,8010,874815,58706
NBody sequential,dahu-10.grenoble.grid5000.fr,311916,47911,3808767,346851
QuickSort,dahu-10.grenoble.grid5000.fr,104165,8432,673033,59472
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,9683,1213,80505,7589
MergeSort,dahu-10.grenoble.grid5000.fr,125389,12350,1053219,104224
FrogJump,dahu-10.grenoble.grid5000.fr,1867433,197262,15868001,1526573
Life - sequential generation,dahu-10.grenoble.grid5000.fr,585408,101029,6939252,721777
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,904074,22049,2180231,158753
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,125275,2887,252868,29009
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,314955,7091,784910,57803
NBody sequential,dahu-10.grenoble.grid5000.fr,282991,48249,3285148,341221
QuickSort,dahu-10.grenoble.grid5000.fr,94533,8180,732908,67488
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,11346,1247,69030,7114
MergeSort,dahu-10.grenoble.grid5000.fr,126000,12287,948057,97293
FrogJump,dahu-10.grenoble.grid5000.fr,1869038,196505,15384360,1526267
Life - sequential generation,dahu-10.grenoble.grid5000.fr,643371,104815,7117901,754581
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,935341,25272,2524713,198670
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,113971,2598,322754,23180
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,355847,10537,1047482,77923
NBody sequential,dahu-10.grenoble.grid5000.fr,304970,47578,3709219,340486
QuickSort,dahu-10.grenoble.grid5000.fr,97135,7925,658812,58675
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,13464,1621,145141,14734
MergeSort,dahu-10.grenoble.grid5000.fr,146978,16058,1231076,119462
FrogJump,dahu-10.grenoble.grid5000.fr,2500029,291761,21897588,2188956
Life - sequential generation,dahu-10.grenoble.grid5000.fr,554841,95805,6603559,700205
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,903277,22507,2186274,178260
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,113893,2651,328857,23439
