name,machine_id,cpu_time_us,wall_clock_time_us,package_energy,core_energy
MergeSort,dahu-10.grenoble.grid5000.fr,60522,16249,802794,62439
FrogJump,dahu-10.grenoble.grid5000.fr,616769,134661,6713667,520185
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72463,72543,3636770,283249
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,127697,16331,797178,60771
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,40196,5333,268798,33507
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,99925,13092,654844,59119
NBody sequential,dahu-10.grenoble.grid5000.fr,33383,33512,1696590,127326
QuickSort,dahu-10.grenoble.grid5000.fr,45282,8089,397887,30615
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,4617,1046,51941,3855
MergeSort,dahu-10.grenoble.grid5000.fr,57981,15201,748778,56656
FrogJump,dahu-10.grenoble.grid5000.fr,613343,138378,6882856,551075
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73259,73390,3654470,281551
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,126700,16075,810057,73532
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,40013,5206,254088,18911
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,92332,12050,567687,48792
NBody sequential,dahu-10.grenoble.grid5000.fr,34764,34849,1749507,132054
QuickSort,dahu-10.grenoble.grid5000.fr,45078,8188,399474,30019
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,4838,1067,54260,3764
MergeSort,dahu-10.grenoble.grid5000.fr,56051,13705,644469,48700
FrogJump,dahu-10.grenoble.grid5000.fr,680839,160881,8838723,961651
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72831,72911,3634023,286324
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,127568,16408,804380,61139
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,40040,5286,249756,19094
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,96531,12561,649840,49771
NBody sequential,dahu-10.grenoble.grid5000.fr,32230,32313,1644832,126776
QuickSort,dahu-10.grenoble.grid5000.fr,45282,8190,396850,30707
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,4587,982,51147,3901
MergeSort,dahu-10.grenoble.grid5000.fr,55066,14058,697202,53703
FrogJump,dahu-10.grenoble.grid5000.fr,617021,137107,6753340,521486
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73137,73257,3612601,277741
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,127212,16347,811155,79361
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,40352,5274,255615,18865
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,91021,11683,598997,45946
NBody sequential,dahu-10.grenoble.grid5000.fr,30838,30971,1540218,117504
QuickSort,dahu-10.grenoble.grid5000.fr,45801,8267,397460,30386
