name,machine_id,cpu_time_us,wall_clock_time_us,package_energy,core_energy
MergeSort,dahu-10.grenoble.grid5000.fr,117582,17349,1511837,126592
FrogJump,dahu-10.grenoble.grid5000.fr,1641998,157598,13559231,1209970
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73280,73405,4832019,510270
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,2077794,39833,4335744,335360
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,147770,3118,328795,25474
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,699216,13239,1550228,108156
NBody sequential,dahu-10.grenoble.grid5000.fr,33866,33996,2531183,238496
QuickSort,dahu-10.grenoble.grid5000.fr,164329,7422,731016,64367
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7909,1113,88317,7482
MergeSort,dahu-10.grenoble.grid5000.fr,117255,12798,1076780,106411
FrogJump,dahu-10.grenoble.grid5000.fr,1821393,181089,15013817,1474522
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73655,73780,4822314,524821
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,2104376,39340,4276418,335178
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,144167,2980,338927,25276
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,734001,13870,1562129,108875
NBody sequential,dahu-10.grenoble.grid5000.fr,34013,34246,2565362,239782
QuickSort,dahu-10.grenoble.grid5000.fr,168210,7325,724790,65208
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,8097,1107,111633,7405
MergeSort,dahu-10.grenoble.grid5000.fr,98569,11191,918211,82757
FrogJump,dahu-10.grenoble.grid5000.fr,1780383,179546,14628563,1455352
Life - sequential generation,dahu-10.grenoble.grid5000.fr,74935,75094,4979174,524683
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,2084784,39011,4258900,335958
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,138425,2797,223449,24847
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,755144,14267,1755855,126547
NBody sequential,dahu-10.grenoble.grid5000.fr,34346,34473,2580316,249742
QuickSort,dahu-10.grenoble.grid5000.fr,164718,7140,645750,57069
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,8186,1102,75683,7711
MergeSort,dahu-10.grenoble.grid5000.fr,104005,12342,952756,98410
FrogJump,dahu-10.grenoble.grid5000.fr,1752304,176001,14182215,1369962
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72970,73046,4014150,316986
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,2081437,39256,4287770,338543
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,142638,2874,319884,25092
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,738442,13919,1626155,117779
NBody sequential,dahu-10.grenoble.grid5000.fr,36311,36403,2651727,255847
QuickSort,dahu-10.grenoble.grid5000.fr,165447,7149,649473,56839
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7566,1092,90698,7604
MergeSort,dahu-10.grenoble.grid5000.fr,109053,12289,1020627,97828
FrogJump,dahu-10.grenoble.grid5000.fr,1704761,169834,13923914,1382569
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73236,73363,4777149,520552
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,2084745,38966,4263173,335208
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,140511,2887,334411,33109
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,745364,14043,1634456,116433
NBody sequential,dahu-10.grenoble.grid5000.fr,33493,33564,2497857,236935
QuickSort,dahu-10.grenoble.grid5000.fr,167195,7340,741698,64811
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7689,1152,163696,15667
MergeSort,dahu-10.grenoble.grid5000.fr,116507,12610,1103452,107728
FrogJump,dahu-10.grenoble.grid5000.fr,1741876,178804,14114405,1369090
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73353,73430,4054555,310330
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,2077132,38860,4176076,331459
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,147198,2991,455016,33339
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,672683,12662,1527828,107681
NBody sequential,dahu-10.grenoble.grid5000.fr,35968,36039,2609491,258646
QuickSort,dahu-10.grenoble.grid5000.fr,170458,7650,657957,58676
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,8120,1139,87158,7757
MergeSort,dahu-10.grenoble.grid5000.fr,112722,13311,1065915,109058
FrogJump,dahu-10.grenoble.grid5000.fr,1821011,221640,18150833,1729802
Life - sequential generation,dahu-10.grenoble.grid5000.fr,78832,79148,5568345,555482
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,2116737,39636,4351918,337655
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,144583,2980,360595,25077
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,728878,13756,1635372,115316
NBody sequential,dahu-10.grenoble.grid5000.fr,34187,34332,2258539,230540
QuickSort,dahu-10.grenoble.grid5000.fr,172185,7449,631713,49251
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,9606,1880,167663,15056
MergeSort,dahu-10.grenoble.grid5000.fr,112571,12547,1063413,100353
FrogJump,dahu-10.grenoble.grid5000.fr,3223568,291644,23656922,2286493
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72801,72918,4093679,372647
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,2098666,39353,4172108,329088
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,141367,2962,322692,24388
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,739258,13990,1629878,116616
NBody sequential,dahu-10.grenoble.grid5000.fr,33684,33885,2432611,232498
QuickSort,dahu-10.grenoble.grid5000.fr,166876,7672,723142,66922
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7879,1249,168945,15805
MergeSort,dahu-10.grenoble.grid5000.fr,106006,12294,907346,92045
FrogJump,dahu-10.grenoble.grid5000.fr,3227580,292818,23761536,2273687
Life - sequential generation,dahu-10.grenoble.grid5000.fr,74191,74269,4169362,345076
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,2107263,39451,4170339,335269
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,141607,2874,335205,24663
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,695723,13142,1531002,107437
NBody sequential,dahu-10.grenoble.grid5000.fr,34622,34695,2249079,234825
QuickSort,dahu-10.grenoble.grid5000.fr,180345,7704,726927,58645
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,8899,1650,81664,7298
MergeSort,dahu-10.grenoble.grid5000.fr,115301,12300,1032224,91785
FrogJump,dahu-10.grenoble.grid5000.fr,1766421,183333,14708215,1466750
Life - sequential generation,dahu-10.grenoble.grid5000.fr,74725,74795,4161794,337962
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,2131495,39901,4232960,332193
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,144899,2962,346862,24694
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,778905,14649,1743221,120916
NBody sequential,dahu-10.grenoble.grid5000.fr,33383,33454,2129023,221238
QuickSort,dahu-10.grenoble.grid5000.fr,166981,7075,636656,57405
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7476,1154,89050,7482
MergeSort,dahu-10.grenoble.grid5000.fr,106895,12085,1014829,91785
FrogJump,dahu-10.grenoble.grid5000.fr,1758886,175684,14164575,1412634
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73537,73666,4907519,524178
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,2168574,43839,4684315,372494
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,142682,2924,337951,24541
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,776533,14597,1635250,115776
NBody sequential,dahu-10.grenoble.grid5000.fr,33604,33723,2190546,232850
QuickSort,dahu-10.grenoble.grid5000.fr,158732,7089,652953,51209
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7762,1150,87768,7389
MergeSort,dahu-10.grenoble.grid5000.fr,117102,12837,987303,88526
FrogJump,dahu-10.grenoble.grid5000.fr,1865602,234355,17413469,1645637
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73980,74093,4128103,345566
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,2061363,38559,3990102,321071
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,145298,2936,323790,23379
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,682610,12859,1497860,106381
NBody sequential,dahu-10.grenoble.grid5000.fr,33625,33739,2221979,237563
QuickSort,dahu-10.grenoble.grid5000.fr,166462,7305,615355,55050
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,8315,1235,78064,7283
MergeSort,dahu-10.grenoble.grid5000.fr,106835,11846,985227,87837
FrogJump,dahu-10.grenoble.grid5000.fr,1755897,178452,14060999,1353438
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72739,72867,4360218,481950
