name,machine_id,cpu_time_us,wall_clock_time_us,package_energy,core_energy
MergeSort,dahu-10.grenoble.grid5000.fr,113446,16428,1523922,122017
FrogJump,dahu-10.grenoble.grid5000.fr,1234240,142962,13336635,1103114
Life - sequential generation,dahu-10.grenoble.grid5000.fr,369330,78585,5993943,558634
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,678055,22758,2697625,185191
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,103975,2920,282043,16202
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,287280,9167,1161130,69860
NBody sequential,dahu-10.grenoble.grid5000.fr,197917,37021,2660882,264200
QuickSort,dahu-10.grenoble.grid5000.fr,88183,7847,712766,58752
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7415,1164,54382,7344
MergeSort,dahu-10.grenoble.grid5000.fr,124428,13033,1119443,96161
FrogJump,dahu-10.grenoble.grid5000.fr,1405590,169106,14968712,1314913
Life - sequential generation,dahu-10.grenoble.grid5000.fr,406129,80297,5824082,571623
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,651177,20322,2385980,166127
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,96136,2789,250183,24343
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,277524,8543,1143857,70961
NBody sequential,dahu-10.grenoble.grid5000.fr,203884,40030,2895501,286538
QuickSort,dahu-10.grenoble.grid5000.fr,87739,7704,740477,58829
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,8324,1348,84961,7359
MergeSort,dahu-10.grenoble.grid5000.fr,125565,12026,1000852,89031
FrogJump,dahu-10.grenoble.grid5000.fr,3372405,386133,34781955,2998432
Life - sequential generation,dahu-10.grenoble.grid5000.fr,390175,81929,6085006,587979
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,655593,20661,2369867,174940
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,98911,2827,370848,24342
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,299627,9676,1134091,71038
NBody sequential,dahu-10.grenoble.grid5000.fr,203922,38256,2682550,274589
QuickSort,dahu-10.grenoble.grid5000.fr,83305,7664,628356,51867
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,11296,1636,144469,14519
MergeSort,dahu-10.grenoble.grid5000.fr,101244,11407,1028318,88051
FrogJump,dahu-10.grenoble.grid5000.fr,1485793,180477,15717306,1395223
Life - sequential generation,dahu-10.grenoble.grid5000.fr,405897,81882,5841354,594405
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,654989,20209,2309259,168820
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,94211,2808,367370,24098
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,268422,8167,1052182,63465
NBody sequential,dahu-10.grenoble.grid5000.fr,197271,40566,2883842,290364
QuickSort,dahu-10.grenoble.grid5000.fr,80578,7448,632078,52387
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7561,1138,172668,14872
MergeSort,dahu-10.grenoble.grid5000.fr,116811,13141,1134945,96758
FrogJump,dahu-10.grenoble.grid5000.fr,1503625,181314,15611166,1410430
Life - sequential generation,dahu-10.grenoble.grid5000.fr,437169,86714,6174178,622159
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,649867,20504,2292414,171681
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,97515,2820,365355,24006
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,262496,8105,1032041,64734
NBody sequential,dahu-10.grenoble.grid5000.fr,193908,47779,3963247,347692
QuickSort,dahu-10.grenoble.grid5000.fr,80867,7571,757750,59425
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7739,1181,92956,7313
MergeSort,dahu-10.grenoble.grid5000.fr,106028,12649,1130796,96818
FrogJump,dahu-10.grenoble.grid5000.fr,2736408,349509,30912152,2692555
Life - sequential generation,dahu-10.grenoble.grid5000.fr,452745,90574,6453230,653677
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,667773,21917,2390070,167688
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,93804,2728,320189,15223
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,262024,8236,1078062,62975
NBody sequential,dahu-10.grenoble.grid5000.fr,201684,42985,3186759,311722
QuickSort,dahu-10.grenoble.grid5000.fr,80635,7523,671385,53061
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7817,1172,84778,7528
MergeSort,dahu-10.grenoble.grid5000.fr,106562,13256,1086240,102449
FrogJump,dahu-10.grenoble.grid5000.fr,1538102,190866,16294881,1464577
Life - sequential generation,dahu-10.grenoble.grid5000.fr,439342,91010,6601668,659629
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,662400,21414,2412714,167657
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,94355,2690,235412,15269
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,260548,7701,1032224,63847
NBody sequential,dahu-10.grenoble.grid5000.fr,202572,42932,3082878,304608
QuickSort,dahu-10.grenoble.grid5000.fr,84936,8075,730223,61001
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,12417,1601,143310,15101
MergeSort,dahu-10.grenoble.grid5000.fr,102239,12101,1080990,96298
FrogJump,dahu-10.grenoble.grid5000.fr,3404699,383448,34223362,3037937
Life - sequential generation,dahu-10.grenoble.grid5000.fr,440389,90779,6505721,653616
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,665428,20435,2333979,161109
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,104127,3000,335632,22935
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,268802,9288,1142941,71007
NBody sequential,dahu-10.grenoble.grid5000.fr,213400,43003,3085502,312840
QuickSort,dahu-10.grenoble.grid5000.fr,81223,7235,644163,61537
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,8020,1195,179687,14963
MergeSort,dahu-10.grenoble.grid5000.fr,119254,14526,1294553,113939
FrogJump,dahu-10.grenoble.grid5000.fr,1517749,192398,16513813,1480826
Life - sequential generation,dahu-10.grenoble.grid5000.fr,448987,91329,6554060,656982
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,658309,21330,2422845,167780
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,102771,3218,342712,22767
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,271032,7834,991147,63036
NBody sequential,dahu-10.grenoble.grid5000.fr,202652,43011,3155022,312778
