name,machine_id,cpu_time_us,wall_clock_time_us,package_energy,core_energy
MergeSort,dahu-10.grenoble.grid5000.fr,187476,17829,973874,73226
FrogJump,dahu-10.grenoble.grid5000.fr,2367501,178293,14851708,1331941
Life - sequential generation,dahu-10.grenoble.grid5000.fr,957341,101919,7560039,727056
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1557694,29950,3395438,218774
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,178378,3371,458006,21756
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,584379,12127,1459042,88021
NBody sequential,dahu-10.grenoble.grid5000.fr,426895,48269,4185537,340089
QuickSort,dahu-10.grenoble.grid5000.fr,116203,7817,754454,59594
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,12496,1211,91980,7482
MergeSort,dahu-10.grenoble.grid5000.fr,159906,13102,1211056,102265
FrogJump,dahu-10.grenoble.grid5000.fr,2403607,199561,17794632,1507555
Life - sequential generation,dahu-10.grenoble.grid5000.fr,975525,101342,8773720,720646
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1489595,25870,3012077,186676
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,153275,2600,235473,14138
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,567133,10891,1342404,80248
NBody sequential,dahu-10.grenoble.grid5000.fr,458690,48475,3621939,343455
QuickSort,dahu-10.grenoble.grid5000.fr,132984,8431,807188,66356
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,15089,1418,80688,7206
MergeSort,dahu-10.grenoble.grid5000.fr,169557,13008,1142880,102648
FrogJump,dahu-10.grenoble.grid5000.fr,2536901,204728,17706864,1558382
Life - sequential generation,dahu-10.grenoble.grid5000.fr,982328,101398,8797707,723629
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1511745,26639,3118950,197416
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,152688,2660,358153,21680
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,567956,10706,1258603,73072
NBody sequential,dahu-10.grenoble.grid5000.fr,450507,48269,4222828,343072
QuickSort,dahu-10.grenoble.grid5000.fr,122943,8627,862913,66586
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,14433,1435,92102,7252
MergeSort,dahu-10.grenoble.grid5000.fr,165592,12205,1099485,95105
FrogJump,dahu-10.grenoble.grid5000.fr,2546474,206096,18515761,1592745
Life - sequential generation,dahu-10.grenoble.grid5000.fr,990913,101394,8776894,722084
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1500150,26511,2999199,188374
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,155886,2676,347960,21879
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,539186,9938,1285947,73776
NBody sequential,dahu-10.grenoble.grid5000.fr,465264,48358,4308948,349942
QuickSort,dahu-10.grenoble.grid5000.fr,120124,7956,672118,59471
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,13243,1253,88439,7283
MergeSort,dahu-10.grenoble.grid5000.fr,174697,12814,1208004,102082
FrogJump,dahu-10.grenoble.grid5000.fr,2638461,214634,19316906,1688386
Life - sequential generation,dahu-10.grenoble.grid5000.fr,1000270,101295,8826576,742157
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1490923,26919,3161308,233677
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,157394,2676,356688,24771
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,537721,10412,1271420,79560
NBody sequential,dahu-10.grenoble.grid5000.fr,473312,48312,4231496,352328
QuickSort,dahu-10.grenoble.grid5000.fr,126203,8167,844724,69737
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,19219,1665,97778,7344
MergeSort,dahu-10.grenoble.grid5000.fr,163844,12199,1235348,93636
FrogJump,dahu-10.grenoble.grid5000.fr,2462987,197085,17677750,1523436
Life - sequential generation,dahu-10.grenoble.grid5000.fr,987988,102008,8896279,747191
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1394311,24028,2852288,207514
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,152909,2645,382933,24465
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,529022,9566,1258236,80922
NBody sequential,dahu-10.grenoble.grid5000.fr,476983,48360,4340260,358051
QuickSort,dahu-10.grenoble.grid5000.fr,118959,7815,750243,62561
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,18366,1516,181701,14964
MergeSort,dahu-10.grenoble.grid5000.fr,157836,11737,1032407,95778
FrogJump,dahu-10.grenoble.grid5000.fr,2479806,201423,17734634,1573559
Life - sequential generation,dahu-10.grenoble.grid5000.fr,969898,101927,8810036,749776
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1435246,25461,3036857,215133
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,153009,2672,258118,16631
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,510751,9147,1155148,72782
NBody sequential,dahu-10.grenoble.grid5000.fr,470409,48334,3615530,350813
QuickSort,dahu-10.grenoble.grid5000.fr,120615,8200,728269,69339
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,18696,1569,66345,7482
MergeSort,dahu-10.grenoble.grid5000.fr,167061,12941,1156125,106212
FrogJump,dahu-10.grenoble.grid5000.fr,2530099,201917,17481889,1540664
Life - sequential generation,dahu-10.grenoble.grid5000.fr,974223,101720,7617595,738317
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1459839,25260,2962883,214797
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,159732,2738,349060,24005
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,511709,8695,1166989,72032
NBody sequential,dahu-10.grenoble.grid5000.fr,459714,48413,3650808,349651
QuickSort,dahu-10.grenoble.grid5000.fr,132501,8979,802611,69095
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,14824,1458,84594,7298
MergeSort,dahu-10.grenoble.grid5000.fr,155336,12169,1075193,95946
FrogJump,dahu-10.grenoble.grid5000.fr,2478974,201255,17371171,1532922
Life - sequential generation,dahu-10.grenoble.grid5000.fr,996541,101647,8790383,741729
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1454212,25785,3062492,223120
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,153399,2660,250548,24603
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,509841,9206,1155697,70930
NBody sequential,dahu-10.grenoble.grid5000.fr,474277,48336,3627249,359382
QuickSort,dahu-10.grenoble.grid5000.fr,129985,8269,800779,69876
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,12597,1196,87830,7436
MergeSort,dahu-10.grenoble.grid5000.fr,159380,11961,1054746,96865
FrogJump,dahu-10.grenoble.grid5000.fr,2482756,204753,18075454,1579220
Life - sequential generation,dahu-10.grenoble.grid5000.fr,954938,101474,7925883,738546
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1373217,24024,2841057,209488
