name,machine_id,cpu_time_us,wall_clock_time_us,package_energy,core_energy
MergeSort,dahu-10.grenoble.grid5000.fr,54357,24542,1240232,93774
FrogJump,dahu-10.grenoble.grid5000.fr,481474,191883,9183143,715719
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73143,73221,3494254,272462
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,91710,31190,1571529,116479
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,34840,12757,614806,75230
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,64797,22584,1128782,92030
NBody sequential,dahu-10.grenoble.grid5000.fr,30823,30895,1784847,191128
QuickSort,dahu-10.grenoble.grid5000.fr,38808,14839,805418,100567
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,3745,1442,59143,6839
MergeSort,dahu-10.grenoble.grid5000.fr,52469,23374,1256100,129973
FrogJump,dahu-10.grenoble.grid5000.fr,515755,213227,10673129,980256
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72863,73021,4263844,475341
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,93231,31490,1651851,171405
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,35172,12730,597167,81105
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,69127,23695,1208004,91846
NBody sequential,dahu-10.grenoble.grid5000.fr,32464,32537,1582638,122094
QuickSort,dahu-10.grenoble.grid5000.fr,37467,14043,776060,63709
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,3502,1326,60058,6931
MergeSort,dahu-10.grenoble.grid5000.fr,50461,22788,1252255,144309
FrogJump,dahu-10.grenoble.grid5000.fr,673870,279792,15757223,1903687
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72375,72457,3595938,309412
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,90934,30445,1821285,204438
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,36443,12581,721250,81794
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,70580,23867,1466671,164979
NBody sequential,dahu-10.grenoble.grid5000.fr,30676,30747,1845759,206733
QuickSort,dahu-10.grenoble.grid5000.fr,37136,13942,826170,99404
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,4313,1566,126769,14320
MergeSort,dahu-10.grenoble.grid5000.fr,51230,22871,1329098,159365
FrogJump,dahu-10.grenoble.grid5000.fr,802093,321397,18525404,2278246
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73032,73236,4300954,503202
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,90269,30413,1800227,214796
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,33848,11630,675535,78841
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,74862,25101,1543819,183217
NBody sequential,dahu-10.grenoble.grid5000.fr,30761,30847,1582821,150368
QuickSort,dahu-10.grenoble.grid5000.fr,37358,14104,797422,93911
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,4029,1603,109314,14275
MergeSort,dahu-10.grenoble.grid5000.fr,51131,22880,1341794,150368
FrogJump,dahu-10.grenoble.grid5000.fr,684143,282247,15926473,1912699
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72563,72644,3546378,301135
