name,machine_id,cpu_time_us,wall_clock_time_us,package_energy,core_energy
MergeSort,dahu-10.grenoble.grid5000.fr,83250,15691,1305966,116831
FrogJump,dahu-10.grenoble.grid5000.fr,854000,130832,11673310,1010948
Life - sequential generation,dahu-10.grenoble.grid5000.fr,207827,99546,7946390,690657
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,308671,18021,1889033,119875
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,75301,3598,362792,21297
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,174797,8597,1131100,63801
NBody sequential,dahu-10.grenoble.grid5000.fr,98543,47245,3844656,329608
QuickSort,dahu-10.grenoble.grid5000.fr,75436,9376,813658,65132
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,6164,1188,92407,7298
MergeSort,dahu-10.grenoble.grid5000.fr,80743,13860,1237973,101301
FrogJump,dahu-10.grenoble.grid5000.fr,872352,134837,11826630,1050361
Life - sequential generation,dahu-10.grenoble.grid5000.fr,216291,99360,7827555,707120
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,311362,14474,1722347,116800
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,72665,3483,483214,30983
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,176403,8420,1000425,60817
NBody sequential,dahu-10.grenoble.grid5000.fr,104907,47270,3714102,338650
QuickSort,dahu-10.grenoble.grid5000.fr,73325,8326,740721,59272
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,6603,1170,78124,7527
MergeSort,dahu-10.grenoble.grid5000.fr,80217,13520,1218320,106227
FrogJump,dahu-10.grenoble.grid5000.fr,975644,156451,13447476,1238458
Life - sequential generation,dahu-10.grenoble.grid5000.fr,222665,100080,7831218,714617
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,318682,15341,1794368,123915
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,78425,3760,471618,30967
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,191091,9069,1118528,68391
NBody sequential,dahu-10.grenoble.grid5000.fr,104577,47286,3766409,333265
QuickSort,dahu-10.grenoble.grid5000.fr,71489,7979,657103,59456
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7299,1534,86425,7207
MergeSort,dahu-10.grenoble.grid5000.fr,79211,13569,1239377,105095
FrogJump,dahu-10.grenoble.grid5000.fr,969914,147948,12952359,1167130
Life - sequential generation,dahu-10.grenoble.grid5000.fr,218349,99976,7997477,708421
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,303978,14354,1732295,116295
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,75172,3593,392028,23363
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,175521,8150,1033749,61353
NBody sequential,dahu-10.grenoble.grid5000.fr,103618,47284,3814565,337733
