name,machine_id,cpu_time_us,wall_clock_time_us,package_energy,core_energy
MergeSort,dahu-10.grenoble.grid5000.fr,92466,15808,1259274,110863
FrogJump,dahu-10.grenoble.grid5000.fr,984827,129227,11015414,983760
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72352,72426,3945608,330419
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,534657,18978,2134516,130463
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,80147,3087,364806,21436
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,274128,9913,1329708,71145
NBody sequential,dahu-10.grenoble.grid5000.fr,30669,30736,2053034,216510
QuickSort,dahu-10.grenoble.grid5000.fr,95652,7292,629820,39107
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7124,1304,161560,14504
MergeSort,dahu-10.grenoble.grid5000.fr,97881,14653,1199765,107269
FrogJump,dahu-10.grenoble.grid5000.fr,1026795,149825,12137786,1114574
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72054,72125,3878591,317123
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,527224,18663,2072322,123394
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,80894,3073,358092,21481
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,275723,10080,1295834,70548
NBody sequential,dahu-10.grenoble.grid5000.fr,30736,30797,1803523,178979
QuickSort,dahu-10.grenoble.grid5000.fr,99721,7470,719969,52693
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,6751,1134,74707,6839
MergeSort,dahu-10.grenoble.grid5000.fr,84930,13108,1123532,93070
FrogJump,dahu-10.grenoble.grid5000.fr,978857,135959,11466646,1063686
Life - sequential generation,dahu-10.grenoble.grid5000.fr,74424,74635,4822314,521700
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,492498,17284,1962092,121635
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,76836,2943,354430,22017
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,318981,11223,1372616,84074
NBody sequential,dahu-10.grenoble.grid5000.fr,32355,32436,2162897,227710
