name,machine_id,cpu_time_us,wall_clock_time_us,package_energy,core_energy
MergeSort,dahu-10.grenoble.grid5000.fr,77379,16724,931028,87577
FrogJump,dahu-10.grenoble.grid5000.fr,945854,143857,8956886,1079858
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72492,72691,4464955,485163
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,394858,21014,1561886,157926
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,56583,3122,243042,22781
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,184114,9935,723021,65912
NBody sequential,dahu-10.grenoble.grid5000.fr,30874,30958,1978327,217796
QuickSort,dahu-10.grenoble.grid5000.fr,67043,6728,473754,53428
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,5492,1087,70739,7023
MergeSort,dahu-10.grenoble.grid5000.fr,73094,13887,924741,109900
FrogJump,dahu-10.grenoble.grid5000.fr,998406,162505,10361851,1229906
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73076,73188,4526722,505680
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,406871,21655,1699703,165623
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,55199,3063,244933,22537
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,206363,11088,927915,80845
NBody sequential,dahu-10.grenoble.grid5000.fr,31231,31352,1984370,217612
QuickSort,dahu-10.grenoble.grid5000.fr,63945,6540,487181,53994
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,5797,1114,90393,6426
MergeSort,dahu-10.grenoble.grid5000.fr,67393,12153,798765,92688
FrogJump,dahu-10.grenoble.grid5000.fr,1006767,170583,10905368,1278560
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73070,73158,4575184,510684
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,397059,21140,1631221,157498
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,55060,3056,247558,22506
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,162520,8713,764525,66188
NBody sequential,dahu-10.grenoble.grid5000.fr,31101,31191,2025019,217291
QuickSort,dahu-10.grenoble.grid5000.fr,63170,6880,491210,53657
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,6444,1107,80383,7712
MergeSort,dahu-10.grenoble.grid5000.fr,72619,12282,851438,94079
FrogJump,dahu-10.grenoble.grid5000.fr,1013412,167690,10681979,1266412
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72607,72689,4498768,504334
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,392439,21038,1707027,157162
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,55994,3182,255614,22721
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,177805,9704,803526,64658
NBody sequential,dahu-10.grenoble.grid5000.fr,33946,34022,1812923,152204
QuickSort,dahu-10.grenoble.grid5000.fr,62384,6829,506225,44202
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,6122,1125,0,6334
MergeSort,dahu-10.grenoble.grid5000.fr,70260,12215,839597,104239
FrogJump,dahu-10.grenoble.grid5000.fr,1059258,179643,11952301,1352459
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73528,73555,4490101,509536
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,391422,20996,1807246,157728
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,55125,3061,279784,22751
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,166941,8999,778136,64306
NBody sequential,dahu-10.grenoble.grid5000.fr,30968,31095,2003473,216801
QuickSort,dahu-10.grenoble.grid5000.fr,65582,6755,455016,47094
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,5966,1029,0,0
MergeSort,dahu-10.grenoble.grid5000.fr,65879,12032,853209,95273
FrogJump,dahu-10.grenoble.grid5000.fr,1030693,165915,11176058,1254677
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72960,73050,4540821,510928
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,389556,20797,1826228,158814
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,55592,3090,277526,23072
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,184777,9995,951047,65438
NBody sequential,dahu-10.grenoble.grid5000.fr,31077,31190,2012873,218025
QuickSort,dahu-10.grenoble.grid5000.fr,62587,6731,532653,54712
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,5868,1006,76171,7130
MergeSort,dahu-10.grenoble.grid5000.fr,67449,14570,964109,104132
FrogJump,dahu-10.grenoble.grid5000.fr,1065136,208153,13949183,1592363
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73415,73541,4608997,512106
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,386054,20596,1741024,163312
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,55402,3078,258422,23623
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,167979,9069,851866,69937
NBody sequential,dahu-10.grenoble.grid5000.fr,30994,31072,1935420,209946
