name,machine_id,cpu_time_us,wall_clock_time_us,package_energy,core_energy
MergeSort,dahu-10.grenoble.grid5000.fr,62801,16680,891355,106764
FrogJump,dahu-10.grenoble.grid5000.fr,628719,127933,6545637,553906
Life - sequential generation,dahu-10.grenoble.grid5000.fr,128870,73951,4569691,510484
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,136727,15975,925596,111843
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,44209,5171,293090,18727
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,88189,10170,579954,59073
NBody sequential,dahu-10.grenoble.grid5000.fr,56238,42402,2241999,198594
QuickSort,dahu-10.grenoble.grid5000.fr,50701,8849,477843,34670
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,4615,1035,49988,7069
MergeSort,dahu-10.grenoble.grid5000.fr,59000,15079,821592,82941
FrogJump,dahu-10.grenoble.grid5000.fr,652489,148043,7474834,613270
Life - sequential generation,dahu-10.grenoble.grid5000.fr,119069,89698,4506275,342873
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,129114,14532,777097,75506
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,43950,5199,248962,18865
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,87590,9937,471130,46634
NBody sequential,dahu-10.grenoble.grid5000.fr,56243,42403,2099421,160099
QuickSort,dahu-10.grenoble.grid5000.fr,50995,8834,451842,33690
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,4626,1097,51026,3810
MergeSort,dahu-10.grenoble.grid5000.fr,57618,14067,701658,55723
FrogJump,dahu-10.grenoble.grid5000.fr,651894,147799,7323956,554946
Life - sequential generation,dahu-10.grenoble.grid5000.fr,127092,72976,4413624,501274
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,139737,15804,882932,111552
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,47856,5822,329040,41861
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,91973,10531,599120,76929
NBody sequential,dahu-10.grenoble.grid5000.fr,56204,42382,2206660,190210
QuickSort,dahu-10.grenoble.grid5000.fr,50746,8903,437376,60358
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,4713,1066,106507,7237
MergeSort,dahu-10.grenoble.grid5000.fr,57212,13166,689634,84502
FrogJump,dahu-10.grenoble.grid5000.fr,666512,155941,7706767,584720
Life - sequential generation,dahu-10.grenoble.grid5000.fr,127358,72890,4438038,479334
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,142928,16205,907285,104591
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,49680,5941,334593,41906
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,95915,11248,630553,77112
NBody sequential,dahu-10.grenoble.grid5000.fr,57446,42916,2339716,213083
QuickSort,dahu-10.grenoble.grid5000.fr,50766,8863,472777,38556
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,4589,1067,48218,4040
MergeSort,dahu-10.grenoble.grid5000.fr,57468,13888,708189,66922
FrogJump,dahu-10.grenoble.grid5000.fr,648927,150866,7478863,572236
Life - sequential generation,dahu-10.grenoble.grid5000.fr,114236,86943,4370411,341680
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,129399,14481,811033,94278
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,44284,5131,347655,42244
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,87824,10068,572570,70181
NBody sequential,dahu-10.grenoble.grid5000.fr,53595,40732,2224482,216740
QuickSort,dahu-10.grenoble.grid5000.fr,50874,8902,465453,36995
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,4586,1073,51941,7068
MergeSort,dahu-10.grenoble.grid5000.fr,57514,14130,829100,97767
FrogJump,dahu-10.grenoble.grid5000.fr,650578,153364,7695109,589999
Life - sequential generation,dahu-10.grenoble.grid5000.fr,116341,88328,4388844,339140
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,129801,14586,761717,89918
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,43477,4942,277282,35206
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,83632,9496,506102,62516
NBody sequential,dahu-10.grenoble.grid5000.fr,53345,40564,2112604,178551
QuickSort,dahu-10.grenoble.grid5000.fr,50716,8832,400206,34975
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,5090,1190,50781,3856
MergeSort,dahu-10.grenoble.grid5000.fr,58085,14114,697325,54254
FrogJump,dahu-10.grenoble.grid5000.fr,679163,168656,8568521,735777
Life - sequential generation,dahu-10.grenoble.grid5000.fr,114423,87084,4339405,346591
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,128229,14385,774046,63082
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,44288,5203,323852,37592
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,85942,9799,551878,67198
NBody sequential,dahu-10.grenoble.grid5000.fr,53267,40581,2078608,167719
QuickSort,dahu-10.grenoble.grid5000.fr,50590,8741,464843,43101
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,4600,1027,47058,6334
MergeSort,dahu-10.grenoble.grid5000.fr,57712,14815,710508,66279
FrogJump,dahu-10.grenoble.grid5000.fr,650674,147129,7280011,569481
Life - sequential generation,dahu-10.grenoble.grid5000.fr,114456,87022,4601795,446561
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,129602,14539,749327,82345
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,44675,5133,287109,35205
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,87749,10651,581237,70273
NBody sequential,dahu-10.grenoble.grid5000.fr,59868,34758,2249994,243821
QuickSort,dahu-10.grenoble.grid5000.fr,50528,8636,538328,63113
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,4576,1015,62928,6931
MergeSort,dahu-10.grenoble.grid5000.fr,59764,13951,832335,99098
FrogJump,dahu-10.grenoble.grid5000.fr,697662,159549,8438821,790658
Life - sequential generation,dahu-10.grenoble.grid5000.fr,113681,86532,4300587,346178
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,129415,14510,741880,88220
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,45420,5985,292968,24786
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,95857,11260,567320,69355
NBody sequential,dahu-10.grenoble.grid5000.fr,59939,34405,2159357,239781
QuickSort,dahu-10.grenoble.grid5000.fr,50801,8665,451842,46818
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,5567,1443,68847,12898
MergeSort,dahu-10.grenoble.grid5000.fr,61170,15201,849973,77893
FrogJump,dahu-10.grenoble.grid5000.fr,701444,159967,8417764,793122
Life - sequential generation,dahu-10.grenoble.grid5000.fr,114180,86853,4337086,332040
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,129756,14607,712705,67840
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,52483,6752,351378,27035
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,90174,10425,523436,68896
NBody sequential,dahu-10.grenoble.grid5000.fr,61202,34846,2204218,239231
QuickSort,dahu-10.grenoble.grid5000.fr,50395,8401,468078,56274
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,5586,1195,65918,6931
MergeSort,dahu-10.grenoble.grid5000.fr,59290,12762,773375,91555
FrogJump,dahu-10.grenoble.grid5000.fr,715568,162910,9135475,975176
Life - sequential generation,dahu-10.grenoble.grid5000.fr,121381,86763,4739795,569481
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,138633,15525,929624,104928
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,45687,5244,331054,34822
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,89888,10265,648375,69860
NBody sequential,dahu-10.grenoble.grid5000.fr,60829,35561,2313532,244173
QuickSort,dahu-10.grenoble.grid5000.fr,49426,8551,580687,63051
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,4798,1056,61157,0
MergeSort,dahu-10.grenoble.grid5000.fr,60394,13705,873289,98777
FrogJump,dahu-10.grenoble.grid5000.fr,890306,199467,11821258,1431101
Life - sequential generation,dahu-10.grenoble.grid5000.fr,121049,86689,4769947,547097
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,145062,16748,1063535,120212
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,45292,5177,389708,42182
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,88720,10769,647582,73685
NBody sequential,dahu-10.grenoble.grid5000.fr,58126,35491,2304743,246666
QuickSort,dahu-10.grenoble.grid5000.fr,48288,8308,579222,63985
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,5851,1193,70618,7038
MergeSort,dahu-10.grenoble.grid5000.fr,57645,13527,814268,92198
FrogJump,dahu-10.grenoble.grid5000.fr,1981210,417686,24206420,2971077
Life - sequential generation,dahu-10.grenoble.grid5000.fr,122560,87318,4769092,612138
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,137048,15359,913145,106259
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,46222,5381,311828,42320
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,88837,10056,644103,73088
NBody sequential,dahu-10.grenoble.grid5000.fr,56651,40500,2202021,278261
QuickSort,dahu-10.grenoble.grid5000.fr,49498,8316,489745,57650
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,4531,1031,110535,6288
MergeSort,dahu-10.grenoble.grid5000.fr,56060,13146,762816,91111
FrogJump,dahu-10.grenoble.grid5000.fr,776334,180236,10351475,1287143
Life - sequential generation,dahu-10.grenoble.grid5000.fr,121203,86245,4688098,603845
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,136358,15302,989317,113097
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,51720,6063,436461,42274
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,95670,11113,722776,79927
NBody sequential,dahu-10.grenoble.grid5000.fr,61492,34774,2289484,244464
QuickSort,dahu-10.grenoble.grid5000.fr,48992,8329,512450,57192
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,5265,1340,69824,6885
MergeSort,dahu-10.grenoble.grid5000.fr,59292,13532,879514,98747
FrogJump,dahu-10.grenoble.grid5000.fr,804230,178319,10593418,1287556
Life - sequential generation,dahu-10.grenoble.grid5000.fr,121317,86277,4645984,597006
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,136747,15457,973753,113327
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,47293,5414,373534,42228
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,99423,11882,758421,87562
NBody sequential,dahu-10.grenoble.grid5000.fr,61584,35129,2293634,245243
QuickSort,dahu-10.grenoble.grid5000.fr,48124,8136,501342,57238
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7502,1401,61767,7069
MergeSort,dahu-10.grenoble.grid5000.fr,56493,12994,802611,92626
FrogJump,dahu-10.grenoble.grid5000.fr,793457,185412,10896213,1334084
Life - sequential generation,dahu-10.grenoble.grid5000.fr,109885,79113,4299427,552620
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,137063,15474,910947,105310
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,47843,5463,303710,35052
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,105519,14031,874265,100429
NBody sequential,dahu-10.grenoble.grid5000.fr,52049,37465,2031916,266036
QuickSort,dahu-10.grenoble.grid5000.fr,48523,8386,485594,55814
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,4836,1030,62011,6931
MergeSort,dahu-10.grenoble.grid5000.fr,56886,14660,806761,98226
FrogJump,dahu-10.grenoble.grid5000.fr,822650,211389,11881195,1488399
Life - sequential generation,dahu-10.grenoble.grid5000.fr,110015,79361,4311635,551535
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,137999,15525,974973,112363
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,47308,5550,316894,35021
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,91761,10442,650511,71543
NBody sequential,dahu-10.grenoble.grid5000.fr,58043,34557,2222711,237027
QuickSort,dahu-10.grenoble.grid5000.fr,48232,8289,497435,56044
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,5273,1340,65796,7023
MergeSort,dahu-10.grenoble.grid5000.fr,61798,15102,918760,104805
FrogJump,dahu-10.grenoble.grid5000.fr,801984,188780,11129366,1352597
Life - sequential generation,dahu-10.grenoble.grid5000.fr,109922,79078,4299122,554105
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,136412,15369,909299,106243
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,46335,5302,314574,35083
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,95334,11264,698363,79422
NBody sequential,dahu-10.grenoble.grid5000.fr,51098,37062,2034784,259380
QuickSort,dahu-10.grenoble.grid5000.fr,48833,8481,537230,56059
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,5282,1059,46753,7069
MergeSort,dahu-10.grenoble.grid5000.fr,56238,13262,738585,91142
FrogJump,dahu-10.grenoble.grid5000.fr,1311952,282248,15875570,1975521
Life - sequential generation,dahu-10.grenoble.grid5000.fr,109541,79144,4249623,544909
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,137342,15625,973691,111981
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,46789,5348,320373,35160
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,93916,10802,635374,71328
NBody sequential,dahu-10.grenoble.grid5000.fr,51559,37149,2027155,258524
QuickSort,dahu-10.grenoble.grid5000.fr,47949,8113,485656,55922
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,5382,1054,55420,6977
MergeSort,dahu-10.grenoble.grid5000.fr,56253,13658,815611,98089
FrogJump,dahu-10.grenoble.grid5000.fr,764643,176157,10077550,1236775
Life - sequential generation,dahu-10.grenoble.grid5000.fr,109854,79055,4299549,551764
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,139034,15833,972776,113005
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,46233,5311,312011,35144
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,93539,10821,695127,79407
NBody sequential,dahu-10.grenoble.grid5000.fr,56643,40470,2208247,286477
QuickSort,dahu-10.grenoble.grid5000.fr,49603,8547,541930,63342
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,5166,1224,59937,6976
MergeSort,dahu-10.grenoble.grid5000.fr,57988,13579,783140,98685
FrogJump,dahu-10.grenoble.grid5000.fr,773685,178944,10181187,1257416
Life - sequential generation,dahu-10.grenoble.grid5000.fr,121449,86287,4669178,600984
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,137299,15490,924619,104851
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,44493,5101,317382,35067
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,89371,10394,642333,71696
NBody sequential,dahu-10.grenoble.grid5000.fr,59446,34296,2211786,236844
QuickSort,dahu-10.grenoble.grid5000.fr,48473,8608,492674,56089
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,4511,1085,67077,7023
MergeSort,dahu-10.grenoble.grid5000.fr,57368,13678,843931,98211
FrogJump,dahu-10.grenoble.grid5000.fr,787162,168888,10043493,1204646
Life - sequential generation,dahu-10.grenoble.grid5000.fr,127158,73071,4646533,510271
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,135282,15395,931882,105800
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,42350,4842,262389,27999
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,84798,9632,655332,71925
NBody sequential,dahu-10.grenoble.grid5000.fr,59284,34334,2287775,243775
QuickSort,dahu-10.grenoble.grid5000.fr,48091,8214,499633,55875
