name,machine_id,cpu_time_us,wall_clock_time_us,package_energy,core_energy
MergeSort,dahu-10.grenoble.grid5000.fr,91380,15600,1267391,108324
FrogJump,dahu-10.grenoble.grid5000.fr,1023127,129285,10720371,911972
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72631,72716,3888662,306704
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,541994,18599,2112482,124527
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,83358,3128,383788,21390
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,283151,10009,1295773,70503
NBody sequential,dahu-10.grenoble.grid5000.fr,30841,30921,1971674,216144
QuickSort,dahu-10.grenoble.grid5000.fr,98996,7875,634337,47338
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,8141,1743,172546,7115
MergeSort,dahu-10.grenoble.grid5000.fr,104090,15086,1198422,108048
FrogJump,dahu-10.grenoble.grid5000.fr,1039896,143364,11837006,1084357
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73045,73122,3911855,299849
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,642500,21753,2456842,165163
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,82985,2994,350890,22537
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,313100,10625,1390805,83171
NBody sequential,dahu-10.grenoble.grid5000.fr,32300,32517,2219354,223395
QuickSort,dahu-10.grenoble.grid5000.fr,98476,7925,721922,57650
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7925,1437,171996,14872
MergeSort,dahu-10.grenoble.grid5000.fr,87320,12521,1057859,86109
FrogJump,dahu-10.grenoble.grid5000.fr,1014128,134545,11384309,1055211
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73288,73506,4686878,519266
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,647457,21841,2412836,163358
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,83049,2954,345641,22843
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,325412,11030,1383602,84027
NBody sequential,dahu-10.grenoble.grid5000.fr,32432,32452,2180659,224176
QuickSort,dahu-10.grenoble.grid5000.fr,96611,8064,742247,58247
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7756,1380,109802,6931
MergeSort,dahu-10.grenoble.grid5000.fr,80840,12061,987303,88312
FrogJump,dahu-10.grenoble.grid5000.fr,1022933,133942,11338228,1055761
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72789,72869,4590747,510913
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,645884,21787,2515741,169784
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,82429,2927,354735,22261
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,325937,11039,1400692,82849
NBody sequential,dahu-10.grenoble.grid5000.fr,31720,31937,2191889,224390
QuickSort,dahu-10.grenoble.grid5000.fr,100747,7797,739988,57834
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,8009,1415,87097,7114
MergeSort,dahu-10.grenoble.grid5000.fr,84218,12369,1032651,94616
FrogJump,dahu-10.grenoble.grid5000.fr,1828865,217735,18913953,1704405
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72607,72684,4115041,368134
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,535057,18487,2214228,129254
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,83367,3193,364318,21389
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,301335,10693,1305050,70564
NBody sequential,dahu-10.grenoble.grid5000.fr,30663,30736,2104059,215775
QuickSort,dahu-10.grenoble.grid5000.fr,99096,7980,694456,52831
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7485,1415,160034,13984
MergeSort,dahu-10.grenoble.grid5000.fr,90526,12879,1063901,86934
FrogJump,dahu-10.grenoble.grid5000.fr,1136347,158035,12638518,1166610
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72645,72761,4088979,373213
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,644174,21778,2444391,166525
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,87034,3117,329650,22859
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,306817,10482,1374386,83768
NBody sequential,dahu-10.grenoble.grid5000.fr,32814,32960,2182428,225109
QuickSort,dahu-10.grenoble.grid5000.fr,96686,8106,726926,59257
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7449,1173,90821,7160
MergeSort,dahu-10.grenoble.grid5000.fr,87584,12863,1080198,94967
FrogJump,dahu-10.grenoble.grid5000.fr,1118542,186815,14698143,1448405
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72864,72992,4536915,503018
