name,machine_id,cpu_time_us,wall_clock_time_us,package_energy,core_energy
MergeSort,dahu-10.grenoble.grid5000.fr,94444,15830,1364254,111644
FrogJump,dahu-10.grenoble.grid5000.fr,1067618,134757,11596711,973386
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72382,72457,3922414,307805
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,672369,21491,2484796,148823
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,90508,3134,473998,28780
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,351456,11209,1619869,80631
NBody sequential,dahu-10.grenoble.grid5000.fr,34203,34474,2512201,251210
QuickSort,dahu-10.grenoble.grid5000.fr,116464,7627,680418,53137
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7989,1216,169250,14826
MergeSort,dahu-10.grenoble.grid5000.fr,88380,12445,1122189,97308
FrogJump,dahu-10.grenoble.grid5000.fr,1129945,138608,12051788,1113243
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73080,73157,3983449,304455
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,975865,29045,3106681,226884
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,103560,3213,367065,22950
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,440778,12769,1643673,101455
NBody sequential,dahu-10.grenoble.grid5000.fr,32552,32605,2194391,234732
QuickSort,dahu-10.grenoble.grid5000.fr,114240,7582,722715,62149
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7340,1433,88257,7619
MergeSort,dahu-10.grenoble.grid5000.fr,98831,12652,977476,91647
FrogJump,dahu-10.grenoble.grid5000.fr,1261837,169064,13688136,1295314
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72466,72535,4197866,381980
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1043496,30304,3298637,241465
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,92848,2812,366576,23516
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,416487,12109,1513852,94691
NBody sequential,dahu-10.grenoble.grid5000.fr,30891,30968,2025569,220090
QuickSort,dahu-10.grenoble.grid5000.fr,111405,7673,655272,53519
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7195,1057,82153,7527
MergeSort,dahu-10.grenoble.grid5000.fr,100950,12367,984495,97048
FrogJump,dahu-10.grenoble.grid5000.fr,1261276,166439,13552211,1269747
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72770,72795,4253896,386035
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1041855,30205,3374442,242780
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,92750,2881,333617,15713
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,449711,13034,1613094,103199
NBody sequential,dahu-10.grenoble.grid5000.fr,31447,31517,2075861,218897
QuickSort,dahu-10.grenoble.grid5000.fr,116236,7899,748960,58676
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,8007,1989,153931,14412
MergeSort,dahu-10.grenoble.grid5000.fr,87894,12546,1118893,98058
FrogJump,dahu-10.grenoble.grid5000.fr,1243835,159773,13419033,1285353
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72620,72705,3933339,304209
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1024715,29545,3128532,241495
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,88676,2698,356017,24098
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,422465,12377,1598750,105463
NBody sequential,dahu-10.grenoble.grid5000.fr,31659,31731,2285639,228199
QuickSort,dahu-10.grenoble.grid5000.fr,113127,7466,650023,46420
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7956,1652,164794,14872
MergeSort,dahu-10.grenoble.grid5000.fr,85354,12000,960447,92275
FrogJump,dahu-10.grenoble.grid5000.fr,1261685,165801,13168790,1243906
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73209,73291,4006338,308372
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1034294,29876,3185416,226532
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,104227,3293,282287,23364
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,414330,12115,1462154,96972
NBody sequential,dahu-10.grenoble.grid5000.fr,30838,30910,1960932,212793
QuickSort,dahu-10.grenoble.grid5000.fr,116397,7293,719969,49924
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,6862,1074,101135,7207
MergeSort,dahu-10.grenoble.grid5000.fr,85897,13116,1078305,102724
FrogJump,dahu-10.grenoble.grid5000.fr,1246196,209207,15420737,1388705
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72360,72439,4095509,381108
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1063654,30645,3330558,239751
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,88575,2724,332885,22690
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,455534,13302,1579769,99511
NBody sequential,dahu-10.grenoble.grid5000.fr,33172,33250,2236261,231565
QuickSort,dahu-10.grenoble.grid5000.fr,109183,7451,716368,55952
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7706,1330,98694,7161
MergeSort,dahu-10.grenoble.grid5000.fr,93416,12357,972104,82758
FrogJump,dahu-10.grenoble.grid5000.fr,1267443,160942,13008511,1222730
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73645,73775,4776965,521792
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1069079,30916,3369437,243255
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,88612,2697,243529,15422
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,467313,13782,1664424,108921
NBody sequential,dahu-10.grenoble.grid5000.fr,35206,35286,2551507,249879
QuickSort,dahu-10.grenoble.grid5000.fr,106041,7389,702940,59838
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7883,1382,0,0
MergeSort,dahu-10.grenoble.grid5000.fr,89042,12501,1038816,88878
FrogJump,dahu-10.grenoble.grid5000.fr,1285795,165334,13278530,1306666
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72958,73030,4072866,372341
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1106312,32009,3400748,249818
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,96652,3115,331603,23027
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,449869,13247,1554134,100904
NBody sequential,dahu-10.grenoble.grid5000.fr,35638,35866,2584527,259748
QuickSort,dahu-10.grenoble.grid5000.fr,106642,7458,704527,52479
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7423,1124,95214,6609
MergeSort,dahu-10.grenoble.grid5000.fr,84900,12439,1010191,87653
FrogJump,dahu-10.grenoble.grid5000.fr,1313007,173516,13745570,1356957
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72741,72817,4096180,378492
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1088255,31412,3240470,243515
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,88660,2809,333618,23363
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,411833,12075,1425838,93346
