name,machine_id,cpu_time_us,wall_clock_time_us,package_energy,core_energy
MergeSort,dahu-10.grenoble.grid5000.fr,93334,16749,1407955,126333
FrogJump,dahu-10.grenoble.grid5000.fr,1046146,118261,10696018,928908
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72532,72609,3936819,314369
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,836422,26260,2986809,192811
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,100019,3182,384765,23669
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,455509,13110,1663631,102693
NBody sequential,dahu-10.grenoble.grid5000.fr,31506,31597,2187128,231658
QuickSort,dahu-10.grenoble.grid5000.fr,111068,6941,633604,52831
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7828,1142,85510,7390
MergeSort,dahu-10.grenoble.grid5000.fr,105599,13485,1059262,98012
FrogJump,dahu-10.grenoble.grid5000.fr,1313783,166544,13756435,1279233
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72675,72793,4209950,393118
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1041701,29237,3217521,238512
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,99341,2941,351318,24357
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,459159,12992,1636104,103107
NBody sequential,dahu-10.grenoble.grid5000.fr,31073,31191,2092463,218989
QuickSort,dahu-10.grenoble.grid5000.fr,113786,7096,631590,50872
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7575,1137,170043,15606
MergeSort,dahu-10.grenoble.grid5000.fr,85869,11824,929197,81778
FrogJump,dahu-10.grenoble.grid5000.fr,1263193,163316,13618129,1262939
Life - sequential generation,dahu-10.grenoble.grid5000.fr,74431,74554,4877734,532486
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1070885,30080,3341728,249895
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,93553,2827,242004,16096
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,426289,12062,1485531,96803
NBody sequential,dahu-10.grenoble.grid5000.fr,33720,33807,2409418,244296
QuickSort,dahu-10.grenoble.grid5000.fr,115287,7362,638304,53274
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7311,1143,80505,7711
MergeSort,dahu-10.grenoble.grid5000.fr,93274,13351,1129208,97078
FrogJump,dahu-10.grenoble.grid5000.fr,1143251,143320,12255401,1132950
