name,machine_id,cpu_time_us,wall_clock_time_us,package_energy,core_energy
MergeSort,dahu-10.grenoble.grid5000.fr,54753,24172,1664851,169738
FrogJump,dahu-10.grenoble.grid5000.fr,485044,197816,13339809,1470621
Life - sequential generation,dahu-10.grenoble.grid5000.fr,84818,77962,4973803,547082
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,89706,31116,2232477,216602
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,40080,14130,1064084,99190
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,70416,24078,1850276,169524
NBody sequential,dahu-10.grenoble.grid5000.fr,40095,36898,2354608,252817
QuickSort,dahu-10.grenoble.grid5000.fr,43097,16177,1133481,112684
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,3705,1404,66833,6931
MergeSort,dahu-10.grenoble.grid5000.fr,49919,22325,1525875,156152
FrogJump,dahu-10.grenoble.grid5000.fr,510448,219837,14679955,1629741
Life - sequential generation,dahu-10.grenoble.grid5000.fr,90840,73021,3969472,502743
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,93633,32103,2259515,223961
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,40998,14736,1054319,105509
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,70810,24526,1914729,174879
NBody sequential,dahu-10.grenoble.grid5000.fr,39109,35957,2349969,251532
QuickSort,dahu-10.grenoble.grid5000.fr,42905,16030,1081845,112409
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,4305,1607,57861,7114
MergeSort,dahu-10.grenoble.grid5000.fr,48683,20752,1465877,149818
FrogJump,dahu-10.grenoble.grid5000.fr,512637,214632,14432092,1591567
Life - sequential generation,dahu-10.grenoble.grid5000.fr,89831,72605,3935415,497862
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,92630,32011,2283075,222141
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,39562,14270,1073178,97568
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,67275,23342,1790218,161018
NBody sequential,dahu-10.grenoble.grid5000.fr,39375,36335,2348871,251670
QuickSort,dahu-10.grenoble.grid5000.fr,43547,16469,1200986,121864
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,4657,1693,135437,14275
MergeSort,dahu-10.grenoble.grid5000.fr,49151,20855,1473873,149925
FrogJump,dahu-10.grenoble.grid5000.fr,508556,210387,14208948,1566980
Life - sequential generation,dahu-10.grenoble.grid5000.fr,89258,72507,3956655,497786
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,93180,32275,2271844,222830
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,45687,16587,1136533,112945
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,68799,23893,1837764,168254
NBody sequential,dahu-10.grenoble.grid5000.fr,39350,36206,2352045,251440
QuickSort,dahu-10.grenoble.grid5000.fr,43303,16181,1126645,114046
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,3713,1417,138976,14183
MergeSort,dahu-10.grenoble.grid5000.fr,54582,24128,1602108,172691
FrogJump,dahu-10.grenoble.grid5000.fr,1547054,666694,43104015,4830073
Life - sequential generation,dahu-10.grenoble.grid5000.fr,89122,72533,3935415,499897
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,92675,31984,2213068,222523
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,43550,16321,1220883,117228
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,66636,23112,1796443,159365
NBody sequential,dahu-10.grenoble.grid5000.fr,42250,34131,1866755,235237
QuickSort,dahu-10.grenoble.grid5000.fr,43895,16440,1131528,113036
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,3747,1441,131957,14550
MergeSort,dahu-10.grenoble.grid5000.fr,52868,22357,1472408,158217
FrogJump,dahu-10.grenoble.grid5000.fr,710308,293682,18304580,2145672
Life - sequential generation,dahu-10.grenoble.grid5000.fr,87338,73245,3967519,505252
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,91654,31234,2119380,229041
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,39424,14497,958615,109319
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,69825,23938,1705623,170840
NBody sequential,dahu-10.grenoble.grid5000.fr,41516,36059,2265253,252557
QuickSort,dahu-10.grenoble.grid5000.fr,42494,15699,1001524,114200
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,3918,1471,133972,14412
MergeSort,dahu-10.grenoble.grid5000.fr,49074,21177,1371274,150506
FrogJump,dahu-10.grenoble.grid5000.fr,711390,298169,18773451,2187778
Life - sequential generation,dahu-10.grenoble.grid5000.fr,89080,77382,4908496,534368
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,92623,31510,2068110,221942
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,42031,14514,999082,106871
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,72887,24885,1785885,178903
NBody sequential,dahu-10.grenoble.grid5000.fr,41397,36012,2320306,252878
QuickSort,dahu-10.grenoble.grid5000.fr,42867,16057,1069089,114154
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,4007,1507,69641,7161
MergeSort,dahu-10.grenoble.grid5000.fr,54016,23221,1583431,166356
FrogJump,dahu-10.grenoble.grid5000.fr,807181,365094,22057805,2668626
Life - sequential generation,dahu-10.grenoble.grid5000.fr,87982,74076,3977956,509015
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,89293,30407,1987971,214950
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,40321,14046,963438,104468
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,68290,23392,1613460,163618
NBody sequential,dahu-10.grenoble.grid5000.fr,41437,36045,2304132,253430
QuickSort,dahu-10.grenoble.grid5000.fr,42097,15714,993771,106870
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,4399,1678,134338,14413
MergeSort,dahu-10.grenoble.grid5000.fr,50894,22158,1374325,159120
FrogJump,dahu-10.grenoble.grid5000.fr,1933681,769055,47772644,5631456
Life - sequential generation,dahu-10.grenoble.grid5000.fr,88057,74052,4029958,526565
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,91953,31489,2053889,224145
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,39077,13944,903318,95854
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,67537,23110,1624813,164368
NBody sequential,dahu-10.grenoble.grid5000.fr,41499,34558,1846736,246085
QuickSort,dahu-10.grenoble.grid5000.fr,41721,15435,980039,106916
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,5120,1920,112488,14504
MergeSort,dahu-10.grenoble.grid5000.fr,49383,21363,1331417,151225
FrogJump,dahu-10.grenoble.grid5000.fr,720534,294889,18240005,2169846
Life - sequential generation,dahu-10.grenoble.grid5000.fr,87086,73093,3930288,509444
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,91083,31074,2044306,222814
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,43373,15243,1023862,114001
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,70810,24201,1683773,171865
NBody sequential,dahu-10.grenoble.grid5000.fr,41321,35935,2306879,254041
QuickSort,dahu-10.grenoble.grid5000.fr,41329,15408,1066587,114872
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,4170,1597,66833,7115
MergeSort,dahu-10.grenoble.grid5000.fr,60455,25955,1568539,181091
FrogJump,dahu-10.grenoble.grid5000.fr,785873,361168,20479683,2607502
Life - sequential generation,dahu-10.grenoble.grid5000.fr,87836,76964,4113454,536922
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,94856,33108,1976863,230740
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,39921,14290,884581,97996
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,68993,23555,1460994,159671
NBody sequential,dahu-10.grenoble.grid5000.fr,43174,36213,2296869,253277
QuickSort,dahu-10.grenoble.grid5000.fr,42475,15956,993222,112455
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,3780,1428,80871,6747
MergeSort,dahu-10.grenoble.grid5000.fr,49541,21502,1239010,150338
FrogJump,dahu-10.grenoble.grid5000.fr,705271,287559,16558734,2064413
Life - sequential generation,dahu-10.grenoble.grid5000.fr,88228,76913,4140188,529671
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,94977,32924,2002924,229607
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,42852,14758,940122,104668
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,73167,24893,1549007,175215
NBody sequential,dahu-10.grenoble.grid5000.fr,41762,34863,2231623,242352
QuickSort,dahu-10.grenoble.grid5000.fr,42028,15624,977537,112088
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,4646,1783,64269,13999
MergeSort,dahu-10.grenoble.grid5000.fr,49001,20657,1235776,150644
FrogJump,dahu-10.grenoble.grid5000.fr,700877,285150,16422749,2057177
Life - sequential generation,dahu-10.grenoble.grid5000.fr,88043,76996,4102895,535607
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,91149,31294,1849910,217015
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,39441,13728,861326,97400
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,74805,26505,1600215,185084
NBody sequential,dahu-10.grenoble.grid5000.fr,42496,34338,2217524,245703
QuickSort,dahu-10.grenoble.grid5000.fr,44047,16359,903502,112777
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,3958,1541,120849,14367
MergeSort,dahu-10.grenoble.grid5000.fr,53895,24042,1326779,135543
FrogJump,dahu-10.grenoble.grid5000.fr,1410748,593473,28445301,2335025
