name,machine_id,cpu_time_us,wall_clock_time_us,package_energy,core_energy
MergeSort,dahu-10.grenoble.grid5000.fr,66482,20753,1671627,150430
FrogJump,dahu-10.grenoble.grid5000.fr,586163,146277,11163057,1112401
Life - sequential generation,dahu-10.grenoble.grid5000.fr,79183,79273,5021594,556721
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,108932,18338,1566647,126684
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,39612,6722,612426,49251
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,82349,14015,1337948,98501
NBody sequential,dahu-10.grenoble.grid5000.fr,33059,33197,2137934,234365
QuickSort,dahu-10.grenoble.grid5000.fr,43564,9681,779905,71880
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,4378,1050,91613,6931
MergeSort,dahu-10.grenoble.grid5000.fr,58060,17634,1290463,128581
FrogJump,dahu-10.grenoble.grid5000.fr,591463,156898,11748199,1209725
Life - sequential generation,dahu-10.grenoble.grid5000.fr,76908,77032,4776172,550540
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,101510,17072,1519955,122003
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,36273,6208,565185,43329
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,86036,14891,1481685,108278
NBody sequential,dahu-10.grenoble.grid5000.fr,32983,33069,2151239,235191
QuickSort,dahu-10.grenoble.grid5000.fr,40441,8981,635252,57987
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,4352,1030,60852,7390
MergeSort,dahu-10.grenoble.grid5000.fr,52178,15286,1144712,108186
FrogJump,dahu-10.grenoble.grid5000.fr,564049,150862,11248933,1160123
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73032,73150,4347950,492139
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,102635,17262,1524654,122094
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,37064,6446,557249,42825
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,73279,12518,1231320,85604
NBody sequential,dahu-10.grenoble.grid5000.fr,31500,31571,1946284,219035
QuickSort,dahu-10.grenoble.grid5000.fr,40550,8947,692869,65178
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,4722,1213,76844,7206
MergeSort,dahu-10.grenoble.grid5000.fr,52222,14878,1154294,108691
FrogJump,dahu-10.grenoble.grid5000.fr,620007,177403,12479400,1287648
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72438,72517,3658743,303414
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,113937,19275,1615963,132636
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,38161,6579,532043,49404
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,79711,14309,1384762,100475
NBody sequential,dahu-10.grenoble.grid5000.fr,30678,30753,1679317,179928
QuickSort,dahu-10.grenoble.grid5000.fr,40918,9288,733519,63709
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,4325,951,72327,7344
MergeSort,dahu-10.grenoble.grid5000.fr,52790,15043,1171506,109150
FrogJump,dahu-10.grenoble.grid5000.fr,568907,153460,11450777,1183363
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72896,72923,3688162,309045
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,112061,18961,1544430,127235
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,37747,6735,538939,49495
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,78186,13582,1372616,99465
NBody sequential,dahu-10.grenoble.grid5000.fr,30959,31033,1638485,142764
QuickSort,dahu-10.grenoble.grid5000.fr,40892,9202,664305,39979
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,4488,1068,44678,5324
MergeSort,dahu-10.grenoble.grid5000.fr,54146,16403,1172421,115393
FrogJump,dahu-10.grenoble.grid5000.fr,648786,175239,12358367,1281375
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72690,72822,3726064,311340
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,109902,18433,1536251,129835
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,37018,6302,528990,44539
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,84230,14536,1314754,102402
NBody sequential,dahu-10.grenoble.grid5000.fr,32954,33025,2131587,231519
QuickSort,dahu-10.grenoble.grid5000.fr,40041,8810,694029,65407
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,4679,1183,73975,7161
MergeSort,dahu-10.grenoble.grid5000.fr,52999,16633,1209774,127067
FrogJump,dahu-10.grenoble.grid5000.fr,1863040,467472,33368140,3610907
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73119,73255,4361256,520628
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,109061,18312,1518185,133125
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,37951,6519,523192,46359
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,82892,14179,1301876,104529
NBody sequential,dahu-10.grenoble.grid5000.fr,32243,32370,2048640,228307
QuickSort,dahu-10.grenoble.grid5000.fr,40115,8928,693236,66142
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,4601,1253,150756,14535
MergeSort,dahu-10.grenoble.grid5000.fr,53875,15685,1137143,111308
FrogJump,dahu-10.grenoble.grid5000.fr,690522,185582,13206936,1451618
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72759,72891,4441395,521868
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,108703,18275,1534420,132345
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,37628,6422,535704,45211
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,82335,14108,1321102,103796
NBody sequential,dahu-10.grenoble.grid5000.fr,32596,32722,2169245,227266
QuickSort,dahu-10.grenoble.grid5000.fr,39946,8909,611082,58568
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,4036,975,51879,7527
MergeSort,dahu-10.grenoble.grid5000.fr,53855,16347,1219357,118606
FrogJump,dahu-10.grenoble.grid5000.fr,698949,181059,12844327,1418769
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72998,73124,4383656,515640
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,109209,18302,1551937,134471
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,37975,6453,617247,54055
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,84705,14630,1316464,104086
NBody sequential,dahu-10.grenoble.grid5000.fr,33039,33179,2146418,235054
QuickSort,dahu-10.grenoble.grid5000.fr,41269,9150,697325,65820
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,4307,1008,70618,7252
MergeSort,dahu-10.grenoble.grid5000.fr,52107,15210,1135067,111583
FrogJump,dahu-10.grenoble.grid5000.fr,707975,186752,13213650,1437113
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73011,73140,4375965,512015
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,108972,18297,1521358,131458
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,39039,6694,628539,55095
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,84779,14395,1299191,102877
NBody sequential,dahu-10.grenoble.grid5000.fr,31040,31166,1933588,216877
QuickSort,dahu-10.grenoble.grid5000.fr,40923,9138,696348,65070
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,4491,1127,78003,7022
MergeSort,dahu-10.grenoble.grid5000.fr,53272,16224,1171078,118774
FrogJump,dahu-10.grenoble.grid5000.fr,684590,175053,12532256,1374643
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72786,72907,4348866,509673
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,109784,18394,1531796,133278
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,39352,6739,522338,46604
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,86241,14889,1373471,111950
NBody sequential,dahu-10.grenoble.grid5000.fr,32863,32992,2138911,234549
QuickSort,dahu-10.grenoble.grid5000.fr,40923,9181,755430,72338
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,4264,1019,70068,7115
MergeSort,dahu-10.grenoble.grid5000.fr,53134,17165,1213803,123226
FrogJump,dahu-10.grenoble.grid5000.fr,796934,202896,14390954,1579680
Life - sequential generation,dahu-10.grenoble.grid5000.fr,74121,74249,4538318,521837
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,110989,18757,1568233,133125
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,37439,6388,501220,47048
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,79289,13547,1300900,102587
NBody sequential,dahu-10.grenoble.grid5000.fr,32542,32616,2060847,225874
QuickSort,dahu-10.grenoble.grid5000.fr,40646,8925,680601,66080
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,3739,895,0,0
MergeSort,dahu-10.grenoble.grid5000.fr,51422,14620,1112973,103795
FrogJump,dahu-10.grenoble.grid5000.fr,685036,180749,12868376,1405596
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73337,73407,4379871,512611
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,110450,18636,1591243,139475
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,38452,6586,604491,52601
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,88516,15183,1369076,110022
NBody sequential,dahu-10.grenoble.grid5000.fr,32762,32969,2086237,225691
QuickSort,dahu-10.grenoble.grid5000.fr,41091,8879,677671,65728
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,3785,925,79834,7115
MergeSort,dahu-10.grenoble.grid5000.fr,53239,15223,1117673,111369
FrogJump,dahu-10.grenoble.grid5000.fr,685458,178690,12865385,1404096
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72820,73042,4376393,519144
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,109842,18483,1609127,139811
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,37614,6416,532836,45211
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,83370,14310,1284481,104055
NBody sequential,dahu-10.grenoble.grid5000.fr,32717,32802,2142878,234411
QuickSort,dahu-10.grenoble.grid5000.fr,40441,8893,684080,65561
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,4117,992,61218,7390
MergeSort,dahu-10.grenoble.grid5000.fr,52102,15123,1103573,112210
FrogJump,dahu-10.grenoble.grid5000.fr,712603,190873,13398892,1478821
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72992,73200,4379627,519450
