name,machine_id,cpu_time_us,wall_clock_time_us,package_energy,core_energy
MergeSort,dahu-10.grenoble.grid5000.fr,123987,16391,925108,87669
FrogJump,dahu-10.grenoble.grid5000.fr,1390060,158801,10596774,1156236
Life - sequential generation,dahu-10.grenoble.grid5000.fr,411194,81830,6060532,576443
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,782278,27724,2336236,201884
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,107164,2923,198852,14458
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,315313,10868,1027708,80050
NBody sequential,dahu-10.grenoble.grid5000.fr,221781,41149,3187552,295290
QuickSort,dahu-10.grenoble.grid5000.fr,91150,8011,635680,59410
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,8214,1162,78613,7619
MergeSort,dahu-10.grenoble.grid5000.fr,116901,13344,1013914,103290
FrogJump,dahu-10.grenoble.grid5000.fr,1568683,177784,12868985,1314606
Life - sequential generation,dahu-10.grenoble.grid5000.fr,471948,86747,6467025,606308
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,709277,19844,1796627,143744
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,101850,2679,315001,21573
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,298123,8193,805784,57834
NBody sequential,dahu-10.grenoble.grid5000.fr,216997,40648,3140251,291419
QuickSort,dahu-10.grenoble.grid5000.fr,93666,8531,657347,59686
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,9179,1230,143432,14917
MergeSort,dahu-10.grenoble.grid5000.fr,109386,11664,923642,95808
FrogJump,dahu-10.grenoble.grid5000.fr,1547164,182284,13511501,1373634
Life - sequential generation,dahu-10.grenoble.grid5000.fr,479714,86264,6476119,611863
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,736168,22234,1968012,166464
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,116604,3113,293517,21389
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,289150,8907,876706,65132
NBody sequential,dahu-10.grenoble.grid5000.fr,229071,40893,3067863,286692
QuickSort,dahu-10.grenoble.grid5000.fr,84527,7527,635497,60543
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,8287,1209,76965,7298
MergeSort,dahu-10.grenoble.grid5000.fr,114244,12000,879270,94385
FrogJump,dahu-10.grenoble.grid5000.fr,1563506,179943,13069485,1359130
Life - sequential generation,dahu-10.grenoble.grid5000.fr,467333,85989,6503036,610945
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,723903,20589,1898677,151378
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,102525,2734,285644,21527
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,303481,8794,884519,64260
NBody sequential,dahu-10.grenoble.grid5000.fr,231518,40741,3155876,289996
QuickSort,dahu-10.grenoble.grid5000.fr,85515,7496,567809,52433
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,8200,1081,70007,7666
MergeSort,dahu-10.grenoble.grid5000.fr,136689,12745,912473,94462
FrogJump,dahu-10.grenoble.grid5000.fr,1567314,176852,13155423,1335400
Life - sequential generation,dahu-10.grenoble.grid5000.fr,483432,85815,6395309,602147
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,731682,21077,1913081,151883
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,102558,2867,296691,21481
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,282094,7506,810606,50628
NBody sequential,dahu-10.grenoble.grid5000.fr,222959,47844,3028801,341787
QuickSort,dahu-10.grenoble.grid5000.fr,121894,14043,1014157,103107
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,9084,1296,71106,7206
MergeSort,dahu-10.grenoble.grid5000.fr,133422,17104,1154599,125521
FrogJump,dahu-10.grenoble.grid5000.fr,1904206,253412,16981279,1847169
Life - sequential generation,dahu-10.grenoble.grid5000.fr,454753,100713,6345626,717020
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,753569,23860,2112361,180586
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,102479,2739,276550,22032
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,302596,8714,768858,59517
NBody sequential,dahu-10.grenoble.grid5000.fr,220433,47769,3009574,340088
QuickSort,dahu-10.grenoble.grid5000.fr,90630,7920,497008,49266
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,9057,1192,139465,6977
MergeSort,dahu-10.grenoble.grid5000.fr,105048,11882,785032,77709
FrogJump,dahu-10.grenoble.grid5000.fr,1510246,180230,12526762,1318294
