name,machine_id,cpu_time_us,wall_clock_time_us,package_energy,core_energy
MergeSort,dahu-10.grenoble.grid5000.fr,63210,15076,1241391,106442
FrogJump,dahu-10.grenoble.grid5000.fr,668861,139784,11560335,1061789
Life - sequential generation,dahu-10.grenoble.grid5000.fr,128785,91065,6650556,636311
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,148176,14305,1417233,98012
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,50023,4891,496337,35618
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,96506,9507,1145505,70028
NBody sequential,dahu-10.grenoble.grid5000.fr,63337,34149,2145075,237487
QuickSort,dahu-10.grenoble.grid5000.fr,51196,7694,723326,56778
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,10563,1718,62621,7068
MergeSort,dahu-10.grenoble.grid5000.fr,64178,14598,1139523,101516
FrogJump,dahu-10.grenoble.grid5000.fr,752182,156121,12240569,1194349
Life - sequential generation,dahu-10.grenoble.grid5000.fr,143333,72892,4493702,509383
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,165364,15530,1593623,112317
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,48822,4709,455871,27953
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,97841,9084,1042356,62990
NBody sequential,dahu-10.grenoble.grid5000.fr,60067,41900,3104728,293010
QuickSort,dahu-10.grenoble.grid5000.fr,56070,8461,727476,56870
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,5782,1241,76171,7069
MergeSort,dahu-10.grenoble.grid5000.fr,62588,14054,1158872,99175
FrogJump,dahu-10.grenoble.grid5000.fr,706646,146871,11856781,1119012
Life - sequential generation,dahu-10.grenoble.grid5000.fr,146339,73071,4484425,510102
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,164257,15229,1549312,105142
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,48864,4767,548339,35021
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,99278,10137,1139218,69997
NBody sequential,dahu-10.grenoble.grid5000.fr,57456,40736,2958427,279715
QuickSort,dahu-10.grenoble.grid5000.fr,55673,8903,797484,64031
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,4739,1085,79712,7068
MergeSort,dahu-10.grenoble.grid5000.fr,60623,13697,1190854,99618
FrogJump,dahu-10.grenoble.grid5000.fr,691187,145469,11878449,1113136
Life - sequential generation,dahu-10.grenoble.grid5000.fr,121309,86978,6429488,607578
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,138720,12732,1397641,90928
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,46854,4622,558226,27815
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,103020,9836,1152036,69921
NBody sequential,dahu-10.grenoble.grid5000.fr,64222,34163,2128229,229867
QuickSort,dahu-10.grenoble.grid5000.fr,51096,7543,635923,56686
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,5048,1347,156798,14321
MergeSort,dahu-10.grenoble.grid5000.fr,67571,14196,1124203,101577
FrogJump,dahu-10.grenoble.grid5000.fr,752533,156964,12353118,1186744
Life - sequential generation,dahu-10.grenoble.grid5000.fr,121518,72893,4787951,477972
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,157551,14708,1459103,98242
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,49236,4809,544188,35174
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,92192,8795,1083738,63021
NBody sequential,dahu-10.grenoble.grid5000.fr,64728,34071,2112421,237808
QuickSort,dahu-10.grenoble.grid5000.fr,52054,7656,708250,57053
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7857,1388,72997,6931
MergeSort,dahu-10.grenoble.grid5000.fr,60843,12595,1065427,87118
FrogJump,dahu-10.grenoble.grid5000.fr,749205,162595,12967679,1231482
Life - sequential generation,dahu-10.grenoble.grid5000.fr,120560,74691,4899524,516635
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,149899,14118,1405575,101148
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,50161,4820,503783,35466
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,112451,11211,1162473,78489
NBody sequential,dahu-10.grenoble.grid5000.fr,63414,34090,2102534,237395
QuickSort,dahu-10.grenoble.grid5000.fr,50440,7550,698912,56319
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,9392,1740,67627,6977
MergeSort,dahu-10.grenoble.grid5000.fr,66323,13849,1093931,98318
FrogJump,dahu-10.grenoble.grid5000.fr,951961,236477,17350846,1777630
Life - sequential generation,dahu-10.grenoble.grid5000.fr,139756,73432,4453358,510301
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,152621,14122,1421932,101944
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,53236,5239,489562,35343
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,96881,9061,1040890,64979
NBody sequential,dahu-10.grenoble.grid5000.fr,61634,40825,3019645,279928
QuickSort,dahu-10.grenoble.grid5000.fr,51263,8069,707396,56136
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,4705,1015,85876,7115
MergeSort,dahu-10.grenoble.grid5000.fr,60818,13648,1182004,98869
FrogJump,dahu-10.grenoble.grid5000.fr,798042,167890,13594814,1277505
Life - sequential generation,dahu-10.grenoble.grid5000.fr,132008,87213,6364852,606661
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,148919,13844,1380672,93865
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,46998,4750,436095,28213
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,99058,9622,1144651,71650
NBody sequential,dahu-10.grenoble.grid5000.fr,61271,40545,3007011,279760
QuickSort,dahu-10.grenoble.grid5000.fr,50977,7785,640501,56487
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,4702,1032,86181,7023
MergeSort,dahu-10.grenoble.grid5000.fr,59251,13117,1116086,92611
FrogJump,dahu-10.grenoble.grid5000.fr,797748,168608,13641872,1297195
Life - sequential generation,dahu-10.grenoble.grid5000.fr,132369,87313,6428878,608956
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,148771,13768,1356564,94784
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,46441,4395,442443,28274
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,97575,9078,1046140,64719
NBody sequential,dahu-10.grenoble.grid5000.fr,61304,40468,3011589,279455
QuickSort,dahu-10.grenoble.grid5000.fr,51249,7969,727049,56258
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,5018,1042,91308,6931
MergeSort,dahu-10.grenoble.grid5000.fr,60640,13935,1159726,98685
FrogJump,dahu-10.grenoble.grid5000.fr,792627,174149,14060572,1323939
Life - sequential generation,dahu-10.grenoble.grid5000.fr,133158,87999,6491744,615504
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,152549,14330,1459347,104697
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,46269,4315,594054,38878
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,96443,8984,1042721,64918
NBody sequential,dahu-10.grenoble.grid5000.fr,61389,40541,3011406,278949
QuickSort,dahu-10.grenoble.grid5000.fr,51069,8031,725156,56289
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,5553,1374,78307,7160
MergeSort,dahu-10.grenoble.grid5000.fr,59179,12766,1033567,84609
FrogJump,dahu-10.grenoble.grid5000.fr,776601,163970,13332547,1249215
Life - sequential generation,dahu-10.grenoble.grid5000.fr,131364,86504,6353804,600770
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,150065,13966,1352963,94829
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,46293,4371,435790,28182
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,95612,9246,1037839,64413
NBody sequential,dahu-10.grenoble.grid5000.fr,61879,40705,3086174,285559
QuickSort,dahu-10.grenoble.grid5000.fr,51464,7879,723631,56824
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,5101,1022,80688,7160
MergeSort,dahu-10.grenoble.grid5000.fr,61065,14722,1255368,105983
FrogJump,dahu-10.grenoble.grid5000.fr,836548,171767,13985072,1320589
Life - sequential generation,dahu-10.grenoble.grid5000.fr,137074,72770,4438038,502972
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,156510,14423,1409969,101363
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,47765,4521,435301,35450
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,95627,8827,1040647,66922
