name,machine_id,cpu_time_us,wall_clock_time_us,package_energy,core_energy
MergeSort,dahu-10.grenoble.grid5000.fr,145977,17212,1059811,90729
FrogJump,dahu-10.grenoble.grid5000.fr,1721884,169505,13127042,1315861
Life - sequential generation,dahu-10.grenoble.grid5000.fr,633576,94971,7413555,678830
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,975617,26841,2602288,206612
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,125673,2775,214416,15560
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,363963,9970,1036496,74680
NBody sequential,dahu-10.grenoble.grid5000.fr,302825,44962,3647940,323503
QuickSort,dahu-10.grenoble.grid5000.fr,103645,8358,666624,61689
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,10920,1278,165955,15009
MergeSort,dahu-10.grenoble.grid5000.fr,130288,13547,1164120,111752
FrogJump,dahu-10.grenoble.grid5000.fr,1850446,185244,15172690,1461273
Life - sequential generation,dahu-10.grenoble.grid5000.fr,540261,101064,7509441,720553
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,909516,22236,2192316,168973
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,118287,2615,233032,15743
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,347477,9131,968626,66952
NBody sequential,dahu-10.grenoble.grid5000.fr,307363,45004,3621939,321055
QuickSort,dahu-10.grenoble.grid5000.fr,95053,7762,604796,53458
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,15291,1775,86121,7115
MergeSort,dahu-10.grenoble.grid5000.fr,140210,12496,1032346,94325
FrogJump,dahu-10.grenoble.grid5000.fr,1894914,194900,15503928,1483856
Life - sequential generation,dahu-10.grenoble.grid5000.fr,640797,96727,7656657,687628
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,964856,24933,2424249,191143
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,120394,2663,214599,15866
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,342072,8357,851133,60313
NBody sequential,dahu-10.grenoble.grid5000.fr,301027,45290,3705129,323733
QuickSort,dahu-10.grenoble.grid5000.fr,96514,7890,678892,61154
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,17279,1856,84656,7528
MergeSort,dahu-10.grenoble.grid5000.fr,131459,11869,1039548,95120
FrogJump,dahu-10.grenoble.grid5000.fr,1873831,191201,15759054,1475562
