name,machine_id,cpu_time_us,wall_clock_time_us,package_energy,core_energy
MergeSort,dahu-10.grenoble.grid5000.fr,89430,15721,849363,63005
FrogJump,dahu-10.grenoble.grid5000.fr,918136,130663,6722395,504992
Life - sequential generation,dahu-10.grenoble.grid5000.fr,229334,96065,4939014,372341
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,365181,17672,952940,89642
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,91923,3859,213073,18911
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,198128,9034,477660,41219
NBody sequential,dahu-10.grenoble.grid5000.fr,113421,47402,2481073,198701
QuickSort,dahu-10.grenoble.grid5000.fr,74911,8079,413024,30248
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7476,1413,52551,7620
MergeSort,dahu-10.grenoble.grid5000.fr,86456,14427,792418,64536
FrogJump,dahu-10.grenoble.grid5000.fr,933797,142648,7289288,534077
Life - sequential generation,dahu-10.grenoble.grid5000.fr,239832,100668,5139269,381704
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,360497,15057,797605,85313
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,84631,3442,169067,21205
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,192593,8164,467162,56044
NBody sequential,dahu-10.grenoble.grid5000.fr,125760,48457,3173271,273518
QuickSort,dahu-10.grenoble.grid5000.fr,77695,9472,877500,66203
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7054,1188,85998,7344
MergeSort,dahu-10.grenoble.grid5000.fr,82861,11781,986509,87057
FrogJump,dahu-10.grenoble.grid5000.fr,1198584,167857,12147674,1241885
Life - sequential generation,dahu-10.grenoble.grid5000.fr,305701,100761,6237716,703677
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,415277,18151,1616085,126531
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,72183,3360,268127,28320
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,178848,7092,712156,49205
NBody sequential,dahu-10.grenoble.grid5000.fr,145161,47881,3031791,337732
QuickSort,dahu-10.grenoble.grid5000.fr,68655,7926,636473,56579
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,10105,1702,134643,14412
MergeSort,dahu-10.grenoble.grid5000.fr,93506,14426,930600,99144
FrogJump,dahu-10.grenoble.grid5000.fr,1256948,185040,13169156,1383365
Life - sequential generation,dahu-10.grenoble.grid5000.fr,300113,100004,6196944,702392
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,400231,17361,1531063,119447
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,70083,2876,275512,21205
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,180227,7710,766905,56259
NBody sequential,dahu-10.grenoble.grid5000.fr,142961,47556,2956841,337502
QuickSort,dahu-10.grenoble.grid5000.fr,67600,7392,562681,49403
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7030,1191,68786,7069
MergeSort,dahu-10.grenoble.grid5000.fr,84242,12518,926755,92198
FrogJump,dahu-10.grenoble.grid5000.fr,1255845,182184,12781462,1355763
Life - sequential generation,dahu-10.grenoble.grid5000.fr,310294,102478,6308944,732043
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,428901,21680,1861934,164047
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,81828,3526,293090,29805
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,181888,9338,873227,69615
NBody sequential,dahu-10.grenoble.grid5000.fr,139682,42805,3184013,309274
QuickSort,dahu-10.grenoble.grid5000.fr,71608,7313,655150,60373
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,8431,1548,76599,7160
MergeSort,dahu-10.grenoble.grid5000.fr,93416,16788,1121884,127510
FrogJump,dahu-10.grenoble.grid5000.fr,1754702,313171,22905703,2397235
Life - sequential generation,dahu-10.grenoble.grid5000.fr,309261,100440,6151168,731462
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,395240,17390,1637936,135115
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,68443,2780,219238,14918
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,179323,8491,909788,70977
NBody sequential,dahu-10.grenoble.grid5000.fr,146494,47519,2939384,347493
QuickSort,dahu-10.grenoble.grid5000.fr,70113,7814,536620,61307
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,8005,1149,48706,7436
MergeSort,dahu-10.grenoble.grid5000.fr,90480,14507,1047482,114948
FrogJump,dahu-10.grenoble.grid5000.fr,1258388,178418,12545012,1359374
Life - sequential generation,dahu-10.grenoble.grid5000.fr,304390,100102,6189315,730912
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,404365,18105,1645503,143928
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,69802,2865,271911,15560
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,190400,8251,784666,63878
NBody sequential,dahu-10.grenoble.grid5000.fr,143909,42855,3197867,312732
QuickSort,dahu-10.grenoble.grid5000.fr,69101,7481,565795,54666
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,8636,1681,144470,15055
MergeSort,dahu-10.grenoble.grid5000.fr,89839,12308,1038206,103107
FrogJump,dahu-10.grenoble.grid5000.fr,2141282,289719,21843023,2264400
Life - sequential generation,dahu-10.grenoble.grid5000.fr,296797,90090,6672041,646211
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,399327,17092,1616696,134197
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,72911,3335,301086,22950
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,165249,6580,779173,55157
NBody sequential,dahu-10.grenoble.grid5000.fr,140146,42790,3231620,312717
QuickSort,dahu-10.grenoble.grid5000.fr,69540,7309,580748,55004
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,8448,1783,146240,14826
MergeSort,dahu-10.grenoble.grid5000.fr,82386,11843,996701,95196
FrogJump,dahu-10.grenoble.grid5000.fr,1295084,188146,14212366,1475593
Life - sequential generation,dahu-10.grenoble.grid5000.fr,294869,90114,6579451,640840
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,398494,17880,1693050,142030
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,68598,2930,297668,23363
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,172432,7135,766539,48302
NBody sequential,dahu-10.grenoble.grid5000.fr,140407,42734,3231254,310682
QuickSort,dahu-10.grenoble.grid5000.fr,69535,7190,567869,54085
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,6594,1198,145568,7344
MergeSort,dahu-10.grenoble.grid5000.fr,87387,11639,998105,93697
FrogJump,dahu-10.grenoble.grid5000.fr,1271371,187867,14101587,1484100
Life - sequential generation,dahu-10.grenoble.grid5000.fr,277015,86944,6461104,624057
