name,machine_id,cpu_time_us,wall_clock_time_us,package_energy,core_energy
MergeSort,dahu-10.grenoble.grid5000.fr,113304,18400,1555416,135053
FrogJump,dahu-10.grenoble.grid5000.fr,1445368,144191,12755338,1067511
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73076,73197,3980397,310452
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1825087,37779,4083364,326349
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,131598,2942,337524,25061
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,727123,15420,1884273,134854
NBody sequential,dahu-10.grenoble.grid5000.fr,32034,32154,2009638,220733
QuickSort,dahu-10.grenoble.grid5000.fr,145031,7483,650633,50781
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7315,1133,84229,7299
MergeSort,dahu-10.grenoble.grid5000.fr,107606,13734,1145871,104928
FrogJump,dahu-10.grenoble.grid5000.fr,1563167,169415,13993251,1319334
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72982,73111,4157582,385790
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1850725,37559,3987905,316572
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,130513,2874,344726,24970
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,711674,14474,1659542,117795
NBody sequential,dahu-10.grenoble.grid5000.fr,32127,32246,2123103,224956
QuickSort,dahu-10.grenoble.grid5000.fr,151711,7436,631529,44171
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,8225,1110,94849,7344
MergeSort,dahu-10.grenoble.grid5000.fr,104325,11566,1014584,89979
FrogJump,dahu-10.grenoble.grid5000.fr,1594726,172767,14073877,1335139
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73425,73623,4144887,375462
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1852428,37472,3990102,319066
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,124646,2744,340636,25276
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,659635,13451,1659359,109043
NBody sequential,dahu-10.grenoble.grid5000.fr,32457,32589,2189752,220549
QuickSort,dahu-10.grenoble.grid5000.fr,146620,7530,638488,51607
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,6978,1098,155944,7527
MergeSort,dahu-10.grenoble.grid5000.fr,99308,11408,975827,89841
FrogJump,dahu-10.grenoble.grid5000.fr,1581651,168262,13939235,1320696
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72901,73031,4096548,381459
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1863780,37628,4005422,327420
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,127918,2813,356017,24985
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,655192,13341,1543758,108753
NBody sequential,dahu-10.grenoble.grid5000.fr,32476,32604,2102900,230280
QuickSort,dahu-10.grenoble.grid5000.fr,152263,7246,623106,60710
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,8175,1200,85144,7543
MergeSort,dahu-10.grenoble.grid5000.fr,106961,12327,1104001,97875
FrogJump,dahu-10.grenoble.grid5000.fr,1639580,176383,14423975,1418906
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73340,73476,4744678,529548
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1814663,36689,3879934,312931
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,127136,2744,336608,25230
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,654357,13368,1632687,109242
NBody sequential,dahu-10.grenoble.grid5000.fr,33658,33737,2506646,247263
QuickSort,dahu-10.grenoble.grid5000.fr,145447,6885,648680,55662
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7351,1081,79650,7573
MergeSort,dahu-10.grenoble.grid5000.fr,100932,11287,937071,83293
FrogJump,dahu-10.grenoble.grid5000.fr,1631997,176813,14152796,1366046
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72805,72878,4115651,370642
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1859884,37635,4039540,311004
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,127003,2796,333801,24709
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,653933,13298,1543514,107896
NBody sequential,dahu-10.grenoble.grid5000.fr,33143,33217,2211054,233876
QuickSort,dahu-10.grenoble.grid5000.fr,142880,7658,635863,50873
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7783,1070,72693,7344
MergeSort,dahu-10.grenoble.grid5000.fr,104944,12677,1053342,95273
FrogJump,dahu-10.grenoble.grid5000.fr,1634917,220671,16416156,1528026
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73142,73217,3967458,314431
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1851650,37572,4000173,297279
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,127018,2783,236633,15560
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,643990,13122,1515133,101668
NBody sequential,dahu-10.grenoble.grid5000.fr,33132,33212,2090632,229347
