name,machine_id,cpu_time_us,wall_clock_time_us,package_energy,core_energy
MergeSort,dahu-10.grenoble.grid5000.fr,163636,19653,1801021,141495
FrogJump,dahu-10.grenoble.grid5000.fr,1786424,164929,14960594,1302015
Life - sequential generation,dahu-10.grenoble.grid5000.fr,742212,101136,7381267,737399
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1065499,28023,3153557,234778
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,135045,2896,349059,23485
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,393623,11330,1315853,87194
NBody sequential,dahu-10.grenoble.grid5000.fr,315326,44892,3349723,328751
QuickSort,dahu-10.grenoble.grid5000.fr,114467,8641,780027,66219
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,22825,2265,154907,14734
MergeSort,dahu-10.grenoble.grid5000.fr,155186,14830,1241635,111262
FrogJump,dahu-10.grenoble.grid5000.fr,1939413,190760,16776324,1509238
Life - sequential generation,dahu-10.grenoble.grid5000.fr,712679,100427,7387798,734354
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1027995,23925,2786369,205770
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,121912,2592,365661,24143
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,370477,9283,1126340,73027
NBody sequential,dahu-10.grenoble.grid5000.fr,339793,48073,3541617,343868
QuickSort,dahu-10.grenoble.grid5000.fr,101718,7990,723082,58997
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,12869,1190,80444,7298
MergeSort,dahu-10.grenoble.grid5000.fr,136984,12734,1114499,96788
FrogJump,dahu-10.grenoble.grid5000.fr,1962284,190091,16482441,1506973
Life - sequential generation,dahu-10.grenoble.grid5000.fr,706317,100853,7435528,731983
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,983551,21920,2551996,190271
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,121551,2619,236999,15835
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,374370,8522,1130246,74327
NBody sequential,dahu-10.grenoble.grid5000.fr,338498,48041,3479788,345459
QuickSort,dahu-10.grenoble.grid5000.fr,98175,8027,734495,59166
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,13773,1398,165832,14826
MergeSort,dahu-10.grenoble.grid5000.fr,134770,12658,1055051,89597
FrogJump,dahu-10.grenoble.grid5000.fr,1981472,192654,16703937,1524324
Life - sequential generation,dahu-10.grenoble.grid5000.fr,718011,100850,7424663,742769
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1030709,24500,2831414,206259
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,130350,3103,364684,24312
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,356339,8796,1141538,74113
NBody sequential,dahu-10.grenoble.grid5000.fr,343294,47968,3461783,346255
QuickSort,dahu-10.grenoble.grid5000.fr,103998,8162,699522,59272
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,14386,1519,157593,14825
MergeSort,dahu-10.grenoble.grid5000.fr,126695,11740,1006101,89291
FrogJump,dahu-10.grenoble.grid5000.fr,1938838,185168,16250508,1451251
Life - sequential generation,dahu-10.grenoble.grid5000.fr,755236,104836,7698955,765780
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,969515,22311,2544671,180632
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,117511,2497,246093,15515
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,340442,7854,996519,63327
NBody sequential,dahu-10.grenoble.grid5000.fr,337865,48019,3586295,352864
QuickSort,dahu-10.grenoble.grid5000.fr,102030,7666,714537,58890
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,11527,1353,78308,7420
MergeSort,dahu-10.grenoble.grid5000.fr,138097,12631,1038938,89153
FrogJump,dahu-10.grenoble.grid5000.fr,2766607,303053,25405880,2356246
Life - sequential generation,dahu-10.grenoble.grid5000.fr,696472,101150,7617534,731998
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1016342,26261,2961052,208814
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,116722,2457,357421,23409
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,357222,7990,922971,63388
NBody sequential,dahu-10.grenoble.grid5000.fr,332289,48100,3706960,351227
QuickSort,dahu-10.grenoble.grid5000.fr,97052,7783,786009,58935
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,10029,1168,154358,6610
MergeSort,dahu-10.grenoble.grid5000.fr,131617,12264,1066465,89459
FrogJump,dahu-10.grenoble.grid5000.fr,2016662,199098,17182818,1523421
Life - sequential generation,dahu-10.grenoble.grid5000.fr,672446,95880,7068586,695278
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,958221,22052,2566400,176990
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,120135,2573,377806,22981
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,344559,7459,946164,55156
NBody sequential,dahu-10.grenoble.grid5000.fr,320453,47602,4084035,344571
QuickSort,dahu-10.grenoble.grid5000.fr,99873,7762,773619,59027
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,10651,1192,89172,7421
MergeSort,dahu-10.grenoble.grid5000.fr,130296,12138,1212765,95794
