name,machine_id,cpu_time_us,wall_clock_time_us,package_energy,core_energy
MergeSort,dahu-10.grenoble.grid5000.fr,91683,15087,1290158,111185
FrogJump,dahu-10.grenoble.grid5000.fr,1014075,126154,11050692,981801
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72947,73044,3944326,308631
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,662236,21168,2422479,144646
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,88209,3171,366271,21619
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,350944,11620,1598140,85419
NBody sequential,dahu-10.grenoble.grid5000.fr,30918,30944,2257196,220504
QuickSort,dahu-10.grenoble.grid5000.fr,109227,8103,712339,56181
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7147,1587,194579,14826
MergeSort,dahu-10.grenoble.grid5000.fr,91484,12886,1083249,95243
FrogJump,dahu-10.grenoble.grid5000.fr,1034979,139556,11588898,1045494
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73110,73244,3923086,304822
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,675595,21708,2536798,153428
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,87054,3219,309753,28872
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,330932,10842,1461117,78580
NBody sequential,dahu-10.grenoble.grid5000.fr,30657,30774,1955561,219892
QuickSort,dahu-10.grenoble.grid5000.fr,106524,7988,674193,50811
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7532,1767,169800,14459
MergeSort,dahu-10.grenoble.grid5000.fr,89525,13014,1051328,90775
FrogJump,dahu-10.grenoble.grid5000.fr,1881663,232626,19857249,1760495
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72425,72541,4021718,316449
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,678338,21787,2481561,149068
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,86754,3192,372191,22078
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,323352,10415,1343685,71833
NBody sequential,dahu-10.grenoble.grid5000.fr,30832,30914,1995479,219815
QuickSort,dahu-10.grenoble.grid5000.fr,104072,8145,805418,58018
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7529,1559,155151,14504
MergeSort,dahu-10.grenoble.grid5000.fr,89434,13544,1088621,95013
FrogJump,dahu-10.grenoble.grid5000.fr,1050485,145319,11941864,1080884
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72674,72742,4153615,362748
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,637359,20306,2356500,140638
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,87636,3001,374267,21987
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,328340,10797,1360775,71849
NBody sequential,dahu-10.grenoble.grid5000.fr,30670,30745,1930110,210590
QuickSort,dahu-10.grenoble.grid5000.fr,104941,7792,661436,40591
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7508,1551,179260,14138
MergeSort,dahu-10.grenoble.grid5000.fr,93051,13759,1134457,102495
FrogJump,dahu-10.grenoble.grid5000.fr,1057216,142717,11685700,1039161
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73368,73503,4132008,372478
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,669214,21504,2459650,145228
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,87879,3191,344664,21802
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,332994,10627,1376644,71543
NBody sequential,dahu-10.grenoble.grid5000.fr,30769,30829,2080928,219081
QuickSort,dahu-10.grenoble.grid5000.fr,102312,7760,741270,56702
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7523,1091,87647,7114
MergeSort,dahu-10.grenoble.grid5000.fr,86628,12525,1014646,87945
FrogJump,dahu-10.grenoble.grid5000.fr,1058992,142386,11864167,1058760
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72672,72798,3997426,358296
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,659279,21138,2378900,141311
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,87368,3137,380431,21481
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,321053,10454,1482174,71344
NBody sequential,dahu-10.grenoble.grid5000.fr,30710,30841,1982478,210360
QuickSort,dahu-10.grenoble.grid5000.fr,105260,7884,771788,53107
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7751,1695,144775,7482
MergeSort,dahu-10.grenoble.grid5000.fr,102226,13047,1066770,90560
FrogJump,dahu-10.grenoble.grid5000.fr,1085116,179916,13940944,1224887
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72550,72668,3949270,290440
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,639248,20345,2424066,138159
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,86228,3018,372435,21344
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,326582,10499,1374142,70411
NBody sequential,dahu-10.grenoble.grid5000.fr,32446,32574,2226618,225369
QuickSort,dahu-10.grenoble.grid5000.fr,103616,7947,751158,57375
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7286,1509,76477,7344
MergeSort,dahu-10.grenoble.grid5000.fr,103236,13879,1115598,99037
FrogJump,dahu-10.grenoble.grid5000.fr,1067595,147374,11958649,1037830
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73208,73324,4145741,375278
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,642264,20539,2327996,137700
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,86779,3008,348449,21802
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,319492,10264,1340939,70671
NBody sequential,dahu-10.grenoble.grid5000.fr,32744,32875,2280268,230464
QuickSort,dahu-10.grenoble.grid5000.fr,103570,7696,677427,50444
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7221,1152,83495,8079
MergeSort,dahu-10.grenoble.grid5000.fr,86621,12236,1050596,88801
FrogJump,dahu-10.grenoble.grid5000.fr,1001932,130017,11168306,1021092
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73099,73174,4072865,348610
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,649840,20702,2370051,138434
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,84053,2927,343627,22399
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,319028,10414,1350704,71604
NBody sequential,dahu-10.grenoble.grid5000.fr,33255,33341,2377496,235023
QuickSort,dahu-10.grenoble.grid5000.fr,104685,7731,752684,58018
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7768,1590,93444,7069
MergeSort,dahu-10.grenoble.grid5000.fr,89540,14307,1304074,109870
FrogJump,dahu-10.grenoble.grid5000.fr,1058297,151867,13176602,1169135
Life - sequential generation,dahu-10.grenoble.grid5000.fr,78030,78160,4292836,385652
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,897526,28351,3068717,211843
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,86492,2907,372863,23516
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,409317,13125,1657222,98563
NBody sequential,dahu-10.grenoble.grid5000.fr,32916,32972,2287470,234763
QuickSort,dahu-10.grenoble.grid5000.fr,102252,7447,654661,52265
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7016,1258,77270,7390
MergeSort,dahu-10.grenoble.grid5000.fr,85719,11886,1028805,89719
FrogJump,dahu-10.grenoble.grid5000.fr,1076580,149162,12559660,1162923
Life - sequential generation,dahu-10.grenoble.grid5000.fr,75499,75631,4171864,319678
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,902811,28542,3169121,216418
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,87828,2972,357359,23378
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,428433,13695,1759945,98042
NBody sequential,dahu-10.grenoble.grid5000.fr,37808,37887,2810967,267949
QuickSort,dahu-10.grenoble.grid5000.fr,96571,7639,643736,50934
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,8446,1799,176818,14183
MergeSort,dahu-10.grenoble.grid5000.fr,82994,12976,1106015,94722
FrogJump,dahu-10.grenoble.grid5000.fr,1019461,129385,11186190,1016915
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73969,74041,4769641,531125
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,891233,28143,3156547,217107
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,86878,2903,363342,23225
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,380929,12139,1527156,90974
NBody sequential,dahu-10.grenoble.grid5000.fr,30701,30779,1912715,217291
QuickSort,dahu-10.grenoble.grid5000.fr,107522,7746,734190,56289
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7364,1394,89782,7069
MergeSort,dahu-10.grenoble.grid5000.fr,85694,12266,1025388,88862
FrogJump,dahu-10.grenoble.grid5000.fr,1087567,150809,12411589,1125499
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72796,72868,4062307,353644
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,919296,31165,3291862,235681
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,88722,2908,467528,22674
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,387126,12338,1644771,95886
NBody sequential,dahu-10.grenoble.grid5000.fr,30786,30875,2121943,209993
QuickSort,dahu-10.grenoble.grid5000.fr,104618,7657,731932,53305
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7605,1682,79345,7069
MergeSort,dahu-10.grenoble.grid5000.fr,90325,13663,1070554,95059
FrogJump,dahu-10.grenoble.grid5000.fr,1204226,206642,15328513,1330396
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72650,72766,4116200,381521
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,896837,28347,3136223,219693
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,85365,2831,347350,22690
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,424100,13559,1646846,97507
NBody sequential,dahu-10.grenoble.grid5000.fr,31099,31214,2157160,217734
QuickSort,dahu-10.grenoble.grid5000.fr,100205,7467,641051,46726
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,6969,1110,90210,7665
MergeSort,dahu-10.grenoble.grid5000.fr,81902,12593,1055173,95289
FrogJump,dahu-10.grenoble.grid5000.fr,2075636,253626,21633001,1925658
Life - sequential generation,dahu-10.grenoble.grid5000.fr,74004,74125,4020620,316893
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,904183,28520,3127921,219861
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,87032,2878,236145,23042
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,394279,12578,1633358,97614
NBody sequential,dahu-10.grenoble.grid5000.fr,30770,30888,2108149,219310
QuickSort,dahu-10.grenoble.grid5000.fr,100131,7139,630431,42764
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,6717,1114,80200,7298
MergeSort,dahu-10.grenoble.grid5000.fr,84940,11973,988950,89016
FrogJump,dahu-10.grenoble.grid5000.fr,1132802,149779,12315521,1128619
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72598,72727,4220082,391022
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,917173,28943,3110588,220396
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,85778,2854,360717,22644
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,431919,15247,1912776,119815
NBody sequential,dahu-10.grenoble.grid5000.fr,31572,31593,2155268,223548
QuickSort,dahu-10.grenoble.grid5000.fr,104981,7694,661315,51714
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7303,1131,110108,7588
MergeSort,dahu-10.grenoble.grid5000.fr,87813,12459,1026608,87914
FrogJump,dahu-10.grenoble.grid5000.fr,1135505,203539,15196922,1323542
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72496,72626,3885610,295688
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,900242,28500,3043815,210329
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,87749,2903,379454,22292
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,393503,12605,1633663,95808
NBody sequential,dahu-10.grenoble.grid5000.fr,31039,31159,2181330,225721
QuickSort,dahu-10.grenoble.grid5000.fr,100030,7443,730650,49373
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7632,1456,86060,7114
MergeSort,dahu-10.grenoble.grid5000.fr,88223,13016,1091367,94692
FrogJump,dahu-10.grenoble.grid5000.fr,1065990,147858,12259551,1107735
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72167,72297,4005911,349758
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,906330,28609,3071403,215149
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,86041,2912,363097,22414
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,379039,12039,1511898,90056
NBody sequential,dahu-10.grenoble.grid5000.fr,33297,33507,2418573,238909
QuickSort,dahu-10.grenoble.grid5000.fr,104418,7587,647398,51668
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7937,1410,176391,14412
MergeSort,dahu-10.grenoble.grid5000.fr,83488,11604,935850,80417
FrogJump,dahu-10.grenoble.grid5000.fr,1086780,149270,12341826,1124000
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72690,72815,3988454,320015
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,913500,28835,3146111,225415
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,88280,2912,373351,23103
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,421759,13594,1732173,105371
NBody sequential,dahu-10.grenoble.grid5000.fr,36003,36071,2632684,254515
QuickSort,dahu-10.grenoble.grid5000.fr,98261,7640,746885,58431
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7977,1387,87646,6930
MergeSort,dahu-10.grenoble.grid5000.fr,84837,12346,1029294,88266
FrogJump,dahu-10.grenoble.grid5000.fr,1075729,146752,12366851,1139253
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72959,73036,4099843,371606
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,892293,28077,3048759,210941
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,90863,3111,364501,22353
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,374216,11963,1528500,88434
NBody sequential,dahu-10.grenoble.grid5000.fr,33601,33685,2392755,240102
QuickSort,dahu-10.grenoble.grid5000.fr,100651,7636,739683,58767
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7333,1130,92774,7069
MergeSort,dahu-10.grenoble.grid5000.fr,86047,12803,1096921,95181
FrogJump,dahu-10.grenoble.grid5000.fr,1056167,140574,11965607,1105042
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72457,72527,3918324,305664
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,918223,29010,3126701,217229
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,87777,2908,359985,22491
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,382987,12236,1551571,89352
NBody sequential,dahu-10.grenoble.grid5000.fr,35633,35844,2612603,254883
QuickSort,dahu-10.grenoble.grid5000.fr,107302,7919,760374,58936
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7995,1606,97290,7069
MergeSort,dahu-10.grenoble.grid5000.fr,104975,16043,1270443,116816
FrogJump,dahu-10.grenoble.grid5000.fr,1071901,148761,12249480,1086177
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72352,72421,4079823,368026
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,902332,28488,3080741,209105
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,90097,2955,369628,22384
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,414640,13208,1763057,103229
NBody sequential,dahu-10.grenoble.grid5000.fr,31192,31268,2077326,211232
QuickSort,dahu-10.grenoble.grid5000.fr,104583,7881,733641,54254
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7724,1252,111267,14321
MergeSort,dahu-10.grenoble.grid5000.fr,82439,11851,989866,82696
FrogJump,dahu-10.grenoble.grid5000.fr,1212402,159333,13136441,1187571
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72823,72953,4155812,382331
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,889266,28159,2966850,224283
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,84836,2813,232666,23363
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,390812,12455,1563839,102357
NBody sequential,dahu-10.grenoble.grid5000.fr,30930,31057,2101374,217795
QuickSort,dahu-10.grenoble.grid5000.fr,100332,6907,619932,48731
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,6292,1100,79772,7299
MergeSort,dahu-10.grenoble.grid5000.fr,88647,12045,959409,88311
FrogJump,dahu-10.grenoble.grid5000.fr,1230977,167245,13273403,1244548
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73247,73380,4282887,396591
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,866868,27353,2834282,216511
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,84100,2783,364928,22675
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,368613,11792,1446346,93161
NBody sequential,dahu-10.grenoble.grid5000.fr,32349,32468,2146235,216403
QuickSort,dahu-10.grenoble.grid5000.fr,96981,6823,618651,49021
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7844,1123,0,7023
MergeSort,dahu-10.grenoble.grid5000.fr,82754,12138,919065,82574
FrogJump,dahu-10.grenoble.grid5000.fr,1213486,164817,13004850,1179263
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73251,73374,4178090,381475
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,874129,27532,2965080,225522
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,83636,2893,330322,23868
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,385810,12373,1566707,102189
NBody sequential,dahu-10.grenoble.grid5000.fr,34217,34298,2565301,247631
QuickSort,dahu-10.grenoble.grid5000.fr,103515,7551,682005,59242
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7027,1388,93323,7344
MergeSort,dahu-10.grenoble.grid5000.fr,80965,11214,855283,82023
FrogJump,dahu-10.grenoble.grid5000.fr,1219714,167346,13383389,1251219
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73405,73611,4669849,513162
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,883320,27925,3095024,226684
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,84164,2770,241454,15422
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,384582,12334,1481197,93559
NBody sequential,dahu-10.grenoble.grid5000.fr,34944,35022,2532891,248916
QuickSort,dahu-10.grenoble.grid5000.fr,104505,7306,618407,52112
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,6755,1379,73608,7344
MergeSort,dahu-10.grenoble.grid5000.fr,81318,11885,995236,87715
FrogJump,dahu-10.grenoble.grid5000.fr,1187727,163190,13428066,1299704
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72964,73027,4115101,376151
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,875924,27772,2959953,216587
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,89388,3045,347411,23118
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,348196,11153,1387509,85221
NBody sequential,dahu-10.grenoble.grid5000.fr,31520,31594,1937678,216495
QuickSort,dahu-10.grenoble.grid5000.fr,97348,7054,626951,41463
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7132,1117,78979,7436
MergeSort,dahu-10.grenoble.grid5000.fr,96134,12566,912107,80906
FrogJump,dahu-10.grenoble.grid5000.fr,1216182,162135,12963956,1207078
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72731,72800,3969472,309856
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,884214,27848,2908806,217092
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,82582,2780,359679,23134
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,374613,11967,1464108,85726
NBody sequential,dahu-10.grenoble.grid5000.fr,31055,31121,2057551,218301
QuickSort,dahu-10.grenoble.grid5000.fr,102997,7273,656309,53718
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7677,1134,77515,7344
MergeSort,dahu-10.grenoble.grid5000.fr,81421,12355,1034421,86996
FrogJump,dahu-10.grenoble.grid5000.fr,1232667,168975,13740199,1345665
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72752,72871,3884512,301150
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,885195,27909,2988823,221667
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,82141,2718,357177,23333
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,390332,12528,1599972,102678
NBody sequential,dahu-10.grenoble.grid5000.fr,37704,37764,2819084,267306
QuickSort,dahu-10.grenoble.grid5000.fr,103407,7143,654478,53734
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,6308,1116,82458,7115
MergeSort,dahu-10.grenoble.grid5000.fr,82476,12396,992734,88419
FrogJump,dahu-10.grenoble.grid5000.fr,1203692,159960,13102872,1282660
Life - sequential generation,dahu-10.grenoble.grid5000.fr,74563,74649,4876574,520414
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,886126,28040,3070060,228552
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,82230,2797,345886,23439
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,376060,12030,1473813,93911
NBody sequential,dahu-10.grenoble.grid5000.fr,31803,31879,2132319,216510
QuickSort,dahu-10.grenoble.grid5000.fr,98674,6859,611571,43941
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,6526,918,79650,7390
MergeSort,dahu-10.grenoble.grid5000.fr,91020,13540,944272,85374
FrogJump,dahu-10.grenoble.grid5000.fr,1394891,188078,14955162,1405244
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72805,72922,3964223,312074
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,909109,28931,2924553,236324
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,82819,2796,240295,15759
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,401379,12943,1443478,104010
NBody sequential,dahu-10.grenoble.grid5000.fr,32522,32656,2198175,217657
QuickSort,dahu-10.grenoble.grid5000.fr,92264,6428,477538,49848
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,6066,1084,79345,7389
MergeSort,dahu-10.grenoble.grid5000.fr,79865,12104,901914,89199
FrogJump,dahu-10.grenoble.grid5000.fr,1271828,169912,12611845,1253468
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72375,72495,3925710,299544
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,906347,28787,2822258,229026
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,80329,2728,316039,23639
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,365619,11748,1255002,86660
NBody sequential,dahu-10.grenoble.grid5000.fr,31318,31456,2096675,224864
QuickSort,dahu-10.grenoble.grid5000.fr,102548,6986,583800,53886
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,6727,1010,77637,7956
MergeSort,dahu-10.grenoble.grid5000.fr,88024,12414,1030149,95702
