name,machine_id,cpu_time_us,wall_clock_time_us,package_energy,core_energy
MergeSort,dahu-10.grenoble.grid5000.fr,104745,16495,1423336,117428
FrogJump,dahu-10.grenoble.grid5000.fr,1397513,143116,12380645,1084708
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72728,72807,4636463,501503
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1624853,36356,3953665,305847
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,118942,2792,354858,24740
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,615689,13660,1665401,106381
NBody sequential,dahu-10.grenoble.grid5000.fr,32702,32761,2163569,230694
QuickSort,dahu-10.grenoble.grid5000.fr,140843,7116,641600,54851
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,8300,1159,70801,7451
MergeSort,dahu-10.grenoble.grid5000.fr,101719,13172,1100828,102357
FrogJump,dahu-10.grenoble.grid5000.fr,1532181,168852,13478420,1284236
Life - sequential generation,dahu-10.grenoble.grid5000.fr,74328,74405,4232045,380588
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1642168,36164,3896779,304440
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,115421,2751,229187,16340
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,614467,13672,1664608,113939
NBody sequential,dahu-10.grenoble.grid5000.fr,34409,34490,2109919,222385
QuickSort,dahu-10.grenoble.grid5000.fr,137312,7053,631591,44875
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7736,1111,83008,7482
MergeSort,dahu-10.grenoble.grid5000.fr,98989,12048,956846,88296
FrogJump,dahu-10.grenoble.grid5000.fr,1553717,170824,13544582,1295849
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72585,72680,4127675,376977
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1662881,36518,3913015,309978
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,117516,2956,340514,25505
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,580971,12876,1545711,105799
NBody sequential,dahu-10.grenoble.grid5000.fr,33041,33121,2337946,230877
QuickSort,dahu-10.grenoble.grid5000.fr,147654,7500,649901,55003
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,8013,1155,105774,7711
MergeSort,dahu-10.grenoble.grid5000.fr,101738,13655,1108090,102587
FrogJump,dahu-10.grenoble.grid5000.fr,1577188,177600,14148463,1405841
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73373,73597,4751270,515319
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1688902,37115,3995595,314476
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,120264,2959,350646,24464
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,583137,12909,1545772,105769
NBody sequential,dahu-10.grenoble.grid5000.fr,32904,32974,2354425,229944
QuickSort,dahu-10.grenoble.grid5000.fr,139278,7213,502257,53886
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,8990,1332,120972,13770
MergeSort,dahu-10.grenoble.grid5000.fr,97327,14013,1108518,101485
FrogJump,dahu-10.grenoble.grid5000.fr,1553016,172585,13957240,1380871
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73285,73497,4777331,514998
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1664244,36659,3986684,312609
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,118429,2868,336791,25413
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,550399,12304,1533809,106626
NBody sequential,dahu-10.grenoble.grid5000.fr,31826,31884,2031611,223854
QuickSort,dahu-10.grenoble.grid5000.fr,137654,6816,614378,52525
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7300,1138,78980,7451
MergeSort,dahu-10.grenoble.grid5000.fr,93435,11153,873838,80539
FrogJump,dahu-10.grenoble.grid5000.fr,1572280,174445,13275113,1305044
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73544,73671,3970327,304776
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1652522,36247,3845876,302175
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,113295,2814,342650,24235
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,548904,12217,1512326,98027
NBody sequential,dahu-10.grenoble.grid5000.fr,32771,32842,2255243,224542
QuickSort,dahu-10.grenoble.grid5000.fr,148374,10393,858275,81136
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,8404,1212,82336,7068
MergeSort,dahu-10.grenoble.grid5000.fr,101852,12036,957822,86016
FrogJump,dahu-10.grenoble.grid5000.fr,1606377,205343,15058616,1383151
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72587,72662,4108510,367598
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1639311,36071,3877126,271529
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,115952,2823,346435,22675
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,588909,13019,1524959,98379
NBody sequential,dahu-10.grenoble.grid5000.fr,33489,33560,2084223,226654
QuickSort,dahu-10.grenoble.grid5000.fr,153360,7544,596617,58982
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7211,1145,83069,7298
MergeSort,dahu-10.grenoble.grid5000.fr,100003,12213,919920,86384
FrogJump,dahu-10.grenoble.grid5000.fr,4252115,413898,32342508,3006985
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73440,73516,4000173,309503
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1591453,34983,3644583,262930
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,115573,2836,337035,22966
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,592005,13169,1475949,105845
NBody sequential,dahu-10.grenoble.grid5000.fr,32990,33065,2365899,231611
QuickSort,dahu-10.grenoble.grid5000.fr,143327,7428,608946,51822
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7698,1121,95581,7252
MergeSort,dahu-10.grenoble.grid5000.fr,97330,11673,884153,79422
FrogJump,dahu-10.grenoble.grid5000.fr,1593058,182978,14447107,1403699
Life - sequential generation,dahu-10.grenoble.grid5000.fr,74985,75111,4981677,528079
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1620395,35616,3846121,277144
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,113262,2728,312987,15591
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,509120,11315,1296994,83140
NBody sequential,dahu-10.grenoble.grid5000.fr,33147,33236,2107661,227970
QuickSort,dahu-10.grenoble.grid5000.fr,146122,7253,591307,38847
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7313,1044,87951,7115
MergeSort,dahu-10.grenoble.grid5000.fr,101702,12002,905027,87532
FrogJump,dahu-10.grenoble.grid5000.fr,1540540,168038,12880705,1212984
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73045,73120,4142263,381582
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1612733,35421,3812368,273013
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,116879,2831,315856,23072
