name,machine_id,threads,cpu_time_us,wall_clock_time_us,package_energy,core_energy
MergeSort,dahu-14.grenoble.grid5000.fr,43,93521,14499,1343442,121696
FrogJump,dahu-14.grenoble.grid5000.fr,23,1119673,143983,12315032,1178513
Life - sequential generation,dahu-14.grenoble.grid5000.fr,1,72881,72943,4327320,471668
Life - parallel iterators generation,dahu-14.grenoble.grid5000.fr,15,925281,28378,3174675,256642
NBody parallel iterator,dahu-14.grenoble.grid5000.fr,51,94249,3287,386718,24067
NBody parallel reduce,dahu-14.grenoble.grid5000.fr,26,561506,17627,2230219,137088
NBody sequential,dahu-14.grenoble.grid5000.fr,1,32002,32024,2035273,246116
QuickSort,dahu-14.grenoble.grid5000.fr,17,109853,7405,614195,65714
Travelling Salesman Problem,dahu-14.grenoble.grid5000.fr,10,6194,1065,78552,7849
MergeSort,dahu-14.grenoble.grid5000.fr,43,96775,13317,935118,104193
FrogJump,dahu-14.grenoble.grid5000.fr,23,1084511,132358,8052836,1033424
Life - sequential generation,dahu-14.grenoble.grid5000.fr,1,74426,74511,4767078,576550
Life - parallel iterators generation,dahu-14.grenoble.grid5000.fr,15,925384,28725,1995783,235176
NBody parallel iterator,dahu-14.grenoble.grid5000.fr,51,89221,3248,178405,23179
NBody parallel reduce,dahu-14.grenoble.grid5000.fr,26,545063,17164,1173398,134747
NBody sequential,dahu-14.grenoble.grid5000.fr,1,33939,34032,1904597,261109
QuickSort,dahu-14.grenoble.grid5000.fr,17,105912,7896,374206,36537
Travelling Salesman Problem,dahu-14.grenoble.grid5000.fr,10,7027,1465,107238,9134
MergeSort,dahu-14.grenoble.grid5000.fr,43,84626,13418,1055967,111185
FrogJump,dahu-14.grenoble.grid5000.fr,23,1083981,128798,10926913,1053099
Life - sequential generation,dahu-14.grenoble.grid5000.fr,1,71834,71892,4063527,435621
Life - parallel iterators generation,dahu-14.grenoble.grid5000.fr,15,646640,21088,2467645,169142
NBody parallel iterator,dahu-14.grenoble.grid5000.fr,51,77902,2590,225097,17473
NBody parallel reduce,dahu-14.grenoble.grid5000.fr,26,543831,17315,1682369,151470
NBody sequential,dahu-14.grenoble.grid5000.fr,1,33754,33831,2337641,262593
QuickSort,dahu-14.grenoble.grid5000.fr,17,108990,7624,458861,58247
Travelling Salesman Problem,dahu-14.grenoble.grid5000.fr,10,6081,1442,113464,7711
MergeSort,dahu-14.grenoble.grid5000.fr,43,95385,13154,957700,102479
FrogJump,dahu-14.grenoble.grid5000.fr,23,1103522,132997,11423616,1083438
Life - sequential generation,dahu-14.grenoble.grid5000.fr,1,72908,72964,4224171,555986
Life - parallel iterators generation,dahu-14.grenoble.grid5000.fr,15,626239,20234,2407587,154178
NBody parallel iterator,dahu-14.grenoble.grid5000.fr,51,79113,2721,299010,17626
NBody parallel reduce,dahu-14.grenoble.grid5000.fr,26,576224,17758,2073908,154331
NBody sequential,dahu-14.grenoble.grid5000.fr,1,33829,33970,2329279,260390
QuickSort,dahu-14.grenoble.grid5000.fr,17,102790,7866,674864,56334
Travelling Salesman Problem,dahu-14.grenoble.grid5000.fr,10,6150,1099,183410,8079
MergeSort,dahu-14.grenoble.grid5000.fr,43,86595,13956,1200009,110481
FrogJump,dahu-14.grenoble.grid5000.fr,23,1099325,136360,11573091,1106022
Life - sequential generation,dahu-14.grenoble.grid5000.fr,1,73378,73455,3992909,390823
Life - parallel iterators generation,dahu-14.grenoble.grid5000.fr,15,800594,24867,2856865,172859
NBody parallel iterator,dahu-14.grenoble.grid5000.fr,51,89306,3105,250610,26147
NBody parallel reduce,dahu-14.grenoble.grid5000.fr,26,497285,15671,1506710,128551
NBody sequential,dahu-14.grenoble.grid5000.fr,1,33764,33783,2335504,261400
QuickSort,dahu-14.grenoble.grid5000.fr,17,110757,7909,479491,54346
Travelling Salesman Problem,dahu-14.grenoble.grid5000.fr,10,6379,1136,57556,7711
MergeSort,dahu-14.grenoble.grid5000.fr,43,86709,14533,833189,106856
FrogJump,dahu-14.grenoble.grid5000.fr,23,1070724,128423,7671977,968873
Life - sequential generation,dahu-14.grenoble.grid5000.fr,1,76873,76982,4103139,436509
Life - parallel iterators generation,dahu-14.grenoble.grid5000.fr,15,904038,27685,2068049,221009
NBody parallel iterator,dahu-14.grenoble.grid5000.fr,51,81056,2696,173827,16402
