name,machine_id,cpu_time_us,wall_clock_time_us,package_energy,core_energy
MergeSort,dahu-10.grenoble.grid5000.fr,1811221,36425,3978383,279347
FrogJump,dahu-10.grenoble.grid5000.fr,14838400,403372,41041399,2953863
Life - sequential generation,dahu-10.grenoble.grid5000.fr,2304908,96182,9773474,671654
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,720757,28010,2875298,215148
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,208205,4940,544371,37914
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,416434,15739,1869502,120487
NBody sequential,dahu-10.grenoble.grid5000.fr,1134476,45047,4698291,313788
QuickSort,dahu-10.grenoble.grid5000.fr,338672,16009,1596981,115209
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,255,1635,195007,14780
MergeSort,dahu-10.grenoble.grid5000.fr,426468,19279,1956843,137853
FrogJump,dahu-10.grenoble.grid5000.fr,15149177,484373,47990173,3588248
Life - sequential generation,dahu-10.grenoble.grid5000.fr,3871706,123162,12600737,851170
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,957722,34005,3399833,248105
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,161913,5602,585936,37118
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,535809,13110,1638485,97828
NBody sequential,dahu-10.grenoble.grid5000.fr,2071319,44939,4775501,313864
QuickSort,dahu-10.grenoble.grid5000.fr,706627,19685,2038142,143851
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,140164,2432,281981,21436
MergeSort,dahu-10.grenoble.grid5000.fr,705856,20927,2164667,158279
FrogJump,dahu-10.grenoble.grid5000.fr,12161898,385353,37129543,2842724
Life - sequential generation,dahu-10.grenoble.grid5000.fr,3025236,95924,9181251,665581
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1045861,29798,3175956,233187
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,165051,4096,467162,30095
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,723927,13937,1688961,105570
NBody sequential,dahu-10.grenoble.grid5000.fr,2045523,44824,4822742,318087
QuickSort,dahu-10.grenoble.grid5000.fr,1520053,32737,3309318,235329
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,152253,2380,186828,14642
MergeSort,dahu-10.grenoble.grid5000.fr,1184615,32339,3249442,233080
FrogJump,dahu-10.grenoble.grid5000.fr,11823374,375716,38375390,2807045
Life - sequential generation,dahu-10.grenoble.grid5000.fr,4036690,130522,13715175,914741
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,867466,32158,3226432,237625
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,128451,5508,609618,44722
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,539803,16676,1865901,125124
NBody sequential,dahu-10.grenoble.grid5000.fr,1352885,43543,4416554,301747
QuickSort,dahu-10.grenoble.grid5000.fr,398500,16518,1531490,115010
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,183,2009,185486,14489
MergeSort,dahu-10.grenoble.grid5000.fr,504889,17680,1606686,127128
FrogJump,dahu-10.grenoble.grid5000.fr,12409807,373763,37850306,2816378
Life - sequential generation,dahu-10.grenoble.grid5000.fr,4516068,132181,13293484,933101
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,842474,29329,3009331,214735
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,295334,4535,474547,29422
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,667836,14321,1693599,103137
NBody sequential,dahu-10.grenoble.grid5000.fr,2413869,65882,6782636,462627
QuickSort,dahu-10.grenoble.grid5000.fr,486495,16959,1695614,122324
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,134376,1395,202148,14489
MergeSort,dahu-10.grenoble.grid5000.fr,789646,21692,2242853,168086
FrogJump,dahu-10.grenoble.grid5000.fr,12230783,458003,44617867,3413905
Life - sequential generation,dahu-10.grenoble.grid5000.fr,3163030,93613,9195106,655681
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1071055,33767,3497733,244464
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,140233,6097,680784,43911
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,2651273,80137,8399880,569619
NBody sequential,dahu-10.grenoble.grid5000.fr,1308588,45086,4853443,322906
QuickSort,dahu-10.grenoble.grid5000.fr,342548,11171,1275083,87087
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,128158,1178,109680,7206
MergeSort,dahu-10.grenoble.grid5000.fr,774867,25039,2677972,193499
FrogJump,dahu-10.grenoble.grid5000.fr,11192508,386775,39430014,2895846
Life - sequential generation,dahu-10.grenoble.grid5000.fr,2775286,96071,9940221,673032
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,973551,29577,3050713,223962
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,146486,4601,565855,36766
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,626749,13217,1548397,96696
NBody sequential,dahu-10.grenoble.grid5000.fr,2958465,82305,8303812,575494
QuickSort,dahu-10.grenoble.grid5000.fr,630374,21465,2156366,148579
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,197,1650,209838,6977
MergeSort,dahu-10.grenoble.grid5000.fr,1497464,41612,4386280,307530
FrogJump,dahu-10.grenoble.grid5000.fr,14678646,408786,42588331,3033898
Life - sequential generation,dahu-10.grenoble.grid5000.fr,3061996,93293,9328162,659507
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,926401,29802,3020988,218453
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,150082,4200,456786,29606
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,473524,13168,1538692,96757
NBody sequential,dahu-10.grenoble.grid5000.fr,3551618,85177,8848549,600051
QuickSort,dahu-10.grenoble.grid5000.fr,899147,26456,2580072,185115
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,234,2442,196716,14137
