name,machine_id,cpu_time_us,wall_clock_time_us,package_energy,core_energy
MergeSort,dahu-10.grenoble.grid5000.fr,226706,18565,979245,75383
FrogJump,dahu-10.grenoble.grid5000.fr,2533909,183728,14463037,1338031
Life - sequential generation,dahu-10.grenoble.grid5000.fr,945283,102000,8135844,712613
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1633193,47879,4642688,341756
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,158019,2925,333617,21390
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,586857,14804,1555721,100521
NBody sequential,dahu-10.grenoble.grid5000.fr,489366,49151,3554434,344464
QuickSort,dahu-10.grenoble.grid5000.fr,119006,7887,672362,56824
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,24204,1783,137939,14229
MergeSort,dahu-10.grenoble.grid5000.fr,172086,13046,1065671,92794
FrogJump,dahu-10.grenoble.grid5000.fr,2809980,218743,17544084,1641262
Life - sequential generation,dahu-10.grenoble.grid5000.fr,1072595,102016,7109601,720692
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1605891,42171,4132801,298487
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,160790,3389,428405,28641
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,543862,12624,1437130,86429
NBody sequential,dahu-10.grenoble.grid5000.fr,509381,48743,4024038,345597
QuickSort,dahu-10.grenoble.grid5000.fr,119724,8088,709227,56855
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,14121,1293,87036,7115
MergeSort,dahu-10.grenoble.grid5000.fr,172016,12647,1131406,92091
FrogJump,dahu-10.grenoble.grid5000.fr,2572709,196501,16573016,1513445
Life - sequential generation,dahu-10.grenoble.grid5000.fr,1062077,102190,8301004,720248
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1599795,42744,4152577,298656
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,151724,2781,350707,20517
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,561714,12911,1468502,93407
NBody sequential,dahu-10.grenoble.grid5000.fr,503139,49096,3431083,346943
QuickSort,dahu-10.grenoble.grid5000.fr,126982,7901,658751,57099
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,14725,1265,153504,14320
MergeSort,dahu-10.grenoble.grid5000.fr,182232,12554,971677,86307
FrogJump,dahu-10.grenoble.grid5000.fr,2674391,203103,16407002,1539379
Life - sequential generation,dahu-10.grenoble.grid5000.fr,1047739,102361,7217572,720951
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1589522,43443,4153431,306780
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,154013,2925,344787,21206
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,547444,12699,1374874,86445
NBody sequential,dahu-10.grenoble.grid5000.fr,513443,48906,3470145,345504
QuickSort,dahu-10.grenoble.grid5000.fr,117952,7983,695128,56778
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,14075,1291,78980,7130
MergeSort,dahu-10.grenoble.grid5000.fr,174876,12577,994200,92993
FrogJump,dahu-10.grenoble.grid5000.fr,3560031,282463,22657168,2179577
Life - sequential generation,dahu-10.grenoble.grid5000.fr,1061556,102386,8323648,736925
