name,machine_id,cpu_time_us,wall_clock_time_us,package_energy,core_energy
MergeSort,dahu-10.grenoble.grid5000.fr,158546,18770,1217771,136323
FrogJump,dahu-10.grenoble.grid5000.fr,1767617,172303,13442532,1285445
Life - sequential generation,dahu-10.grenoble.grid5000.fr,545995,98065,7832194,686710
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1830125,31462,3655448,242061
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,138170,2660,217041,15254
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,567458,9329,1274350,74756
NBody sequential,dahu-10.grenoble.grid5000.fr,248650,46366,3748221,321101
QuickSort,dahu-10.grenoble.grid5000.fr,115041,8308,741758,59624
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,12256,1654,149170,14092
MergeSort,dahu-10.grenoble.grid5000.fr,148558,12987,1184323,97675
FrogJump,dahu-10.grenoble.grid5000.fr,1863694,190895,16363422,1444228
Life - sequential generation,dahu-10.grenoble.grid5000.fr,481857,98330,6800825,653433
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1488497,26297,3067619,199420
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,323393,5873,640440,43177
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,621541,11416,1430478,81075
NBody sequential,dahu-10.grenoble.grid5000.fr,219582,46413,3745596,323350
QuickSort,dahu-10.grenoble.grid5000.fr,127493,9278,806700,68605
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7279,1172,82764,7527
MergeSort,dahu-10.grenoble.grid5000.fr,154671,11855,1102658,92259
FrogJump,dahu-10.grenoble.grid5000.fr,1901964,203779,17394120,1586671
Life - sequential generation,dahu-10.grenoble.grid5000.fr,458455,98434,6872541,659368
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1694154,27955,3253227,213910
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,2830,2826,212707,22522
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,673827,11787,1463436,89428
NBody sequential,dahu-10.grenoble.grid5000.fr,251350,46610,3803579,333984
QuickSort,dahu-10.grenoble.grid5000.fr,132278,10443,933896,75200
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,9153,1231,87096,7436
MergeSort,dahu-10.grenoble.grid5000.fr,126457,11553,1076718,94263
FrogJump,dahu-10.grenoble.grid5000.fr,1858868,194751,16558918,1530122
Life - sequential generation,dahu-10.grenoble.grid5000.fr,467555,98018,7826396,683175
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1428924,26245,3053581,198349
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,263,2813,345886,22384
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,651288,11457,1397945,82743
NBody sequential,dahu-10.grenoble.grid5000.fr,212828,46227,3744253,324666
QuickSort,dahu-10.grenoble.grid5000.fr,122309,9021,803343,66861
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,7378,1193,80810,7206
MergeSort,dahu-10.grenoble.grid5000.fr,129008,11931,1050168,95778
FrogJump,dahu-10.grenoble.grid5000.fr,1937556,193234,15827413,1457310
Life - sequential generation,dahu-10.grenoble.grid5000.fr,548855,102580,8280497,731508
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1478901,29572,3466971,248258
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,242398,5361,552123,37929
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,533833,11397,1475155,93498
NBody sequential,dahu-10.grenoble.grid5000.fr,249437,46344,3816641,335636
QuickSort,dahu-10.grenoble.grid5000.fr,129695,9250,823118,68850
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,9475,1279,94116,7344
MergeSort,dahu-10.grenoble.grid5000.fr,138403,13114,1153745,104713
FrogJump,dahu-10.grenoble.grid5000.fr,2724776,327447,27174002,2513116
Life - sequential generation,dahu-10.grenoble.grid5000.fr,491645,98227,6723676,699393
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1655702,27460,3142570,233845
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,48074,2816,325988,23685
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,659510,11768,1431271,94753
NBody sequential,dahu-10.grenoble.grid5000.fr,230655,46358,3206962,327542
QuickSort,dahu-10.grenoble.grid5000.fr,125145,9349,755919,68345
