name,machine_id,cpu_time_us,wall_clock_time_us,package_energy,core_energy
MergeSort,dahu-10.grenoble.grid5000.fr,688604,23345,2146601,141128
FrogJump,dahu-10.grenoble.grid5000.fr,3865483,269211,22295597,1941234
Life - sequential generation,dahu-10.grenoble.grid5000.fr,218528,89138,5220140,435867
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1651545,36142,3930776,264185
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,486341,6905,824644,50597
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,1746863,28639,3442008,212578
NBody sequential,dahu-10.grenoble.grid5000.fr,371859,44705,2957634,250660
QuickSort,dahu-10.grenoble.grid5000.fr,327390,19595,1487423,126700
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,581,1131,73609,7298
MergeSort,dahu-10.grenoble.grid5000.fr,422490,17709,1514767,123058
FrogJump,dahu-10.grenoble.grid5000.fr,4133677,270304,22024297,1891218
Life - sequential generation,dahu-10.grenoble.grid5000.fr,155128,86409,6320541,608236
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1720169,32067,3692923,242842
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,381705,6789,811948,51362
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,2788235,64357,6760908,463697
NBody sequential,dahu-10.grenoble.grid5000.fr,408503,44716,3539114,310851
QuickSort,dahu-10.grenoble.grid5000.fr,226331,15142,1496700,113296
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,44944,1737,172424,14596
MergeSort,dahu-10.grenoble.grid5000.fr,521692,23802,2113581,164750
FrogJump,dahu-10.grenoble.grid5000.fr,4033609,299051,24817563,2202114
Life - sequential generation,dahu-10.grenoble.grid5000.fr,158387,87701,6435835,621486
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1070454,23038,2537409,178873
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,246651,3124,375061,29790
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,1808456,30266,3584342,217351
NBody sequential,dahu-10.grenoble.grid5000.fr,533187,43881,2908500,236936
QuickSort,dahu-10.grenoble.grid5000.fr,318782,29722,2270075,190409
Travelling Salesman Problem,dahu-10.grenoble.grid5000.fr,14537,1665,162231,14275
MergeSort,dahu-10.grenoble.grid5000.fr,476889,14257,1428524,100338
FrogJump,dahu-10.grenoble.grid5000.fr,4308994,303860,24959348,2088297
Life - sequential generation,dahu-10.grenoble.grid5000.fr,235065,89820,5223437,412824
Life - parallel iterators generation,dahu-10.grenoble.grid5000.fr,1160794,24109,2670891,165378
NBody parallel iterator,dahu-10.grenoble.grid5000.fr,246800,3233,364379,22476
NBody parallel reduce,dahu-10.grenoble.grid5000.fr,2069048,57323,5774400,414003
