name,machine_id,cpu_time_us,package_energy,core_energy
MergeSort,dahu-13.grenoble.grid5000.fr,122142,1414486,129162
FrogJump,dahu-13.grenoble.grid5000.fr,1928834,14899010,1487421
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72182,3968557,313084
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,2548247,4626148,381138
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,158035,359801,27907
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,884408,1620113,118712
NBody sequential,dahu-13.grenoble.grid5000.fr,33201,1740779,135222
QuickSort,dahu-13.grenoble.grid5000.fr,198080,860472,70135
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7601,84290,7757
MergeSort,dahu-13.grenoble.grid5000.fr,123585,1110471,105325
FrogJump,dahu-13.grenoble.grid5000.fr,2016879,15515158,1589471
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73219,4882983,548597
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,2542252,4613209,381475
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,158679,360533,27800
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,886257,1745052,127495
NBody sequential,dahu-13.grenoble.grid5000.fr,33627,1729365,135833
QuickSort,dahu-13.grenoble.grid5000.fr,188751,767760,69538
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7971,165954,16080
MergeSort,dahu-13.grenoble.grid5000.fr,119332,951108,89811
FrogJump,dahu-13.grenoble.grid5000.fr,1972731,16230977,1627384
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72337,4013783,324237
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,2509316,4635425,372157
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,160944,368590,28121
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,841604,1635799,118988
NBody sequential,dahu-13.grenoble.grid5000.fr,33250,1690364,135175
QuickSort,dahu-13.grenoble.grid5000.fr,196221,808409,69553
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,8084,93872,8231
MergeSort,dahu-13.grenoble.grid5000.fr,118242,1072018,97048
FrogJump,dahu-13.grenoble.grid5000.fr,2018297,14163538,1323312
Life - sequential generation,dahu-13.grenoble.grid5000.fr,74182,3915822,309427
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,2500977,4513905,330664
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,159716,352905,25704
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,867731,1734493,118330
NBody sequential,dahu-13.grenoble.grid5000.fr,33753,2187311,239507
QuickSort,dahu-13.grenoble.grid5000.fr,197326,795713,66616
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,8089,82092,8185
MergeSort,dahu-13.grenoble.grid5000.fr,128002,996945,95793
FrogJump,dahu-13.grenoble.grid5000.fr,1908087,15623861,1583259
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73319,4930468,555666
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,2517740,4601551,339890
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,155964,377379,25749
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,853521,1621700,109334
NBody sequential,dahu-13.grenoble.grid5000.fr,33883,1743342,135818
QuickSort,dahu-13.grenoble.grid5000.fr,189480,764829,65805
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7797,114319,7849
MergeSort,dahu-13.grenoble.grid5000.fr,121391,947324,87761
FrogJump,dahu-13.grenoble.grid5000.fr,1909282,15947469,1602751
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73257,4890735,548122
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,2512080,4981616,365089
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,154658,352294,25643
