name,machine_id,cpu_time_us,package_energy,core_energy
MergeSort,dahu-13.grenoble.grid5000.fr,116019,822325,61674
FrogJump,dahu-13.grenoble.grid5000.fr,1714775,14173121,1334833
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72396,3879080,310330
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,2209390,4337757,302833
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,145545,343932,23593
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,696470,1567623,102234
NBody sequential,dahu-13.grenoble.grid5000.fr,33125,2138361,239598
QuickSort,dahu-13.grenoble.grid5000.fr,179363,675169,62700
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7782,91369,7711
MergeSort,dahu-13.grenoble.grid5000.fr,118555,1074033,101714
FrogJump,dahu-13.grenoble.grid5000.fr,1784049,14707543,1496600
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73558,4924670,555160
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,2243921,4367421,303690
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,139248,383544,23409
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,729892,1685787,110298
NBody sequential,dahu-13.grenoble.grid5000.fr,33912,2131098,239230
QuickSort,dahu-13.grenoble.grid5000.fr,176926,768492,62546
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7902,134399,7758
MergeSort,dahu-13.grenoble.grid5000.fr,123645,972166,86384
FrogJump,dahu-13.grenoble.grid5000.fr,3239707,16036519,1628808
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72882,5048327,563423
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,2151594,4400746,302772
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,145655,364990,23363
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,722906,1697933,101852
NBody sequential,dahu-13.grenoble.grid5000.fr,32877,2126215,239460
QuickSort,dahu-13.grenoble.grid5000.fr,175191,730039,54896
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7743,83069,8307
MergeSort,dahu-13.grenoble.grid5000.fr,124480,1497372,144096
FrogJump,dahu-13.grenoble.grid5000.fr,1869360,25379025,2596058
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73340,5017627,555772
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,2259305,4422230,359688
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,144291,360900,27265
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,738321,1615047,126057
NBody sequential,dahu-13.grenoble.grid5000.fr,33209,2131159,239185
QuickSort,dahu-13.grenoble.grid5000.fr,182470,790160,71068
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7713,79101,7757
MergeSort,dahu-13.grenoble.grid5000.fr,115633,948056,94768
FrogJump,dahu-13.grenoble.grid5000.fr,3244639,15284629,1571096
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72677,4778797,548138
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,2211740,4427601,359168
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,136368,364989,26760
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,802696,1705928,126960
NBody sequential,dahu-13.grenoble.grid5000.fr,33331,1726009,135910
QuickSort,dahu-13.grenoble.grid5000.fr,183492,753050,71068
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7820,100585,7788
MergeSort,dahu-13.grenoble.grid5000.fr,123284,1028195,102586
FrogJump,dahu-13.grenoble.grid5000.fr,3256254,17811783,1783444
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72319,4844287,540656
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,2224221,4539783,369770
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,145556,240478,18298
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,742294,1713923,126837
NBody sequential,dahu-13.grenoble.grid5000.fr,33828,2075862,220504
QuickSort,dahu-13.grenoble.grid5000.fr,179815,703978,70778
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,8567,87585,8231
MergeSort,dahu-13.grenoble.grid5000.fr,110830,976743,94569
FrogJump,dahu-13.grenoble.grid5000.fr,1776750,14529565,1485400
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73972,3871206,314752
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,2192321,4440480,360269
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,141702,354125,26791
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,732431,1714534,126485
NBody sequential,dahu-13.grenoble.grid5000.fr,33076,2175409,239644
QuickSort,dahu-13.grenoble.grid5000.fr,173574,713255,60649
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,8161,82641,8399
MergeSort,dahu-13.grenoble.grid5000.fr,113313,1061460,98976
FrogJump,dahu-13.grenoble.grid5000.fr,1682037,14598473,1494030
Life - sequential generation,dahu-13.grenoble.grid5000.fr,74622,4960436,556492
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,2198156,4467884,356673
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,143866,380187,27081
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,711244,1609676,118116
NBody sequential,dahu-13.grenoble.grid5000.fr,33458,1670345,135956
QuickSort,dahu-13.grenoble.grid5000.fr,187114,792905,71634
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7843,86426,7956
MergeSort,dahu-13.grenoble.grid5000.fr,126158,1037961,103030
FrogJump,dahu-13.grenoble.grid5000.fr,1816578,15235129,1578960
Life - sequential generation,dahu-13.grenoble.grid5000.fr,78246,5999008,619680
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,2266980,4470020,361125
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,144483,241577,27249
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,739398,1495602,108386
NBody sequential,dahu-13.grenoble.grid5000.fr,33721,2177241,239736
QuickSort,dahu-13.grenoble.grid5000.fr,172737,804563,70778
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7416,88012,8094
MergeSort,dahu-13.grenoble.grid5000.fr,114585,1039487,103092
FrogJump,dahu-13.grenoble.grid5000.fr,1815708,14791466,1512650
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72432,4832568,556033
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,2224549,4360585,361034
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,140963,358703,37041
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,778911,1714779,127357
NBody sequential,dahu-13.grenoble.grid5000.fr,33467,1677852,131045
