name,machine_id,cpu_time_us,package_energy,core_energy
MergeSort,dahu-13.grenoble.grid5000.fr,109316,1223508,116096
FrogJump,dahu-13.grenoble.grid5000.fr,1430827,14436243,1331788
Life - sequential generation,dahu-13.grenoble.grid5000.fr,71819,3912282,321162
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,1560829,4046376,322646
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,103296,352721,26423
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,592036,1632015,111598
NBody sequential,dahu-13.grenoble.grid5000.fr,33263,2129573,235008
QuickSort,dahu-13.grenoble.grid5000.fr,143823,798643,66678
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7517,77881,7712
MergeSort,dahu-13.grenoble.grid5000.fr,106111,1093625,95196
FrogJump,dahu-13.grenoble.grid5000.fr,1419512,15237876,1496065
Life - sequential generation,dahu-13.grenoble.grid5000.fr,75897,6607588,663760
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,1584489,3869131,324682
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,111359,356566,18223
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,560864,1354733,96497
NBody sequential,dahu-13.grenoble.grid5000.fr,34053,1972956,176669
QuickSort,dahu-13.grenoble.grid5000.fr,139640,666502,60068
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7187,93872,8353
MergeSort,dahu-13.grenoble.grid5000.fr,97384,896544,88159
FrogJump,dahu-13.grenoble.grid5000.fr,1520598,34851717,3504067
Life - sequential generation,dahu-13.grenoble.grid5000.fr,71993,4154286,416313
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,1584079,3742484,314767
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,101666,230101,17365
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,556405,1431698,104652
NBody sequential,dahu-13.grenoble.grid5000.fr,32535,1719722,135038
QuickSort,dahu-13.grenoble.grid5000.fr,145365,644835,59670
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7150,161438,16050
MergeSort,dahu-13.grenoble.grid5000.fr,265000,975400,94554
FrogJump,dahu-13.grenoble.grid5000.fr,1576280,13383449,1328025
Life - sequential generation,dahu-13.grenoble.grid5000.fr,71857,3860830,313160
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,1584893,4009389,287701
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,103827,359069,24373
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,553458,1448483,96084
NBody sequential,dahu-13.grenoble.grid5000.fr,32810,1714106,134763
QuickSort,dahu-13.grenoble.grid5000.fr,144616,649656,55310
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7714,76416,7803
MergeSort,dahu-13.grenoble.grid5000.fr,97255,977110,94875
FrogJump,dahu-13.grenoble.grid5000.fr,1499484,13813686,1249933
Life - sequential generation,dahu-13.grenoble.grid5000.fr,71853,3859792,312670
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,1548128,3820730,280159
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,106516,338622,24510
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,543961,1423825,96130
NBody sequential,dahu-13.grenoble.grid5000.fr,31517,1775814,142198
QuickSort,dahu-13.grenoble.grid5000.fr,143284,642393,55279
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,8050,171203,15836
MergeSort,dahu-13.grenoble.grid5000.fr,92821,965757,93942
FrogJump,dahu-13.grenoble.grid5000.fr,1509122,12993009,1232385
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72288,3863943,314415
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,1565358,4164235,304286
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,107775,330688,16386
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,557479,1452266,96283
NBody sequential,dahu-13.grenoble.grid5000.fr,32812,1654841,129025
QuickSort,dahu-13.grenoble.grid5000.fr,138053,744199,62914
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7552,85816,7849
MergeSort,dahu-13.grenoble.grid5000.fr,97116,901426,86643
FrogJump,dahu-13.grenoble.grid5000.fr,1552529,24858579,2482318
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72157,4817919,553370
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,1561828,3902883,278919
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,107109,344115,24296
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,534213,1448666,96559
NBody sequential,dahu-13.grenoble.grid5000.fr,33161,2104548,206045
QuickSort,dahu-13.grenoble.grid5000.fr,134975,773130,63220
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7179,149536,7895
MergeSort,dahu-13.grenoble.grid5000.fr,105678,1099972,102725
FrogJump,dahu-13.grenoble.grid5000.fr,1813099,15024131,1520086
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72340,4882922,553691
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,1595165,3797720,280862
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,103613,229553,25367
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,544632,1474057,98180
NBody sequential,dahu-13.grenoble.grid5000.fr,31503,2142817,238909
QuickSort,dahu-13.grenoble.grid5000.fr,139582,695799,55784
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7123,87890,8308
MergeSort,dahu-13.grenoble.grid5000.fr,106608,1080319,103964
FrogJump,dahu-13.grenoble.grid5000.fr,1502046,13948756,1454235
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73836,4742724,546898
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,1551348,4075062,306612
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,105847,368346,25092
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,562589,1571224,106397
NBody sequential,dahu-13.grenoble.grid5000.fr,33179,1748653,137165
QuickSort,dahu-13.grenoble.grid5000.fr,143662,632994,55630
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6951,130920,15744
MergeSort,dahu-13.grenoble.grid5000.fr,107961,887449,86475
FrogJump,dahu-13.grenoble.grid5000.fr,1527620,14747826,1512160
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72127,3897146,313956
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,1571579,3595511,284427
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,108316,327209,17120
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,546550,1461422,107269
NBody sequential,dahu-13.grenoble.grid5000.fr,34075,1762019,147584
QuickSort,dahu-13.grenoble.grid5000.fr,142446,685728,63082
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,8038,159423,7849
MergeSort,dahu-13.grenoble.grid5000.fr,98886,962216,93085
FrogJump,dahu-13.grenoble.grid5000.fr,4120725,13782313,1334160
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72111,3868459,312992
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,1529721,3701345,285207
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,107522,335448,25199
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,524985,1399777,98073
NBody sequential,dahu-13.grenoble.grid5000.fr,33847,1670345,131167
QuickSort,dahu-13.grenoble.grid5000.fr,140633,610228,55524
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,8673,78064,7895
MergeSort,dahu-13.grenoble.grid5000.fr,107700,845517,79698
FrogJump,dahu-13.grenoble.grid5000.fr,1544422,13582851,1320650
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73520,3894339,313680
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,1556183,3607718,286738
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,106358,228515,17350
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,565162,1473568,109135
NBody sequential,dahu-13.grenoble.grid5000.fr,33808,2058649,231519
QuickSort,dahu-13.grenoble.grid5000.fr,142741,625731,67320
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7723,156067,7986
MergeSort,dahu-13.grenoble.grid5000.fr,98831,894163,86950
FrogJump,dahu-13.grenoble.grid5000.fr,1535472,12998258,1265646
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72191,3859548,312135
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,1571534,3858449,294571
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,109192,229857,17212
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,576436,1535153,107314
NBody sequential,dahu-13.grenoble.grid5000.fr,33053,1663631,129667
QuickSort,dahu-13.grenoble.grid5000.fr,147904,647948,58201
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,8097,78186,7880
MergeSort,dahu-13.grenoble.grid5000.fr,118324,1067258,103826
FrogJump,dahu-13.grenoble.grid5000.fr,1532989,23122804,2212793
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72099,3816030,308770
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,1551539,3871694,294648
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,106047,321105,25505
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,577409,1436397,98777
NBody sequential,dahu-13.grenoble.grid5000.fr,33413,1706844,135206
QuickSort,dahu-13.grenoble.grid5000.fr,144393,628111,58277
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,8153,60058,7620
MergeSort,dahu-13.grenoble.grid5000.fr,102533,1035031,102495
FrogJump,dahu-13.grenoble.grid5000.fr,1505654,15814413,1681868
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72597,4903247,554992
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,1551781,3688161,294709
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,110471,325500,25734
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,547754,1353451,98104
NBody sequential,dahu-13.grenoble.grid5000.fr,33415,1710872,133798
QuickSort,dahu-13.grenoble.grid5000.fr,131487,700499,66417
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7828,88562,7665
MergeSort,dahu-13.grenoble.grid5000.fr,105616,930295,91662
FrogJump,dahu-13.grenoble.grid5000.fr,1490372,13839015,1419718
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73396,4791003,547740
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,1519132,3628286,285223
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,105645,338195,25659
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,550249,1483150,106962
NBody sequential,dahu-13.grenoble.grid5000.fr,32653,2127192,238864
QuickSort,dahu-13.grenoble.grid5000.fr,138885,625120,57008
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7889,155273,15759
MergeSort,dahu-13.grenoble.grid5000.fr,96932,1021055,94600
FrogJump,dahu-13.grenoble.grid5000.fr,2806183,14873802,1505490
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72103,3878164,317123
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,1567918,3850454,293164
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,107100,206726,24847
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,528928,1425595,97125
NBody sequential,dahu-13.grenoble.grid5000.fr,33770,1731929,138358
QuickSort,dahu-13.grenoble.grid5000.fr,145863,615660,55723
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,8023,79468,7757
MergeSort,dahu-13.grenoble.grid5000.fr,105258,958128,94141
FrogJump,dahu-13.grenoble.grid5000.fr,1550746,15145408,1567654
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72596,4747669,548443
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,1561720,3850576,292521
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,104451,363159,24832
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,533646,1436763,97048
NBody sequential,dahu-13.grenoble.grid5000.fr,32386,2055354,230418
QuickSort,dahu-13.grenoble.grid5000.fr,135777,759398,63525
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7862,69824,7711
MergeSort,dahu-13.grenoble.grid5000.fr,100513,985776,94186
FrogJump,dahu-13.grenoble.grid5000.fr,1514899,14181360,1455780
Life - sequential generation,dahu-13.grenoble.grid5000.fr,71796,3906240,312992
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,1614243,3871572,292750
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,104958,224731,16111
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,506810,1331723,89061
NBody sequential,dahu-13.grenoble.grid5000.fr,33349,1767757,140638
QuickSort,dahu-13.grenoble.grid5000.fr,135635,630552,55753
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7246,153930,8079
MergeSort,dahu-13.grenoble.grid5000.fr,100235,935056,94049
FrogJump,dahu-13.grenoble.grid5000.fr,1553766,12946073,1246048
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72273,3858999,312946
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,1552786,3770315,285880
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,107245,360046,24648
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,535738,1428280,97507
NBody sequential,dahu-13.grenoble.grid5000.fr,33343,1726558,134808
QuickSort,dahu-13.grenoble.grid5000.fr,138583,726927,63725
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7772,169799,15422
MergeSort,dahu-13.grenoble.grid5000.fr,106110,947202,94401
FrogJump,dahu-13.grenoble.grid5000.fr,1495663,13352443,1320038
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72028,3799978,308662
