name,machine_id,cpu_time_us,package_energy,core_energy
MergeSort,dahu-13.grenoble.grid5000.fr,83759,1265133,119615
FrogJump,dahu-13.grenoble.grid5000.fr,909735,12006867,1149428
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72163,4889147,553829
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,369642,1975459,122186
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,64227,384399,23424
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,200271,1422421,93024
NBody sequential,dahu-13.grenoble.grid5000.fr,30600,2098933,238436
QuickSort,dahu-13.grenoble.grid5000.fr,88421,782530,65178
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6945,165588,15744
MergeSort,dahu-13.grenoble.grid5000.fr,75504,1128354,99022
FrogJump,dahu-13.grenoble.grid5000.fr,932032,12629973,1155303
Life - sequential generation,dahu-13.grenoble.grid5000.fr,71908,3809195,314920
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,539024,2384210,208967
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,65540,322265,33751
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,225780,1205502,87165
NBody sequential,dahu-13.grenoble.grid5000.fr,32764,2178034,238358
QuickSort,dahu-13.grenoble.grid5000.fr,81688,681272,59364
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7625,158508,16035
MergeSort,dahu-13.grenoble.grid5000.fr,74272,1067197,97706
FrogJump,dahu-13.grenoble.grid5000.fr,1073049,13684047,1442836
Life - sequential generation,dahu-13.grenoble.grid5000.fr,76300,3965260,325890
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,491678,2244684,198166
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,61285,372192,25474
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,218533,1196652,86996
NBody sequential,dahu-13.grenoble.grid5000.fr,31465,2055171,230831
QuickSort,dahu-13.grenoble.grid5000.fr,78437,660277,58584
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7317,147949,7956
MergeSort,dahu-13.grenoble.grid5000.fr,72079,976743,90438
FrogJump,dahu-13.grenoble.grid5000.fr,1123979,13565456,1374659
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72115,3861319,313360
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,513093,2259699,197125
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,69930,337768,26514
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,232582,978513,70090
NBody sequential,dahu-13.grenoble.grid5000.fr,30744,2122676,237533
QuickSort,dahu-13.grenoble.grid5000.fr,81859,677733,59930
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6451,86853,7803
MergeSort,dahu-13.grenoble.grid5000.fr,72739,1037961,101516
FrogJump,dahu-13.grenoble.grid5000.fr,1116967,13609523,1397579
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72360,3878652,321989
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,506501,2299005,208891
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,58131,320678,26484
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,191340,987058,79759
NBody sequential,dahu-13.grenoble.grid5000.fr,32665,1759456,160513
QuickSort,dahu-13.grenoble.grid5000.fr,75148,606078,60007
