name,machine_id,cpu_time_us,package_energy,core_energy
MergeSort,dahu-13.grenoble.grid5000.fr,103525,1387447,124312
FrogJump,dahu-13.grenoble.grid5000.fr,1428138,13871668,1316396
Life - sequential generation,dahu-13.grenoble.grid5000.fr,71902,3814016,313313
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,1674926,4028493,323106
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,114623,375366,26377
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,603360,1641659,114887
NBody sequential,dahu-13.grenoble.grid5000.fr,33755,1718318,135267
QuickSort,dahu-13.grenoble.grid5000.fr,142794,686400,58859
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7909,70556,7865
MergeSort,dahu-13.grenoble.grid5000.fr,103246,1075315,95609
FrogJump,dahu-13.grenoble.grid5000.fr,1562108,15471640,1538721
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72155,3822377,307117
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,1681081,4127919,332530
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,109326,355163,26775
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,563492,1615413,113802
NBody sequential,dahu-13.grenoble.grid5000.fr,33184,1739314,135313
QuickSort,dahu-13.grenoble.grid5000.fr,143172,708006,58629
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7903,173706,15789
MergeSort,dahu-13.grenoble.grid5000.fr,99199,1117001,101286
FrogJump,dahu-13.grenoble.grid5000.fr,1458598,34224094,3305091
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72719,3866323,312671
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,1675354,4103016,332653
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,111400,360168,26439
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,583458,1594845,111430
NBody sequential,dahu-13.grenoble.grid5000.fr,32886,1727474,135987
QuickSort,dahu-13.grenoble.grid5000.fr,141506,764769,67030
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,8036,63232,8171
MergeSort,dahu-13.grenoble.grid5000.fr,99610,1111814,103336
FrogJump,dahu-13.grenoble.grid5000.fr,1658329,14794029,1514562
Life - sequential generation,dahu-13.grenoble.grid5000.fr,71454,4884937,554671
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,1684871,3970937,299069
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,114009,362487,25352
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,570276,1605586,109380
NBody sequential,dahu-13.grenoble.grid5000.fr,32847,1739009,134258
QuickSort,dahu-13.grenoble.grid5000.fr,136897,695189,57405
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7290,71289,8124
MergeSort,dahu-13.grenoble.grid5000.fr,106456,1022337,94661
FrogJump,dahu-13.grenoble.grid5000.fr,1506770,15086021,1535707
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72095,4897510,553906
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,1691539,4093556,306153
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,115986,355346,25367
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,622572,1728999,118009
NBody sequential,dahu-13.grenoble.grid5000.fr,36580,1904841,233356
QuickSort,dahu-13.grenoble.grid5000.fr,138515,668821,57023
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7342,50537,8170
MergeSort,dahu-13.grenoble.grid5000.fr,98451,942441,87761
FrogJump,dahu-13.grenoble.grid5000.fr,1557642,14716332,1465205
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73666,3864309,312992
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,1662694,4048574,306459
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,110426,387328,25520
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,560395,1475399,100597
NBody sequential,dahu-13.grenoble.grid5000.fr,32720,1850703,151287
QuickSort,dahu-13.grenoble.grid5000.fr,145338,691405,57069
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7538,89538,8170
MergeSort,dahu-13.grenoble.grid5000.fr,99911,1000730,94982
