name,machine_id,cpu_time_us,package_energy,core_energy
MergeSort,dahu-13.grenoble.grid5000.fr,67831,1257382,116862
FrogJump,dahu-13.grenoble.grid5000.fr,701433,11455171,1102671
Life - sequential generation,dahu-13.grenoble.grid5000.fr,71632,3842459,310590
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,173413,1656917,116173
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,47291,414428,30937
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,105762,1116514,69217
NBody sequential,dahu-13.grenoble.grid5000.fr,30678,1610958,129209
QuickSort,dahu-13.grenoble.grid5000.fr,56442,718870,55952
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,5710,160155,7620
MergeSort,dahu-13.grenoble.grid5000.fr,66372,1160764,106137
FrogJump,dahu-13.grenoble.grid5000.fr,737611,13447231,1347930
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72805,4690662,552636
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,185331,1641719,126010
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,45955,434996,32711
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,113418,1306942,90836
NBody sequential,dahu-13.grenoble.grid5000.fr,31688,2083979,238359
QuickSort,dahu-13.grenoble.grid5000.fr,54036,760191,62287
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,5132,81787,7757
MergeSort,dahu-13.grenoble.grid5000.fr,62346,1106808,101439
FrogJump,dahu-13.grenoble.grid5000.fr,790286,13460232,1366183
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72400,4753100,553004
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,184601,1732966,133952
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,45709,421264,32391
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,118720,1208737,82437
NBody sequential,dahu-13.grenoble.grid5000.fr,30895,2003169,229959
QuickSort,dahu-13.grenoble.grid5000.fr,53785,741453,62011
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,5009,74890,8216
MergeSort,dahu-13.grenoble.grid5000.fr,62455,1124448,101546
FrogJump,dahu-13.grenoble.grid5000.fr,794938,12924466,1303989
Life - sequential generation,dahu-13.grenoble.grid5000.fr,71905,4733447,553187
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,185601,1714290,122736
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,44074,422667,32604
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,120512,1102963,72752
NBody sequential,dahu-13.grenoble.grid5000.fr,31121,2000056,228995
QuickSort,dahu-13.grenoble.grid5000.fr,53514,755674,63709
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,5152,87219,7712
MergeSort,dahu-13.grenoble.grid5000.fr,62658,1129025,104958
FrogJump,dahu-13.grenoble.grid5000.fr,759851,13054776,1332982
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72096,4625476,544970
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,186328,1629695,122461
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,45050,441466,32405
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,120545,1197873,89184
NBody sequential,dahu-13.grenoble.grid5000.fr,31482,2064936,238450
QuickSort,dahu-13.grenoble.grid5000.fr,53122,648069,56411
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,5175,162963,7436
MergeSort,dahu-13.grenoble.grid5000.fr,61832,1108640,104346
FrogJump,dahu-13.grenoble.grid5000.fr,761402,13019559,1323557
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72541,4717029,552132
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,190460,1624202,121482
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,46489,453063,32467
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,124939,1308773,88113
NBody sequential,dahu-13.grenoble.grid5000.fr,33392,2070551,238129
QuickSort,dahu-13.grenoble.grid5000.fr,56356,741392,64398
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,5110,58349,7986
MergeSort,dahu-13.grenoble.grid5000.fr,60832,1186460,113113
FrogJump,dahu-13.grenoble.grid5000.fr,1361265,13410610,1369732
Life - sequential generation,dahu-13.grenoble.grid5000.fr,71631,4764087,552591
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,186170,1736140,121880
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,44671,414367,32176
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,112449,1424923,97293
NBody sequential,dahu-13.grenoble.grid5000.fr,33230,2021418,229959
QuickSort,dahu-13.grenoble.grid5000.fr,54019,748716,64474
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,5275,153991,15652
